,ORPM_adv_h,Net_ORPM_adv_h,Net_ORPM_adv_a,weighted_DRPM_h,weighted_ORPM_h,DRPM_adv_h,weighted_ORPM_a,Winpercent_h,Winpercent_a,weighted_DRPM_a,ORB_h,DRtg_h,+/-_h,TS%_a_x,TOV_h,TRB_a,FGA_h,ORB_a,BLK_a,DREB%_a,+/-_a,PIE_a,FG%_h,Def_Adv_h,PF_h,AST%_a_y,DRB_h,TOV_a,3P_a,AST_h
400,0.6486896490177648,0.5019903224433961,0.5168218456331256,0.4138232362739145,0.7590869289783562,0.3018636489146633,0.4687181847652646,0.6,0.807692308,0.8066867415192379,0.4546742613867821,0.7017167937957172,0.4312675529533048,0.4680431052940376,0.4671966660540986,0.4852226436960327,0.432524838825603,0.3168122642990172,0.35046394714662066,0.40015709367839625,0.5414667021354462,0.7945603243242458,0.4309109843405248,0.4839160641288511,0.29966751076637843,0.5567800715027101,0.3794475290657757,0.4587391012344664,0.4329603659044535,0.42268350896621504
401,0.4798122633585129,0.5190215292271452,0.3562143915511873,0.7340671245685009,0.4022769544232873,0.7055219680152515,0.4417005980717627,0.444444444,0.4166666670000001,0.3265594647316967,0.5844555420684099,0.6256806917639491,0.3807593629960146,0.4861838931929597,0.6848825575825241,0.4617272528617589,0.7181865053491591,0.3213234152105961,0.4755831267110811,0.22039734635067867,0.6343435073144519,0.6802143772544149,0.6805886794218535,0.5010458232963583,0.726808604254297,0.20001057163725827,0.7555204644396291,0.4746414802220493,0.5313882493115838,0.6307645900334874
402,0.5029756731676484,0.3100885592552286,0.4750180961350394,0.3745067591257952,0.3686064204111064,0.31314902658636035,0.3627953738010266,0.2,0.296296296,0.7449936888167894,0.3640659426992091,0.8817612149541095,0.36797123274702265,0.2780899337437487,0.4227237681167584,0.2663559863471405,0.37086278225018576,0.2364695064177681,0.23652555176129925,0.5520535695617468,0.4892715212664609,0.7358860972398003,0.310330004510077,0.5493981664853725,0.3301086444728222,0.41591744192006574,0.3794725653839566,0.3610715500428505,0.2961654574091378,0.41331680409972815
403,0.5731073031383417,0.7648531191587056,0.4924835090684394,0.44702581829664784,0.5950359313974578,0.7132492597622225,0.4522682542570682,0.481481481,0.5,0.024196533199566158,0.4220188912725896,0.4114751378315231,0.6199833740957378,0.3401682581204273,0.5121972764831438,0.4544959045442571,0.3510401552723204,0.3463567187753308,0.5435414667287437,0.15194388483634227,0.4801653554090557,0.6567766112434046,0.6104679605744233,0.5559524710884339,0.31602876683354153,0.15424979817783416,0.4994594004770066,0.5500271149209836,0.33424482812026063,0.33611624087366465
404,0.5883788021811449,0.5261152188268813,0.2808092515920283,0.3627428823332712,0.18105902193979986,0.6645272022122698,0.008468381139173198,0.344827586,0.08,0.03651938515440345,0.3389599955955939,0.7019603680585654,0.3258234678605001,0.3395215427053282,0.510196943640473,0.5274867537813187,0.3875618046434868,0.3065257188038068,0.7075257149102556,0.1331353330847964,0.2818179732022549,0.6727076456735329,0.3708695122817663,0.5692785493326677,0.461636579797036,0.13981321512507375,0.3496603327355491,0.7309203362144256,0.5366047824772198,0.3611927374144995
405,0.5694464904677676,0.4895006368491396,0.4107307657892523,0.2545574944612001,0.2875670893857109,0.5026574610866066,0.1519484342853623,0.423076923,0.307692308,0.24928829740665434,0.3016155780078472,0.655422709025416,0.3752239737128832,0.4853953392770275,0.5128004316770202,0.568213945643477,0.26960870469611176,0.4808336039978465,0.5801347291058715,0.07637642151313766,0.5541384461955243,0.6863310457442946,0.7731596254934504,0.5456490752412279,0.3384443133097601,0.12277024752929655,0.4934412573709445,0.4842524507451597,0.6256481609015532,0.30147332242749125
406,0.6415833473038581,0.518921612095227,0.32239423378477444,0.5534339287251814,0.5125234557599063,0.5453382286845796,0.2360322606452047,0.7777777779999999,0.172413793,0.4635375753045686,0.5007999317142855,0.4463912089772055,0.6313491868528265,0.5601197530449542,0.4306180611416345,0.5891838690296496,0.5412919279615365,0.5261957715204532,0.5302117131709179,0.0865579824650773,0.3498015017815913,0.6843489354488399,0.6698614684134441,0.5150432060665427,0.4468950050492675,0.1586569352686294,0.5136791903239462,0.5543486337016216,0.3130057718011201,0.5788029392337458
407,0.5363429113351793,0.5192688184926284,0.4798199239187041,0.3993898852639485,0.4623533047779223,0.4994209661503144,0.3913810105048829,0.76,0.5,0.4005379899231749,0.3611789863437816,0.4553370672905544,0.5062807921631061,0.5408760772364726,0.3694173924742622,0.4343694518631371,0.33724597403319195,0.3836209860094962,0.6453080031230963,0.4214885482646364,0.4301840675592531,0.7931585318764048,0.3148499679656006,0.4654090700739373,0.2876071099954689,0.297376821793185,0.4106400300837057,0.43851589352447695,0.6916420500282894,0.4959255210915127
408,0.471205872361805,0.4464404497917112,0.3810322286231888,0.7672566387344606,0.4562928120113611,0.6078391119937729,0.5125234557599063,0.653846154,0.7857142859999999,0.5534339287251814,0.32087300576799915,0.5282463132388098,0.641780209165097,0.4359731331531627,0.5124332590904349,0.4870308844932987,0.4118760548344049,0.4482457677261846,0.26293051946795576,0.1551657786189838,0.663603738292847,0.6903096443373472,0.4862803693964171,0.5446050673158787,0.25315701106055083,0.22442146802246546,0.4812957040110834,0.404683934675227,0.5644532977919252,0.5001306583675386
409,0.3683154532657719,0.5338385247474327,0.6008561756517868,0.2846962504397791,0.25667721066422844,0.586436609898737,0.5138375222264652,0.296296296,0.444444444,0.11331028637852032,0.5393845271803034,0.5816045647563886,0.5188948661369253,0.7938445453071469,0.3225629830483752,0.7961635122964226,0.4577667970041076,0.6327952665174987,0.6086779790579978,0.5165709064330094,0.4934016747437151,0.7570303091389572,0.5328960623432271,0.4093414449202563,0.4325103031188976,0.4834708369553848,0.39693751833660906,0.9181034077731064,0.6713207876605916,0.4810292850659858
410,0.685939113084384,0.5450344994128956,0.4491308925949235,0.38018146998911184,0.6845152298888368,0.3793668649355783,0.321403828906526,0.7142857140000001,0.7307692309999999,0.6193720881191973,0.3459600037397433,0.5056233767321502,0.5932024188607985,0.5086273699928165,0.30212833591515265,0.4729804888648026,0.31450656222441603,0.27211081708413937,0.5224958045191965,0.5375712385883056,0.6734992877253054,0.7549120619670271,0.4908250538150362,0.10543422086485517,0.2894109456410389,0.5030558111838901,0.35831208284294314,0.4307164298362402,0.44374477701925,0.4387643108966816
411,0.6551140599296877,0.6577037178480707,0.2165116226895567,0.8505816357296241,0.5904817514964302,0.8005981643317898,0.2875670893857109,0.88,0.444444444,0.2545574944612001,0.4212427396907795,0.5155312767025597,0.5323478471477093,0.5835411177648282,0.5226073786500485,0.38182781435125773,0.43983773462671216,0.2931619013212719,0.39418840621363066,0.2284983477133221,0.3901962349698699,0.662020081795486,0.6328727278561184,0.5080569770005015,0.5483646240771685,0.16611516726843678,0.4568181831262638,0.3983655949419237,0.12020648636750125,0.5023390054836977
412,0.6844930832758033,0.7408029080149086,0.4619437228911366,0.5266407778595268,0.8225093493672688,0.584373618014125,0.4622218292830974,0.7307692309999999,0.7857142859999999,0.3593453010745389,0.5225996186473544,0.6311765620103585,0.4573261942415994,0.5804653566119418,0.4052466346624404,0.5725734894362345,0.4530803560188389,0.4885876546461518,0.5440762228260029,0.16666621486375846,0.7379395196475672,0.7054363866477051,0.497204521311729,0.3949719422640967,0.4791203400034112,0.199370487440738,0.4279713681064115,0.4874109430807471,0.6203455119935206,0.4215862738058924
413,0.5974929366741523,0.6993523187028557,0.23123733476949895,0.8066867415192379,0.4687181847652646,0.9009041911725516,0.2783289964207696,0.7777777779999999,0.28571428600000004,0.011776443894169764,0.4729350575593506,0.5843791489729921,0.505529730070966,0.6165963493176985,0.44414137463963205,0.4641041564487874,0.5955006111282546,0.3649617703094448,0.5318404613042711,0.323316886389716,0.5477020989789607,0.7360266114245185,0.7270532706067538,0.5242774037954916,0.5679993443531686,0.3659319378772152,0.5843986481427671,0.5413939198892685,0.4564000920812223,0.6257674970887064
414,0.5107028444600105,0.5465822514014753,0.3870028121808688,0.895297991994477,0.6472456972756417,0.6641960800497567,0.6263446357297235,0.607142857,0.703703704,0.5697310417476422,0.2561975293545941,0.6435595992301664,0.4567906028998005,0.2990651672588902,0.4446726651458093,0.365472247498508,0.3636963876143171,0.3140672615074865,0.4589247907510886,0.23855476319798274,0.4919233357256202,0.7037573835444624,0.5183124836533151,0.4763918321957194,0.272706155243266,0.2551965396612039,0.5033843518695845,0.2669510973600249,0.3946815841511479,0.4090350439342475
415,0.3438484084758769,0.3630748074351395,0.5122740162326017,0.6193720881191973,0.321403828906526,0.5250359111009204,0.6263446357297235,0.740740741,0.6785714290000001,0.5697310417476422,0.30031122545985955,0.4423540668659355,0.6273152728970687,0.5031121061252154,0.4934771837619822,0.4785256888190171,0.5118801137235868,0.3796791887770925,0.5529595898687467,0.4309419016883312,0.5477069359080045,0.7357665106996144,0.7396197548451393,0.5233580208531938,0.5154974134827672,0.3940261865793781,0.6553747339674975,0.3840387569863987,0.4726198772186288,0.6895487124375935
