,ORPM_adv_h,Net_ORPM_adv_h,Net_ORPM_adv_a,weighted_DRPM_h,weighted_ORPM_h,DRPM_adv_h,weighted_ORPM_a,Winpercent_h,Winpercent_a,weighted_DRPM_a,ORB_h,DRtg_h,+/-_h,TS%_a_x,TOV_h,TRB_a,FGA_h,ORB_a,BLK_a,DREB%_a,+/-_a,PIE_a,FG%_h,Def_Adv_h,PF_h,AST%_a_y,DRB_h,TOV_a,3P_a,AST_h,AST%_h_x,3P%_a,FG_h,PACE_a,BLK%_h,TOV%_h,TO RATIO_a,FTA_h,STL_h,EFG%_a
158,0.7420259668168624,0.6547193560710683,0.2693588446377564,0.5214499058259744,0.5887178599957179,0.6323925112180901,0.11607718516854575,0.4,0.545454545,0.2589428709458969,0.26525551939398617,0.7332270220909853,0.4191994205335869,0.3677490714114414,0.13168407023328074,0.4802843784935993,0.12916528402457186,0.3980181662852623,0.4825864569343936,0.3364751118782366,0.5249185023036035,0.7051417476115867,0.1786461457379171,0.41084718470636616,0.14584862546838212,0.24341885959022594,0.16613422998267335,0.5835234855553446,0.2782536549012696,0.11684799534804093,0.11684799534804093,0.2561369739589269,0.10358918828167983,0.2321578924083261,0.518884560786708,0.3015741373818006,0.13865396069088742,0.1510501058643818,0.3348104855099363,0.1400067451834323
159,0.5572707421821793,0.4617605437830339,0.6173648718022959,0.4138232362739145,0.7590869289783562,0.25717354764575284,0.6472456972756417,0.5555555560000001,0.6,0.895297991994477,0.34190885100699264,0.449558239026504,0.5515681122346295,0.5023519622384732,0.4794092352282465,0.5749688838434647,0.3696196549247951,0.4732144648609786,0.4893814648038923,0.1883297844016734,0.6378819121972694,0.7077513118078279,0.4467908049481525,0.7396603579971516,0.4136269624071188,0.25978913377319435,0.5566398477205977,0.5989087444507357,0.6359941607323294,0.3740895543016105,0.3740895543016105,0.6164659288569365,0.3931594987238313,0.13328960499141904,0.4759583541973347,0.4847873564517584,0.08878718535469109,0.4718776632681975,0.5217190490797278,0.1469341638013589
160,0.4584205834785871,0.5271580554933435,0.7243952027343655,0.11331028637852032,0.5138375222264652,0.3316942731713637,0.5950359313974578,0.3,0.25,0.44702581829664784,0.5171682299340743,0.5974896590889964,0.4327054407221385,0.4704502771583252,0.5361887477772899,0.48903761181322797,0.5413142329023589,0.3608363413100415,0.5351046457324191,0.11097406330905284,0.41741796085397015,0.6677315090628038,0.4873285773218328,0.5409769185420178,0.5119357439625936,0.04434641318084414,0.5337626965644316,0.5757752563491055,0.492958673335874,0.4959108210780645,0.4959108210780645,0.5676841906867116,0.492880731282106,0.06900140728307141,0.4995854954438467,0.4614853600163447,0.10598679717732756,0.499690148887092,0.7196850818816141,0.0757690870729959
161,0.4893423836137806,0.4675773746520646,0.5660174919936615,0.2095286792272325,0.3705682726524877,0.4036665728953711,0.3913810105048829,0.272727273,0.545454545,0.4005379899231749,0.5121921809115119,0.6745099471311851,0.41901591872317945,0.4153100891778077,0.6294657902552618,0.5123937632919926,0.5095830911282632,0.4238988631834415,0.3925263185390988,0.17331017694447148,0.4341982694454122,0.6681020545316986,0.4979175655527402,0.5915773376277808,0.4890281161420969,0.2476842637407516,0.6310583157909909,0.5972647716552025,0.5034643499491034,0.4164151613722739,0.4164151613722739,0.4475040688985909,0.5386587906812824,0.20502779609473926,0.5543818408996665,0.4679797164068452,0.2116253701106436,0.4882185824920863,0.3557078138360622,0.13812756485667405
162,0.8433753428894861,0.7907691241989234,0.28720412318354915,0.5266407778595268,0.8225093493672688,0.6398796470216379,0.1519484342853623,0.818181818,0.181818182,0.24928829740665434,0.43703990429018996,0.7035530959196635,0.4257766889803165,0.4539299869228451,0.4288505901634061,0.5182907984078523,0.3911650014952035,0.5105852784027747,0.3572851371359598,0.19598933069539107,0.543015410558355,0.7230636318446786,0.33282264691798563,0.5163459563526887,0.4862827118199529,0.20738845403922188,0.3574300529083313,0.5042161170553898,0.3448102733663738,0.4105677832548867,0.4105677832548867,0.3302380488609127,0.33248963361184497,0.20930644959172265,0.3583231952288085,0.4204934259285253,0.22288803784636174,0.40133346773646106,0.4835965127983344,0.13244694958300626
163,0.5543401200910281,0.5157923416900391,0.24705232855649656,0.7449936888167894,0.3627953738010266,0.7321459072585466,0.25667721066422844,0.363636364,0.363636364,0.2846962504397791,0.6330343992837314,0.5518078577786453,0.535601348886286,0.5351905668117427,0.7014028766904634,0.37579774287459605,0.7040715369362767,0.341668468542615,0.3830165850591833,0.2763009507953663,0.3623531690577832,0.6926614971310977,0.7205069144135283,0.5506738044855021,0.6705982527692347,0.2417428725121033,0.8178882585553119,0.4552610408068425,0.5421580539440929,0.6160306554603101,0.6160306554603101,0.7280084162594364,0.6835561044270266,0.20269429567353614,0.5250781566424466,0.5480998325287918,0.1238674369109152,0.542395394921989,0.4626844023806462,0.1708593242721087
164,0.5678874902250179,0.4378704953917288,0.4036277158844297,0.3745067591257952,0.3686064204111064,0.4550982954224876,0.2360322606452047,0.222222222,0.25,0.4635375753045686,0.4948407965137024,0.5789843202310898,0.2969157057010096,0.1049825178598172,0.4885896049440991,0.29181103594669394,0.4337637912139567,0.3248309779338332,0.4374331018593337,0.5223999439161988,0.542418006559568,0.8020453903646025,0.4126857241518879,0.5325727553221458,0.3514501945915503,0.42880383757367935,0.4464396441471543,0.24935448240842015,0.15835434492302958,0.35065152864248034,0.35065152864248034,0.1406553733097204,0.3681219844336061,0.44498993114547297,0.5434576717548028,0.40133197279830585,0.2318840579710145,0.6153417788263678,0.47858527676460294,0.4654233063945901
165,0.2719817888577741,0.28403549634440484,0.6287844603486936,0.3627428823332712,0.18105902193979986,0.3956078177874435,0.6263446357297235,0.4166666670000001,0.5555555560000001,0.5697310417476422,0.3463316194898372,0.462950485491155,0.5352026903547428,0.4964371921912297,0.4274893656327013,0.4128635363228454,0.4090578852368351,0.3352069973289681,0.4963767030382039,0.7668036090158981,0.4625320569420754,0.8630380042119843,0.7532464684270892,0.3749823244462031,0.4344134952609491,0.6626181646019095,0.4637704363698236,0.4581660405005128,0.4088539661667139,0.4747735027753174,0.4747735027753174,0.47817891797451,0.4231246494929025,0.6948144412261554,0.5944859560753473,0.44787216806338415,0.3462700228832952,0.3521987586598939,0.5148815550736683,0.5183979097989476
166,0.2781539936281113,0.2972366338203556,0.6729031981210335,0.03651938515440345,0.008468381139173198,0.3537215030954326,0.4417005980717627,0.0,0.333333333,0.3265594647316967,0.6256929295889107,0.8535947126132754,0.10793935688585288,0.5323137727257996,0.6408791647595385,0.32099525323309497,0.6038263321563819,0.2830832784665877,0.3259129040842708,0.2722980201524943,0.4898562528741615,0.7292277956195071,0.5340232125014853,0.4833828059642917,0.5501363291516091,0.2598324319621565,0.461487672264268,0.3903246080344026,0.3062784279457385,0.4757030087496358,0.4757030087496358,0.38972111053029607,0.5384023304780793,0.2566139397998218,0.5191489605048539,0.4962095346339458,0.1257818459191457,0.3929323735788143,0.5061564935312863,0.19754508018179115
167,0.5224314444964552,0.36313084139437196,0.4534381643758138,0.5534339287251814,0.5125234557599063,0.3722747530397912,0.4687181847652646,0.8,0.909090909,0.8066867415192379,0.4831049621842871,0.6967223364380382,0.7239852247900869,0.5726207268800638,0.5357610192704758,0.4990679120250637,0.562781284175792,0.3570539462860221,0.4355111018350514,0.563465839081049,0.5886165136939834,0.7927768887098678,0.6191887339427291,0.4178701262369189,0.4974991445601039,0.534646037305234,0.5997998257370869,0.4095433839617464,0.3929113119516369,0.5050075364326287,0.5050075364326287,0.4536921954175685,0.6312501844269205,0.5274036356954258,0.3715931593238807,0.4193263321665909,0.6215102974828376,0.5393463690006182,0.7081236897944894,0.4507355303158463
