,ORPM_adv_h,Net_ORPM_adv_h,Net_ORPM_adv_a,weighted_DRPM_h,weighted_ORPM_h,DRPM_adv_h,weighted_ORPM_a,Winpercent_h,Winpercent_a,weighted_DRPM_a,ORB_h,DRtg_h,+/-_h,TS%_a_x,TOV_h,TRB_a,FGA_h,ORB_a,BLK_a,DREB%_a
2994,0.529648726398676,0.5062038820227451,0.3981347601384507,0.4579150121647066,0.3514172977606104,0.583827767475449,0.29351774988507195,0.314285714,0.305555556,0.29170184437950425,0.5054289051042088,0.6248497846002328,0.5779144438525138,0.3030967973299317,0.36432872978802944,0.29579317324601706,0.3366768190157957,0.30207579789103506,0.2662633063202894,0.19151110479527408
2995,0.32718662987726416,0.14916529530158926,0.6747519883093431,0.2609618499251664,0.2884372682684436,0.12727430669019113,0.6259160477077292,0.4,0.8,1.0,0.3820983482425467,0.5702904802352283,0.4703310107208482,0.6910413334539826,0.6304279965354647,0.5350535906911094,0.4885305273206861,0.4192762879410926,0.620494283191663,0.08875607420772405
2996,0.5609444903689191,0.520329175905071,0.4240490576369118,0.480853796298793,0.4770394815380851,0.5324963433678226,0.3580239666583935,0.432432432,0.5555555560000001,0.4164202519582098,0.6091235061111604,0.6364755751489608,0.449033052469204,0.4862298581239161,0.4848723396022527,0.4008401109532599,0.473068114304229,0.3339768332322404,0.3213414183744139,0.2329974162386909
2997,0.6307300166287327,0.6795420224258975,0.6228581627741164,0.23526729151180376,0.7683544331261709,0.4032500691709349,0.5130581767276746,0.75,0.583333333,0.4271024431613795,0.28495894894925483,0.4580076965590051,0.6129286571347968,0.7162145456335944,0.3576018135607776,0.5317244890594329,0.26540902402620165,0.4704823622144858,0.4480992229774485,0.09833975420566383
2998,0.6038615562214632,0.3866018604981531,0.3251487326459769,0.4480417347844047,0.3587882354222825,0.4413744473773067,0.1559620814077518,0.5,0.242424242,0.5642841101695037,0.09879679920842266,0.5713588005474226,0.5114916980987513,0.5764595370869049,0.4036405750890904,0.462990731422407,0.3600579243939177,0.31691042910908995,0.5356448755580588,0.17085403223203333
2999,0.5789198433488956,0.30317378284421426,0.4498112741337523,0.262335262592346,0.3817297679592692,0.2406849245539605,0.2276110652917093,0.388888889,0.542857143,0.7765035560157432,0.3350252793183893,0.5186379319881902,0.5064475723583096,0.600372112145353,0.5376201754370135,0.5648266852121681,0.6773138892953059,0.460428048763257,0.3952602159062784,0.3845226938029361
3000,0.7164222436745442,0.7522535397751517,0.3581549163782771,0.3523810783143856,0.5600932161841434,0.6733805804729034,0.1374528001855218,0.405405405,0.342105263,0.0086031586497759,0.4453730103279285,0.6339248987139867,0.4932393704766223,0.3018653554903362,0.7041613708893035,0.5752476235695486,0.5628172323289151,0.5716283651870929,0.33637467051907505,0.29017464862060943
3001,0.6192662056979725,0.5698224109549386,0.4864974844976499,0.4950809682864632,0.7132877254252443,0.4468506853899867,0.4803785847799329,0.6764705879999999,0.611111111,0.6004650935350562,0.34933312366904234,0.6874244543963711,0.4621534906315707,0.3830490691022904,0.3129567025025334,0.3041042990505269,0.3801578566152784,0.26549747005058244,0.3470220558153838,0.1725277928441497
3002,0.7647891333809971,0.6306862097153394,0.1814871369754644,0.6002512892666736,0.5406682010711252,0.6754982041146823,0.02357445144550824,0.6,0.272727273,0.25227455882280764,0.3204818815307049,0.5221413815959535,0.5791316328129943,0.5886041376498043,0.3782922508388258,0.4877587993071126,0.4148837897327838,0.4442456021660538,0.5782779743217226,0.22977385683133894
3003,0.23882896149036495,0.20989844688982373,0.5596117108872376,0.5642841101695037,0.1559620814077518,0.4305973329002689,0.6659902304943852,0.235294118,0.764705882,0.7018952800574129,0.3603261323948401,0.7359917680792327,0.3516831377210023,0.43695403067658,0.7016005895644611,0.5516918209537766,0.5448663928561281,0.4148302211570709,0.35294976745795803,0.14633595424161366
3004,0.7900289835535464,0.79791639519931,0.3330727066907635,0.7750116345631581,1.0,0.6620407631444029,0.4336165812740535,0.8611111109999999,0.578947368,0.4537182330604766,0.0922858714565084,0.51966920879849,0.5915968152588933,0.4750512523081362,0.3277623013589607,0.5496790955304761,0.17505479458181303,0.4171961764719125,0.4702001737282758,0.1354792646894422
