,Net_ORPM_adv_h,Net_ORPM_adv_a,weighted_ORPM_a,weighted_DRPM_h,ORPM_adv_h,DRPM_adv_h,weighted_DRPM_a,Winpercent_h,Winpercent_a,weighted_ORPM_h,Def_Adv_h,PTS_a,+/-_a,3PA_h,3PAr_h,DRtg_h,DREB%_h,BLK_a,AST RATIO_a,FG_h,3P%_a,EFG%_h,TOV_h,FT%_h,STL_h,PACE_a,DRtg_a,3PA_a,ORtg_a,TS%_a_x
3616,0.677044986688561,0.6523941353968625,0.6407195491705322,0.2981370715892897,0.6166129187480741,0.3849129798959984,0.5263308880123236,0.61038961,0.7236842109999999,0.8538903493170557,0.5147220421533781,0.5126107984665019,0.5068515166468961,0.218046057439446,0.5541869021947429,0.5673763945588847,0.09963100478468898,0.5505226240553716,0.07832871973841136,0.25299534844601435,0.6164203885770212,0.10165997518067013,0.2540434933230092,0.3583536014455703,0.4795392702551693,0.06858966822451038,0.5721364244747086,0.663524208270124,0.5644860359079307,0.4871367067311028
3617,0.3722972008008273,0.4691234433722211,0.4108692564514636,0.3972204187107157,0.42213599960372,0.487568264644104,0.42186998503939016,0.298701299,0.623376623,0.2685322714477469,0.517381513247872,0.30149581427511063,0.5197492541692471,0.6459658656288263,0.6555824568090387,0.6441600418677967,0.06975614696184643,0.5042943556244233,0.12277036202841908,0.4647292527419882,0.14039439116491134,0.05820930917766775,0.4692950800056582,0.44211009052930217,0.4534656276808302,0.07482758303137074,0.5405428148644286,0.4310745077859183,0.20982282800004032,0.1651627196585455
3618,0.4068932558321564,0.4389300251310929,0.24584525910281654,0.24503817792213026,0.6494991314998115,0.281761858026916,0.6777593871506448,0.545454545,0.597402597,0.5191327286658874,0.4954285089471241,0.6336435866662306,0.624996230418571,0.4880365350383688,0.3845774270134622,0.6029591607110983,0.37499999999999983,0.4505019597283779,0.2854732670085561,0.5773405277043873,0.5466600404803925,0.6786476623287199,0.5742702066230354,0.7347508641982432,0.5026207329709026,0.2639064282997337,0.4366862891279996,0.5393092573021144,0.6831489242281963,0.7028838066828046
3619,0.6194440938225757,0.5002733256680029,0.5473753226751815,0.5095044258008422,0.5629685183282853,0.5554520657243625,0.39955442018988624,0.805194805,0.545454545,0.6624830618535502,0.5820989987441267,0.3529717623322424,0.3985558443757789,0.6209726419844033,0.6435031169591701,0.42821133732096617,0.1553877551020408,0.4578618807995576,0.0,0.4674310357437152,0.31003780006793924,0.20481757196637326,0.3752669850338542,0.5366377911948557,0.6432872989303319,0.0,0.5335833393530764,0.3961395509596473,0.5228919845417652,0.4413378063830234
3620,0.5174364234339501,0.572826107314668,0.6065593835878764,0.4281273686986465,0.5508906038183141,0.3762939917480677,0.6734108603726673,0.5324675320000001,0.5844155839999999,0.6995884480547916,0.5244639181877141,0.4543694275576492,0.6239058284227049,0.20369106778704155,0.3458297658274074,0.5550988480497783,0.116577990430622,0.5084097296615916,0.0618144480143089,0.3551319944942905,0.5284577458862572,0.2049784655814293,0.4349514104408362,0.4539801851197371,0.4155178353057505,0.10355035935216518,0.4790475603743548,0.357208631937214,0.3035149532658247,0.3364608864033243
3621,0.3648748350347764,0.2623708527136018,0.1957282475199512,0.5675181650014599,0.5469231258094388,0.5565407492398613,0.4554095245935127,0.5324675320000001,0.28571428600000004,0.2815046810537294,0.4974245578032839,0.5213429826379485,0.34886664079224816,0.4279445934791527,0.4351684759352637,0.5391286703739308,0.044529829545454536,0.40102631396570304,0.03650007294962555,0.509146196121484,0.6474412598029508,0.04461396208969025,0.5302814868827344,0.52344192859659,0.4467147051773102,0.06758370635748985,0.6899758116734397,0.5723169160135225,0.52908734101307,0.5502319156542593
3622,0.5091391602636648,0.6489441182729618,0.6674024894119317,0.3410959758407631,0.4099214004842475,0.4547475416602806,0.4308222643634239,0.5324675320000001,0.697368421,0.5027369674354626,0.4889637214631756,0.15068507700349335,0.6805843142330662,0.5928653011136463,0.8041193372101888,0.6142677458517039,0.06839880284324729,0.19521155384535185,0.1314430903331775,0.5701814468203261,0.4589148169203058,0.07610219764121239,0.4036295574320753,0.5464358265966964,0.8854371518582445,0.07064810152954044,0.513466082243331,0.02752146649002229,0.2308173232662485,0.2036715091489424
3623,0.42924545115413376,0.5592458438490755,0.2810921591301117,0.0267357653064641,0.4118863563540993,0.4632384808169762,0.09962627330903512,0.350649351,0.289473684,0.12001861666608254,0.5208076684393905,0.3025234878652321,0.32620687504245466,0.4620059290306323,0.639580461167906,0.6946468368436906,0.10815340909090906,0.46212747197712706,0.05506607929515419,0.3300689233389567,0.10402658870516067,0.10980120203421176,0.37144204002976267,0.20144574929883635,0.451584677687851,0.08352489064282999,0.6615132200435085,0.3121224132666341,0.35689620621511764,0.17744267864687413
3624,0.4459259276235903,0.6888908666913865,0.8710227738668656,0.5229424276256002,0.3821432544790107,0.3740878299300476,0.7726002830154062,0.576923077,0.727272727,0.6555782329438263,0.4856848589176233,0.348900130574764,0.5464549226572571,0.5157544273154696,0.7832364873853702,0.6011697113964449,0.0803287563131313,0.5760525233081237,0.07212853675139029,0.4437892609645233,0.2384948846844743,0.10250680639030152,0.29694815956387033,0.3476681811512915,0.6783527955128161,0.08305020144231144,0.5856913640490665,0.24504779474007216,0.4541094964293979,0.3267261591336936
3625,0.4056595606411896,0.2233956736611508,0.15895936635293378,0.6046404750546832,0.4998970643170557,0.7025974581680345,0.20293151486793606,0.605263158,0.324675325,0.15877119781952898,0.5145930664827475,0.6261535259888587,0.5184198805954,0.25519643148534066,0.4739288308123625,0.4376200454365473,0.04261363636363635,0.4961716735574965,0.0648601995864425,0.3519877278151483,0.5184607985379774,0.06881695045297606,0.22445699647556444,0.3143897747951497,0.4551468400134997,0.06784595446394609,0.6008904577423415,0.8560204916072903,0.6086526973301144,0.6240746131597394
3626,0.42774713633079,0.525846177481571,0.38042707739051584,0.2319398362387809,0.5053853886165625,0.3844450461458628,0.4610614687455058,0.243589744,0.320512821,0.3902716779100579,0.5378403997441219,0.6282842494375893,0.4368587551242376,0.6957985372869027,0.8442416152174024,0.6755119432685754,0.10562181818181818,0.39817857693731856,0.0446908109692492,0.6725073324743381,0.5743062419254528,0.11428571428571427,0.5998481447141107,0.7271228616658839,0.8286069552444165,0.04812879395780467,0.6459096637907616,0.5338438463651412,0.5507992552346654,0.5451201353067717
3627,0.6186036175917784,0.2783132721413235,0.4240932903336785,0.8350285836740337,0.5246089808961233,0.847952900137845,0.1451097714034147,0.571428571,0.434210526,0.4690790106529698,0.4849146098408164,0.5040386772229067,0.7039811828271278,0.5587808300337983,0.6163172633254033,0.5259890829925656,0.05700320855614975,0.5421892052040441,0.06448544268159385,0.35749531786892963,0.43556881382958,0.06288843350018476,0.4072719838653837,0.5541054782077031,0.22194666367985974,0.06720498488518747,0.5061682751947035,0.4365002133893485,0.4364084727846876,0.3501385743856542
