,Net_ORPM_adv_h,Net_ORPM_adv_a,weighted_ORPM_a,weighted_DRPM_h,ORPM_adv_h,DRPM_adv_h,weighted_DRPM_a,Winpercent_h,Winpercent_a,weighted_ORPM_h,Def_Adv_h,PTS_a,+/-_a,3PA_h,3PAr_h,DRtg_h,DREB%_h,BLK_a,AST RATIO_a,FG_h
2354,0.6406438840783824,0.31863363713727577,0.31394515724247896,0.6002512892666736,0.6400884594623146,0.6865598974797935,0.2303415030984957,0.64,0.36,0.5700297258775355,0.465363567127535,0.4923550825525689,0.509903547999699,0.43908297141898256,0.6670319078548189,0.5319029836033803,0.08122648083623693,0.3928562150721434,0.1031481680455571,0.3523030601850946
2355,0.5238806736491378,0.4141122853110748,0.33392196331410123,0.4164202519582098,0.5356333867405285,0.5784037206641279,0.2609618499251664,0.453333333,0.472972973,0.3990605229604735,0.5758925438249554,0.5398479966269153,0.5160432901889391,0.4667543399070195,0.4528715179202907,0.5454614888746192,0.2524397031539888,0.3993178924076892,0.31161604451657776,0.4939588164870221
2356,0.7012650012231412,0.13534045436195158,0.08598977525359236,0.7018952800574129,0.8289630120800887,0.7267612233978114,0.25227455882280764,0.635135135,0.373333333,0.6873408884627465,0.4429165944084253,0.7224601322760109,0.5084519402383177,0.3973916539650361,0.598291845233949,0.7209425049071392,0.10075887894488933,0.5655693708142725,0.07858716173694147,0.4189527004408519
2357,0.8970937906148794,0.521590185735474,0.783161740336169,0.7750116345631581,0.6186191651871251,0.7722140723770385,0.23526729151180376,0.813333333,0.68,1.0,0.4706603529314423,0.8126199933310201,0.5200407526132387,0.3083871003819202,0.3898944079948775,0.3972701687249072,0.07077011494252873,0.2675121958435395,0.12129723898131704,0.3735732157991457
2358,0.4770355428387854,0.4326479461677597,0.3928761672427976,0.4537182330604766,0.5420919360596061,0.4978834010109845,0.4579150121647066,0.546666667,0.418918919,0.4698210871185016,0.4886135323976324,0.2466979354816031,0.4550795068661997,0.6416084528457691,0.8783120804860873,0.6507330634818026,0.1576345041322314,0.3811649134819256,0.1329444499461718,0.5257701220036457
2359,0.4298237141442075,0.47008679375573204,0.4112343875041141,0.3955823815944276,0.3882571299137588,0.591793901128863,0.21357401432568865,0.493333333,0.373333333,0.20696613590144614,0.4669671700855045,0.4855463097144101,0.4582955218723631,0.5020033335062491,0.4916898665758873,0.5374976915346925,0.04291684765746198,0.4489830328006264,0.07623545898671925,0.5550211579421596
2360,0.40165158493273856,0.5917302159566817,0.5104682976387757,0.25915029783739113,0.4186905718675185,0.38818629976697583,0.480853796298793,0.52,0.460526316,0.361833000276033,0.4694444372374608,0.5258588640120371,0.43936065765442905,0.449925047975443,0.4683759513227306,0.4974462480384917,0.04874519846350831,0.4808715238225647,0.08311782681190917,0.5039795752068899
2361,0.4911053069491594,0.5325429149459004,0.4144946926245877,0.262335262592346,0.5036959670450807,0.4494526365211601,0.3625602555753532,0.4266666670000001,0.386666667,0.4212509959636467,0.5169322400418113,0.6887452800444162,0.32229018349720184,0.549779934650136,0.4811586825871882,0.5724433904855852,0.11442897727272724,0.5927239725457665,0.13495925851485505,0.5898089167689123
2362,0.2756671748146785,0.599323650975792,0.6498283378442331,0.4271024431613795,0.4422086655008514,0.2110654719968808,1.0,0.581081081,0.77027027,0.5441845965763098,0.4705994784223674,0.5129543200706304,0.7635771607122088,0.052205091549495715,0.4058339473574247,0.5816017098136489,0.030737024221453288,0.4666447771573604,0.03637551722096381,0.06494645422871015
2363,0.6390230818891691,0.41802029851392536,0.3997759379408404,0.4950809682864632,0.681529196223801,0.5237237156404462,0.4480417347844047,0.6,0.493333333,0.7316150208179427,0.4817889746330407,0.2786022663374568,0.4708440926932053,0.4362273693492856,0.5351305498225333,0.4831723762155034,0.06537926716141003,0.4260109188489243,0.09247248301460297,0.5103860991740578
2364,0.4733638990743145,0.3531788653946867,0.3715251743738313,0.6004650935350562,0.5777172834878396,0.5385595932111469,0.5240093757084949,0.6133333329999999,0.6133333329999999,0.5135939578686323,0.5065836505981212,0.5627523168705248,0.7298496962726265,0.4339100859117436,0.7555651178039621,0.5135989763143973,0.27547846889952143,0.3134221008579061,0.296353217846378,0.27821331750723066
