,Net_ORPM_adv_h,Net_ORPM_adv_a,weighted_ORPM_a,weighted_DRPM_h,ORPM_adv_h,DRPM_adv_h,weighted_DRPM_a,Winpercent_h,Winpercent_a,weighted_ORPM_h,Def_Adv_h,PTS_a,+/-_a,3PA_h,3PAr_h,DRtg_h,DREB%_h,BLK_a,AST RATIO_a,FG_h
346,0.5321940715267216,0.3920547330006248,0.3065078984275426,0.5030543734698162,0.5672755032393473,0.5734956589254195,0.3560630556189772,0.5,0.681818182,0.4410589049062372,0.5053081601717974,0.4046278995796464,0.5372002184010793,0.28755062078447124,0.5542422049064158,0.603911346049177,0.08368823832098009,0.43089671481124736,0.04735706867627088,0.3411881062261679
347,0.34735690947704084,0.6521823793075382,0.4861137253967932,0.14419711757415982,0.33217575991505865,0.3664836574054221,0.4112298027633156,0.333333333,0.391304348,0.1504652452269104,0.8477108197931916,0.6523600056316764,0.3712843191263849,0.3515170315718573,0.4411435347676891,0.7413976586658194,0.5025757004648824,0.6902729197314124,0.0,0.37737958948286204
348,0.6780488466667496,0.534372406438946,0.6786518845664776,0.6425318993053736,0.4043652360118252,0.7771806039927769,0.0881706913198198,0.833333333,0.681818182,0.4873823565901279,0.3996384825027343,0.6776431063399176,0.6422820173986574,0.3869127633615296,0.6593510299518559,0.3746301194135397,0.2241881801093348,0.5715662213556973,0.4127499800282268,0.5225712177606744
349,0.6393284734286332,0.67083932429536,0.6160799880358772,0.2620190247247212,0.44004749858927417,0.5384356011989424,0.1851478223268363,0.523809524,0.565217391,0.4961749852144256,0.5076029759268694,0.6651152389632341,0.3143746685957666,0.3865631009468448,0.5396746886196642,0.6666338549837558,0.5493701438358983,0.4912566212629336,0.5095021258843058,0.5651778747439878
350,0.7604263620400339,0.30660126047591496,0.2151668246256263,0.5812889259515593,0.7418161945148196,0.7086388587655541,0.1640112084204512,0.565217391,0.208333333,0.6987992136552656,0.4342489343693913,0.478548121612897,0.2715256199091248,0.4151078956254853,0.5812889638825198,0.5288060388603768,0.2237893838274096,0.4571963180293129,0.20650813516896124,0.5544459985863961
351,0.5088824840555424,0.3232003380429833,0.2835221634087094,0.6281493616650122,0.5326470391981858,0.6666463286044348,0.2948567044561425,0.409090909,0.47826087,0.3488162418050809,0.3968112661119269,0.4442734806033268,0.4439783282887886,0.6849789867133613,0.4806950394373132,0.5014685807307317,0.27937296290547875,0.5472710033834852,0.7478097622027535,0.8448596673202519
352,0.4902050056004467,0.4967743004348548,0.08635386997592859,0.0,0.6097217660069865,0.3581556532346237,0.28368869353075266,0.17391304300000002,0.5,0.3057974019899016,0.4761286084808795,0.6808073889373885,0.4694261385772875,0.4690127242893014,0.5328384493914944,0.8119458690587997,0.1621519210905179,0.5730608725643551,0.1009883043459497,0.5979951360195477
353,0.6595689985308388,0.439825062608816,0.7985372501590986,1.0,0.3764932731073332,0.8960228227077419,0.20795435458451625,0.458333333,0.47826087,0.5515237963737649,0.6093609237043909,0.3331477059582572,0.3429956774927412,0.5179823081899391,0.7427724269836096,0.58469073754527,0.6020158123215704,0.4369691216325153,0.6600843647151532,0.5680050165761951
354,0.2644823962477688,0.4796783294925363,0.4861137253967932,0.5282122538350946,0.25694313730160345,0.5584912255358895,0.4112298027633156,0.208333333,0.4166666670000001,0.0,0.4675361672950522,0.5636139593040143,0.3251849509156737,0.465020081609308,0.5576599268095133,0.7311195293647487,0.2496115819774037,0.5573486393042897,0.23779724655819776,0.6025191326179479
355,0.4554758003445727,0.6091015701347045,0.6072157837148073,0.3885862248190651,0.4340882913647049,0.4098209382718949,0.5689443482752754,0.32,0.681818182,0.4753923664442171,0.2347338347967675,0.26190943585255144,0.538156979978068,0.6167277479638429,0.6453081526330208,0.6208116996981056,0.3040794154073238,0.408454921975504,0.35861152971827026,0.6538735802501682
356,0.2162074895267052,0.9789465356975641,0.9970463722536752,0.04324608006179054,0.1348837809760378,0.09870193608284078,0.8458422078961091,0.217391304,0.64,0.2668139342057508,0.5,0.4303700770294981,0.4647872288558772,0.3736196343057127,0.4752056215470685,0.8107601464327433,0.0,0.6047103187216663,0.0,0.4821087885291755
357,0.6612826753777069,0.7204664325325791,0.7985372501590986,0.37525794885798097,0.3780489311556064,0.5836517971367323,0.20795435458451625,0.608695652,0.458333333,0.5546351124703113,0.5036028093743993,0.4691030392174918,0.16462275572063673,0.4132938377975372,0.570793519052019,0.5664716657859871,0.16287175478028598,0.5032088118606881,0.167647831394181,0.5569565435206889
358,0.4605185751578867,0.4526007168186029,0.3065078984275426,0.3682716002488525,0.5022092318510526,0.5061042723149376,0.3560630556189772,0.590909091,0.695652174,0.3109263621296478,0.08475090431921423,0.25019625362165404,0.5325468472519274,0.4915968262490619,0.4953462628807352,0.650263673965872,0.2376610274716747,0.3491583617385717,0.2840507155683735,0.7531324950921963
359,0.5573177755142006,0.5559603591682759,0.5292701922494587,0.4113142282487936,0.5242241534136746,0.4718091094066894,0.4676960094354149,0.681818182,0.6190476189999999,0.5777184990768081,0.4781733620181136,0.4991337286428115,0.5500557997214937,0.7543572620417711,0.8648810958254457,0.5332902707028686,0.1456464379947229,0.3103458237175661,0.13695440979546114,0.7265186059951362
360,0.8066487426678643,0.4819440781538927,0.5463422269358388,0.5970159371534793,0.6197835958122835,0.7145468152485761,0.167922306656327,0.5,0.47826087,0.7859094185604056,0.6108418781422776,0.4794845080809237,0.4952606623909294,0.378067607323188,0.5021497460041467,0.2957785714746505,0.4253381356894959,0.2948629177716662,0.2814455569461828,0.7028917372192884
361,0.5744397401431871,0.4965211662249384,0.4961749852144256,0.5030543734698162,0.4724419598459058,0.6205176743725476,0.2620190247247212,0.48,0.545454545,0.4410589049062372,0.5653153883741487,0.6084582636925002,0.6323953031059106,0.45880476337168,0.6642453648694672,0.5553817044042739,0.14053437264674262,0.5289688515709845,0.0913113222514058,0.5753662769022909
362,0.5657650149336669,0.6905521334040818,0.6786518845664776,0.2948567044561425,0.3024351394211159,0.6033430065681613,0.0881706913198198,0.5,0.695652174,0.2835221634087094,0.5382795443597573,0.5147172711873024,0.6611994657697655,0.33485698902040223,0.4605057131154007,0.4266703645458781,0.3325314294583268,0.4758106327009925,0.2494189165027713,0.5636494514256504
