,weighted_DRPM_h,DRPM_adv_h,weighted_ORPM_a,weighted_ORPM_h,ORPM_adv_h,Net_ORPM_adv_h,weighted_DRPM_a,Winpercent_a,Net_ORPM_adv_a,DRtg_a,Winpercent_h,DRtg_h,FG_a,PIE_h,STL%_h,DREB%_a,3P%_a,TRB%_a,3P_a,PACE_h
220,0.4953963620894053,0.5013326738767794,0.37620324704512986,0.8174451532994254,0.7380120433145079,0.6683857342771727,0.4927310143358466,0.461538462,0.4296419101675715,0.7384426997759891,0.5,0.4524092937959742,0.6251087974131025,0.5282701140684408,0.4752496423337975,0.2907356390977444,0.6067610091296124,0.11488482213583473,0.5332048310350372,0.4401122588418532
221,0.8492290467389377,0.7289842797110856,0.35567334447493626,0.5633141026593645,0.6120043233209296,0.587405009034562,0.39126048731676666,0.4375,0.2424741639176773,0.6524396838256823,0.7333333329999999,0.41091432204960976,0.583521885930981,0.27909505703422044,0.4940265150938402,0.1552233236151604,0.5088687045599609,0.3925149619814469,0.5062749016585546,0.2038231739571242
222,0.6712898073619696,0.4608256572268414,1.0,0.25658628061808464,0.09899226281523343,0.25438997711795225,0.7496384929082869,0.7333333329999999,0.668680515158448,0.4705627438795272,0.35714285700000004,0.3081634199772171,0.44344279884161336,0.14215440387520176,0.5063125028876249,0.12589285714285714,0.6175550662364654,0.4365710180087537,0.5544392990142446,0.17454796654134194
223,0.6325257487565376,0.7107728252546004,0.5915879204161867,0.6220665371545818,0.5164405913048622,0.7058141132442638,0.2109800982473368,0.2,0.4740871383290072,0.5543234134688614,0.7333333329999999,0.22696165830526496,0.29323289574543165,0.1816983523447401,0.4575627635152356,0.2799303635432668,0.3824794084189794,0.4081091264387553,0.4326347979659063,0.29356738620328376
224,0.22400604247581096,0.4608404551550924,0.07306811010558706,0.566206273069191,0.7660056085780894,0.6324066554959245,0.3023251321656263,0.375,0.4061742748465813,0.6225881146589376,0.333333333,0.6459070066666985,0.3957107710893574,0.5681558159385424,0.4850840264054875,0.21770138888888896,0.4020432555257245,0.3759754350299989,0.3706194780733075,0.3706745816007171
225,0.4231924076098717,0.4500352210371307,0.6452387788193806,0.43824003361527497,0.3883419874422031,0.4585958963426433,0.5231219655356102,0.538461538,0.6065584510716174,0.3666215980962304,0.533333333,0.5083060694839088,0.3623789809064583,0.2490681691916703,0.4469094911776967,0.043834196891191717,0.4791413322380023,0.4805183637183893,0.5283273545982071,0.1405111731624535
226,0.2811040537523727,0.2887917488250734,0.5758061673689231,0.5019071506968406,0.4601378388866844,0.4030553437956863,0.7035205561022259,0.7333333329999999,0.6410332819433411,0.362951731972622,0.461538462,0.4358369773950809,0.5024767143605358,0.27465183109865915,0.4816544450364825,0.2012901325478645,0.4179736625529041,0.4423921534333421,0.3124519143564819,0.3595831048741651
227,0.5666744582788219,0.7127605417348746,0.3662887459984497,0.3361305227808391,0.4837322334324662,0.5930019907833897,0.14115337480907286,0.307692308,0.3889108866300831,0.6839017997490566,0.642857143,0.499943154971867,0.3812153191976084,0.21411563639214445,0.4819544033237765,0.0809969818913481,0.35498082889528915,0.26014253438168544,0.2888526824432698,0.10835695791081124
228,0.3051512946403281,0.6491927707172841,0.8969937831226978,0.3309312157944148,0.19465794979134687,0.6560836876512357,0.0067657532057600065,0.8,0.7972772631744818,0.41887036469368144,0.066666667,0.6848957444514931,0.19984726809766906,0.20325758633262134,0.4943499468320143,0.17331135029354208,0.3056049215816861,0.3753270495347364,0.2987841966611945,0.21713161067042716
229,0.3139693251912037,0.44784603662461975,0.16948043450679767,0.1257052560421889,0.4763870576997868,0.3492452989793579,0.4182772519419642,0.615384615,0.4118196357861541,0.4850417649687638,0.533333333,0.2771999145718008,0.3925828021208487,0.17789259155493287,0.5111771212416738,0.26115110456553753,0.43731139326102897,0.4243461641017602,0.5232409060241633,0.22473981948567887
230,0.6811965576233507,0.5801056746260456,0.5273311259368763,0.09127618840988566,0.2647858800193714,0.2812942131482232,0.5209852083712596,0.7333333329999999,0.4161639744065373,0.5246337223362779,0.333333333,0.4398097891733415,0.2075285463238382,0.28998957893254457,0.5165335842816794,0.12354285714285715,0.11942719098934355,0.4794856020520546,0.10099223420777036,0.16565981728823168
231,0.7066064579955659,0.6523991779391277,0.3895003835908779,0.8111560587743039,0.7274469568802173,0.7096404932270286,0.40180810211731055,0.333333333,0.3313012872132177,0.4997559753859412,0.705882353,0.1928241041112812,0.5462014197266027,0.3731921325634885,0.4709140732792097,0.11942660775650467,0.3243289830603145,0.4538567777358917,0.3139091332481265,0.1932352637594812
