,weighted_DRPM_h,DRPM_adv_h,weighted_ORPM_a,weighted_ORPM_h,ORPM_adv_h,Net_ORPM_adv_h,weighted_DRPM_a,Winpercent_a,Net_ORPM_adv_a,DRtg_a,Winpercent_h,DRtg_h,FG_a,PIE_h,STL%_h,DREB%_a,3P%_a,TRB%_a,3P_a,PACE_h,3P%_h,PF_h,FG%_h,+/-_a,FGA_a,DEFRTG_a,AST/TO_h,USG%_h,DREB%_h,PACE_a,EFG%_a,ORB%_h,TO RATIO_h,btb_a,TS%_a_y,Def_Adv_h,BLK%_h,PF_a,BLK%_a,Previous_Win_h
1140,0.5662927154120547,0.5316427399155473,0.4334231830723596,0.5611211415926889,0.5638489792601646,0.5295725017849773,0.5030072355809599,0.3815789470000001,0.4335629498461197,0.6306620245013609,0.48,0.6290757378375776,0.5275838364573439,0.2794766855874091,0.4792281212888192,0.05080587028445743,0.4528073647440794,0.4470400044930135,0.4429117992211301,0.034473116398926563,0.34642799482949804,0.419652310808282,0.5312281843853258,0.5200818628276977,0.4972927498459566,0.03859811988916001,0.00594134501938311,0.4087939698135355,0.04379047637644662,0.0451008394711586,0.023199300674926773,0.5795464987891858,0.052904779701839634,1.0,0.032043713591901474,0.515038768685545,0.41062756856216304,0.5629441711127824,0.31418911691197465,0.5
1141,0.5260959502399271,0.6801444519482878,0.4036745445194233,0.6359221208660225,0.6161237881732996,0.7334635738665948,0.16580704634335164,0.328947368,0.4382246994174872,0.732598801210629,0.373333333,0.562271284458178,0.4796430534770366,0.3741041723479685,0.4688800696878502,0.12920421282213168,0.6007978837543062,0.4341823861812739,0.4099597581148667,0.11416442273442635,0.5395240907506229,0.4576872588278503,0.516598613589748,0.3982220613636409,0.5626945642328759,0.1246910716419319,0.0251845677542272,0.4683345047341403,0.08408401055652186,0.12950357358598266,0.16606590095374982,0.3808908664065361,0.13455377574370714,0.0,0.1644884525557528,0.5372572045792802,0.42335274808398704,0.5623747558465512,0.3398072967468801,0.16666666666666666
1142,0.6626467748243211,0.5539329580032814,0.5284921515202561,0.8695277757306414,0.6705178121051928,0.6607846128961704,0.5547808588177584,0.545454545,0.4344593160385617,0.6883254211013213,0.736842105,0.6494347772251629,0.3434707741970343,0.4267772020725389,0.40631427460246416,0.7693838604143949,0.4669601617839407,0.3800947582916275,0.4210012211955386,0.31650432573894616,0.3758313386681249,0.46965153133832394,0.6031270595244337,0.4557410646057453,0.34482558398473817,0.5836425742975876,0.04678733031674207,0.436073044743739,0.3964372359609301,0.6769077042204037,0.7141498725014397,0.5180205078290188,0.3124637681159421,1.0,0.6885665408521408,0.3385490991528456,0.3472926633174048,0.3833356033627506,0.36427300520366496,0.16666666666666666
1143,0.37111719984807295,0.349326580476839,0.6940320480586207,0.3017338782902385,0.3038509151158089,0.31442748840337925,0.6724640388943951,0.6315789470000001,0.6619811799946123,0.6264109984410055,0.373333333,0.628471082434114,0.3132906356202507,0.4273905957332945,0.4751372359754112,0.1166588234229424,0.43199075550296107,0.28260034942292844,0.3574024726039968,0.2232646480868004,0.3950189625551445,0.5618635510913332,0.3341542677168372,0.5679432073556172,0.3232682006571779,0.12613800857420834,0.05607290803645402,0.30855471013876123,0.19999788946172756,0.11887657083173366,0.12963815620686964,0.5545836827745747,0.2400489895897122,1.0,0.13710628099232233,0.5770231410340217,0.5317221394182635,0.32943180500736136,0.4176758180962852,0.16666666666666666
1144,0.377225887137584,0.5030543436447555,0.3017338782902385,0.5833502409634996,0.6408081813366305,0.6057504695778807,0.37111719984807295,0.3815789470000001,0.4596730492266068,0.5538161108495006,0.513157895,0.6174841113929046,0.2322022707641922,0.3251335906619838,0.4953607401338341,0.16189052153481215,0.4681465476726946,0.42915070579986736,0.3858455040952283,0.061474019850998485,0.35854561692626546,0.8069075695080926,0.7200477899342091,0.5641156583902629,0.22227479300773348,0.1912524771942965,0.02140969965683744,0.4101503530991297,0.06414250308853116,0.17917676101635238,0.17942570951019687,0.4763453870648656,0.07149110008754013,1.0,0.19176919494884945,0.4142085930347918,0.5138421866656299,0.3734161007327857,0.5279828501037822,0.6666666666666666
1145,0.07626700188328095,0.5381335009416405,0.6850602472451086,0.0,0.15746987637744564,0.4919606763521096,0.0,0.246753247,0.8024778551907246,0.7128766611632318,0.306666667,0.7620771686164158,0.40997558004903256,0.33315145747418146,0.4831434945877509,0.044542459852396216,0.4161230873237608,0.4063272760489217,0.21084899008257804,0.09759595348200506,0.4356773641311085,0.39985333138443147,0.3900274328901548,0.36473090583634205,0.43691027908332186,0.04439070753791997,0.044035645027241666,0.3653860515081942,0.1064684563937008,0.02767580235301438,0.06198843143833601,0.5313683351442268,0.05507246376811595,0.0,0.060858492146899486,0.5504193233773019,0.4642775004951321,0.6308072937173723,0.49829118757403096,0.6666666666666666
1146,0.16580704634335164,0.3151551762460066,0.5961495053452931,0.4036745445194233,0.4037625195870651,0.4335999032322044,0.5354966938513385,0.56,0.7132575211777358,0.6879978420507583,0.324675325,0.6388088779018201,0.32262548816406833,0.2809193450529087,0.4765587797638101,0.1025774756275918,0.5346567661523798,0.3167247996687673,0.5223584370115,0.019007394775081,0.5650117618792334,0.5617614591751681,0.5407774582707375,0.5101383919259954,0.3845162122740371,0.0774278911836749,0.0,0.4643928825038634,0.02574032880079937,0.08164666086113008,0.09546449559181533,0.5661777902040166,0.01912848289659884,0.0,0.09799375056765744,0.4639481979972634,0.4005265266498103,0.3391210962435919,0.3171177218228828,0.3333333333333333
1147,0.2954235939407728,0.4937705625556535,0.6436278055845939,0.6200419550796671,0.4882070747475366,0.6555003042417978,0.30788246882946585,0.519480519,0.673612120296809,0.587206798590852,0.578947368,0.5748265263345899,0.5110954547759233,0.26771340346469885,0.4662197019036353,0.0871856473049948,0.4365666502661773,0.4004849317363741,0.4846999472475118,0.049679907236275606,0.2896828116742428,0.343901037936149,0.4105609454541672,0.6635253672309026,0.49377561416243704,0.07510377676706995,0.00644453585630056,0.2375896779772518,0.05571361810728297,0.08339934631846166,0.10666537504869668,0.4252775557380015,0.10759771629336846,0.0,0.10084811335355008,0.513933896022764,0.4206145493656833,0.5871762450809445,0.4031574763388526,0.5
1148,0.6062331078384953,0.454684557566667,0.9031308843251512,1.0,0.5484345578374246,0.6571703188233372,0.6968639927051612,0.526315789,0.6525438302309128,0.3746191256294191,0.657894737,0.53215687099698,0.5212337955734684,0.3645731256841133,0.5240153483051875,0.1047422466383468,0.6010117702153752,0.4645796135978431,0.5865457379047878,0.08511067803519956,0.7672586229973404,0.7641345098710752,0.8447934025395432,0.5842611661201149,0.5025001526582631,0.1180767542174112,0.034912512380323536,0.17016703118559146,0.10159997205887453,0.11688247572029868,0.11656145898690183,0.5591292048480047,0.05181314921938174,0.0,0.117750913598773,0.4706525093046152,0.48748532221221996,0.5194680166749946,0.4032860497831319,0.6666666666666666
1149,0.8183380488432794,0.4091690244216398,0.4365806360639455,0.6900033438105799,0.6267113538733172,0.35054883210430976,1.0,0.653333333,0.3111706674221967,0.4802040030763032,0.736842105,0.4029365497216389,0.16945188483418194,0.7200153521397046,0.5021710991334829,0.5461464847662074,0.4160489022500573,0.3355848076228265,0.2167778154642223,0.5175399298801392,0.4650809650878613,0.3415871293218591,0.4745157356288723,0.7912555719787459,0.17161916956821405,0.5788502760128512,0.02339366515837104,0.2662370742800908,0.4351448800129089,0.5113795519684567,0.4216579121572129,0.6031594886735293,0.4734299516908214,0.0,0.4371771741305909,0.34440348147372546,0.4652131192850169,0.1360042105591735,0.38934282219504,0.16666666666666666
1150,0.6654622320647089,0.6994506418769363,0.4628560404204245,0.029407142266234976,0.28327555092290524,0.3757631565994061,0.2665609483108363,0.342105263,0.3997284963003039,0.7198853476435798,0.302631579,0.7576579406083749,0.2312566774535965,0.3204172528566037,0.4762606406472706,0.0338505669571053,0.1320022340309892,0.4914490922742889,0.0,0.03091215914060325,0.3252148881622514,0.6381420120999934,0.5630314374852747,0.37828247965540907,0.2666058311518492,0.03982583886958094,0.030421623565371127,0.3374409092928575,0.04288575328266042,0.03361829373942213,0.03461688395113762,0.2941377039338138,0.025395911315865247,0.0,0.032303646930129236,0.4994825961312275,0.4543965399634606,0.3371747056397015,0.3305157986370259,0.5
1151,0.3250210438633023,0.3940350648737397,0.33931907745165657,0.5722476182192521,0.6164642703837977,0.5185262343950306,0.536950914115823,0.486842105,0.5044505383938164,0.7255420504391062,0.434210526,0.8584554287585722,0.5037440014050083,0.28542172717728953,0.4761136854957796,0.044232072858027084,0.5401966219334985,0.3631100817863298,0.34362048047890115,0.03218051164107276,0.5942247138638002,0.4944816544331872,0.444562582668446,0.4350363369969783,0.4652411316734328,0.04570281842010922,0.0073922617175212315,0.4264104012565424,0.02514214439835361,0.039500532485974856,0.04235753397553185,0.5203062962190622,0.024684181973184532,0.0,0.045118142511292925,0.4960295328670575,0.3797835712327026,0.646138449090958,0.5121006564023912,0.5
1152,0.2281589705895117,0.33847619507752696,0.4748909584695115,0.3893987361837787,0.4572538888571336,0.41861858479199054,0.5512065804344576,0.671052632,0.6209787162124413,0.5344749592632413,0.355263158,0.8166296418218069,0.19740356675129506,0.3528303915034507,0.009690048507671023,0.04249706578193448,0.30612167361252474,0.3962046460843261,0.11066917389317754,0.09958927158175188,0.5263246929121692,0.5541610807213418,0.4953903042394349,0.5551822624204827,0.16771660498777508,0.0553875078409469,0.04588723456187454,0.09250101743087408,0.10232682791749333,0.047568797743147866,0.05903552811172471,0.5820542431429427,0.04714655120572495,0.0,0.057821247937733536,0.5196896118643304,0.3849320637220662,0.21439080388772155,0.4626858249736176,0.5
1153,0.2782935735468212,0.4784852235431654,0.260825658737267,0.7189989315864845,0.7290866364246088,0.6991620646377856,0.32132312646049044,0.407894737,0.4875608729404664,0.6563933437554441,0.578947368,0.6222417734547042,0.3862662374997169,0.3301908252243145,0.4706813395946688,0.04798068448335102,0.398524811680956,0.4075812616939882,0.3859792144184334,0.05113748888315975,0.43752708921973743,0.6657524349027318,0.3699058124977709,0.5378469719294464,0.3636840032529397,0.048783462873609976,0.010374130890630173,0.414685310518816,0.0476638299734134,0.043729752598335635,0.03149659534334466,0.5606079988018917,0.03464121597737718,0.0,0.03310120491873102,0.4965792193876553,0.4283081596738562,0.5331677043340541,0.4309868641613263,0.3333333333333333
1154,0.5354966938513385,0.5162447291351893,0.4334231830723596,0.5961495053452931,0.5813631611364668,0.5473682880143426,0.5030072355809599,0.376623377,0.4487133814420837,0.7494322978568991,0.552631579,0.7009445668426391,0.3984106394409861,0.4875241970071055,0.4806300251834938,0.11839982021279735,0.4369147676082856,0.40915883725507385,0.40209306822951374,0.1937470256770661,0.4335094798314735,0.3388595719863645,0.4428886546160633,0.4222052208502105,0.4039525826189245,0.09226744042963553,0.12571775638494942,0.3695939426739378,0.2012939288311911,0.07079559128292494,0.06437695407013494,0.4101699635147285,0.1143857601400642,0.0,0.0554130146499681,0.5505981533857786,0.36341752459219584,0.4506271175923526,0.17697171640020062,0.3333333333333333
1155,0.2954235939407728,0.3846638218504229,0.6359221208660225,0.6200419550796671,0.4920599171068223,0.5481478523379588,0.5260959502399271,0.3815789470000001,0.6696973294441421,0.6116986337623688,0.571428571,0.6061320256725193,0.4458311840927575,0.3215126715880963,0.4592724586744603,0.08483429639316373,0.5509505083522412,0.4132238466323762,0.4204240429958828,0.018645797453356663,0.13004538800070864,0.356360747843277,0.3328585423109753,0.562476901068032,0.4748225009484496,0.04643409647346287,0.0,0.2529876692132471,0.02671098941832836,0.05239710132565984,0.047920754635838114,0.4461373283745799,0.0,0.0,0.04977779129567088,0.4862084783437289,0.4289486878602532,0.4735571670054957,0.4431301336547377,0.3333333333333333
