,lineup,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,TEAM,GAMEDAY
5,".C. Bosh, .A. Johnson, .J. Calderon, .M. Belinelli, .S. Weems ",1,2.3,7.0,3.0,4.0,75.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,TOR,Jan 31 2010
6,".R. Nesterovic, .A. Wright, .A. Johnson, .J. Calderon, .M. Belinelli ",1,2.0,7.0,3.0,4.0,75.0,0.0,0.0,0.0,1.0,3.0,33.3,1.0,2.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,3.0,5.0,TOR,Jan 31 2010
7,".C. Bosh, .J. Calderon, .A. Bargnani, .M. Belinelli, .S. Weems ",1,1.8,2.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,-4.0,TOR,Jan 31 2010
8,".R. Nesterovic, .A. Johnson, .J. Calderon, .M. Belinelli, .S. Weems ",1,1.8,3.0,1.0,3.0,33.3,0.0,0.0,0.0,1.0,4.0,25.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,TOR,Jan 31 2010
9,".C. Bosh, .J. Jack, .J. Calderon, .A. Bargnani, .S. Weems ",1,1.6,4.0,1.0,2.0,50.0,0.0,1.0,0.0,2.0,2.0,100,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,TOR,Jan 31 2010
10,".H. Turkoglu, .C. Bosh, .J. Jack, .A. Bargnani, .S. Weems ",1,1.0,2.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,TOR,Jan 31 2010
11,".C. Bosh, .J. Jack, .A. Johnson, .J. Calderon, .S. Weems ",1,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,TOR,Jan 31 2010
12,".A. Wright, .A. Johnson, .J. Calderon, .A. Bargnani, .S. Weems ",1,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,Jan 31 2010
13,".A. Wright, .J. Jack, .A. Johnson, .A. Bargnani, .M. Belinelli ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,Jan 31 2010
14,".A. Wright, .J. Jack, .A. Johnson, .A. Bargnani, .S. Weems ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,Jan 31 2010
15,".C. Bosh, .A. Wright, .J. Calderon, .A. Bargnani, .S. Weems ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,Jan 31 2010
16,".J. Jack, .J. Calderon, .A. Bargnani, .M. Belinelli, .S. Weems ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,Jan 31 2010
0,".D. Fisher, .L. Odom, .M. World Peace, .P. Gasol, .S. Brown ",1,23.1,58.0,24.0,39.0,61.5,6.0,10.0,60.0,4.0,6.0,66.7,4.0,19.0,23.0,16.0,7.0,4.0,2.0,1.0,7.0,7.0,18.0,LAL,Feb 5 2010
1,".D. Fisher, .K. Bryant, .M. World Peace, .P. Gasol, .A. Bynum ",1,17.6,45.0,18.0,34.0,52.9,5.0,10.0,50.0,4.0,4.0,100,4.0,16.0,20.0,6.0,4.0,3.0,1.0,2.0,9.0,6.0,9.0,LAL,Feb 5 2010
2,".K. Bryant, .L. Odom, .A. Bynum, .S. Brown, .J. Farmar ",1,8.3,21.0,8.0,14.0,57.1,2.0,2.0,100,3.0,4.0,75.0,2.0,5.0,7.0,4.0,3.0,2.0,0.0,1.0,4.0,4.0,0.0,LAL,Feb 5 2010
3,".D. Fisher, .L. Odom, .M. World Peace, .P. Gasol, .A. Bynum ",1,4.9,9.0,3.0,8.0,37.5,0.0,1.0,0.0,3.0,5.0,60.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,-3.0,LAL,Feb 5 2010
4,".L. Walton, .J. Powell, .A. Bynum, .S. Brown, .J. Farmar ",1,4.6,4.0,2.0,10.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,-6.0,LAL,Feb 5 2010
5,".L. Odom, .M. World Peace, .J. Powell, .S. Vujacic, .J. Farmar ",1,3.4,5.0,2.0,7.0,28.6,1.0,2.0,50.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,LAL,Feb 5 2010
6,".P. Gasol, .J. Powell, .S. Vujacic, .S. Brown, .J. Farmar ",2,2.9,7.0,2.5,5.5,45.5,0.5,2.0,25.0,1.5,1.5,100,0.0,1.5,1.5,2.0,0.0,0.5,0.0,0.0,1.5,1.5,-1.0,LAL,Feb 5 2010
7,".K. Bryant, .L. Odom, .M. World Peace, .P. Gasol, .S. Brown ",1,2.7,6.0,2.0,3.0,66.7,0.0,0.0,0.0,2.0,4.0,50.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,-5.0,LAL,Feb 5 2010
8,".D. Fisher, .K. Bryant, .L. Odom, .M. World Peace, .P. Gasol ",1,2.6,5.0,2.0,5.0,40.0,0.0,1.0,0.0,1.0,1.0,100,1.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,-1.0,LAL,Feb 5 2010
9,".K. Bryant, .L. Odom, .P. Gasol, .S. Vujacic, .S. Brown ",1,2.6,7.0,2.0,9.0,22.2,0.0,4.0,0.0,3.0,3.0,100,4.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,LAL,Feb 5 2010
10,".L. Odom, .M. World Peace, .P. Gasol, .S. Vujacic, .S. Brown ",1,2.2,4.0,2.0,5.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-6.0,LAL,Feb 5 2010
11,".L. Odom, .P. Gasol, .L. Walton, .S. Vujacic, .J. Farmar ",1,2.1,2.0,1.0,4.0,25.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,LAL,Feb 5 2010
12,".M. World Peace, .P. Gasol, .J. Powell, .S. Brown, .J. Farmar ",1,2.0,5.0,2.0,3.0,66.7,0.0,1.0,0.0,1.0,1.0,100,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,-4.0,LAL,Feb 5 2010
13,".D. Fisher, .M. World Peace, .P. Gasol, .J. Powell, .S. Brown ",1,1.9,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,LAL,Feb 5 2010
14,".K. Bryant, .L. Odom, .M. World Peace, .P. Gasol, .J. Farmar ",1,1.9,2.0,1.0,5.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-7.0,LAL,Feb 5 2010
15,".L. Odom, .M. World Peace, .P. Gasol, .S. Brown, .J. Farmar ",1,1.9,6.0,3.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,LAL,Feb 5 2010
16,".D. Fisher, .K. Bryant, .M. World Peace, .P. Gasol, .J. Powell ",1,1.8,6.0,3.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,LAL,Feb 5 2010
17,".K. Bryant, .L. Odom, .P. Gasol, .S. Brown, .J. Farmar ",1,1.8,3.0,1.0,4.0,25.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0,LAL,Feb 5 2010
18,".J. Powell, .S. Vujacic, .A. Bynum, .S. Brown, .J. Farmar ",1,1.4,2.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,LAL,Feb 5 2010
19,".L. Odom, .M. World Peace, .J. Powell, .S. Brown, .J. Farmar ",1,1.2,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,LAL,Feb 5 2010
20,".D. Fisher, .L. Odom, .M. World Peace, .P. Gasol, .S. Vujacic ",2,1.1,2.0,0.5,2.5,20.0,0.0,1.0,0.0,1.0,1.0,100,1.0,0.5,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,-2.5,LAL,Feb 5 2010
21,".D. Fisher, .K. Bryant, .M. World Peace, .P. Gasol, .S. Vujacic ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAL,Feb 5 2010
22,".D. Fisher, .K. Bryant, .P. Gasol, .J. Powell, .S. Vujacic ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAL,Feb 5 2010
23,".D. Fisher, .L. Odom, .M. World Peace, .J. Powell, .S. Brown ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAL,Feb 5 2010
24,".D. Fisher, .L. Odom, .P. Gasol, .S. Vujacic, .S. Brown ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAL,Feb 5 2010
0,".T. McGrady, .D. Lee, .D. Gallinari, .H. Walker, .T. Douglas ",1,18.1,37.0,14.0,35.0,40.0,5.0,15.0,33.3,4.0,6.0,66.7,6.0,14.0,20.0,8.0,7.0,5.0,1.0,2.0,6.0,6.0,5.0,NYK,Mar 21 2010
1,".T. McGrady, .A. Harrington, .D. Lee, .D. Gallinari, .T. Douglas ",1,7.9,19.0,6.0,10.0,60.0,0.0,2.0,0.0,7.0,9.0,77.8,2.0,6.0,8.0,3.0,3.0,1.0,1.0,0.0,5.0,5.0,-1.0,NYK,Mar 21 2010
2,".A. Harrington, .C. Duhon, .D. Gallinari, .J. Giddens, .H. Walker ",1,4.9,11.0,4.0,8.0,50.0,1.0,2.0,50.0,2.0,3.0,66.7,1.0,3.0,4.0,2.0,3.0,0.0,0.0,1.0,7.0,1.0,-10.0,NYK,Mar 21 2010
3,".A. Harrington, .C. Duhon, .D. Lee, .D. Gallinari, .J. Giddens ",1,4.2,6.0,2.0,6.0,33.3,0.0,2.0,0.0,2.0,2.0,100,1.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,-2.0,NYK,Mar 21 2010
4,".T. McGrady, .C. Duhon, .D. Lee, .D. Gallinari, .T. Douglas ",1,3.9,15.0,6.0,7.0,85.7,2.0,3.0,66.7,1.0,1.0,100,0.0,2.0,2.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,NYK,Mar 21 2010
5,".C. Duhon, .D. Lee, .D. Gallinari, .H. Walker, .T. Douglas ",1,3.2,6.0,3.0,6.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,-8.0,NYK,Mar 21 2010
6,".T. McGrady, .A. Harrington, .D. Lee, .J. Giddens, .T. Douglas ",1,3.0,12.0,4.0,5.0,80.0,2.0,2.0,100,2.0,2.0,100,0.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,6.0,NYK,Mar 21 2010
7,".A. Harrington, .C. Duhon, .D. Lee, .J. Giddens, .H. Walker ",1,1.9,6.0,3.0,4.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,NYK,Mar 21 2010
8,".A. Harrington, .D. Lee, .J. Giddens, .H. Walker, .T. Douglas ",1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,-2.0,NYK,Mar 21 2010
9,".C. Duhon, .D. Gallinari, .J. Giddens, .H. Walker, .T. Douglas ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYK,Mar 21 2010
10,".T. McGrady, .A. Harrington, .D. Lee, .H. Walker, .T. Douglas ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYK,Mar 21 2010
0,".B. Scalabrine, .M. Daniels, .N. Robinson, .S. Williams, .O. Lafayette ",1,10.9,19.0,7.0,20.0,35.0,1.0,6.0,16.7,4.0,4.0,100,2.0,10.0,12.0,4.0,1.0,1.0,2.0,0.0,2.0,3.0,3.0,BOS,Apr 14 2010
1,".M. Finley, .R. Wallace, .B. Scalabrine, .R. Rondo, .G. Davis ",1,7.5,18.0,7.0,10.0,70.0,3.0,3.0,100,1.0,2.0,50.0,1.0,3.0,4.0,5.0,3.0,1.0,0.0,0.0,4.0,4.0,3.0,BOS,Apr 14 2010
2,".M. Finley, .R. Wallace, .M. Daniels, .R. Rondo, .G. Davis ",1,6.9,13.0,6.0,11.0,54.5,1.0,2.0,50.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,1.0,0.0,0.0,1.0,5.0,0.0,-3.0,BOS,Apr 14 2010
3,".B. Scalabrine, .M. Daniels, .N. Robinson, .G. Davis, .O. Lafayette ",1,5.1,6.0,3.0,7.0,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,-10.0,BOS,Apr 14 2010
4,".M. Finley, .R. Wallace, .M. Daniels, .S. Williams, .R. Rondo ",1,4.8,10.0,4.0,8.0,50.0,0.0,2.0,0.0,2.0,2.0,100,1.0,5.0,6.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,4.0,BOS,Apr 14 2010
5,".M. Finley, .R. Wallace, .B. Scalabrine, .S. Williams, .R. Rondo ",1,3.1,6.0,2.0,5.0,40.0,0.0,2.0,0.0,2.0,2.0,100,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-7.0,BOS,Apr 14 2010
6,".M. Finley, .R. Wallace, .S. Williams, .R. Rondo, .O. Lafayette ",1,2.9,6.0,2.0,4.0,50.0,2.0,2.0,100,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,-2.0,BOS,Apr 14 2010
7,".M. Finley, .R. Wallace, .N. Robinson, .S. Williams, .R. Rondo ",1,2.0,8.0,3.0,4.0,75.0,1.0,1.0,100,1.0,2.0,50.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,BOS,Apr 14 2010
8,".B. Scalabrine, .M. Daniels, .N. Robinson, .S. Williams, .R. Rondo ",1,1.3,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.0,BOS,Apr 14 2010
9,".R. Wallace, .M. Daniels, .S. Williams, .R. Rondo, .O. Lafayette ",1,1.3,6.0,2.0,2.0,100,0.0,0.0,0.0,2.0,3.0,66.7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,BOS,Apr 14 2010
10,".B. Scalabrine, .N. Robinson, .S. Williams, .R. Rondo, .O. Lafayette ",1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,BOS,Apr 14 2010
11,".B. Scalabrine, .M. Daniels, .N. Robinson, .R. Rondo, .G. Davis ",1,0.8,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,BOS,Apr 14 2010
12,".R. Wallace, .N. Robinson, .S. Williams, .R. Rondo, .O. Lafayette ",1,0.3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,BOS,Apr 14 2010
13,".M. Finley, .B. Scalabrine, .M. Daniels, .S. Williams, .R. Rondo ",1,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,BOS,Apr 14 2010
14,".B. Scalabrine, .M. Daniels, .R. Rondo, .G. Davis, .O. Lafayette ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BOS,Apr 14 2010
15,".B. Scalabrine, .M. Daniels, .S. Williams, .R. Rondo, .O. Lafayette ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BOS,Apr 14 2010
0,".H. Turkoglu, .C. Bosh, .J. Calderon, .A. Bargnani, .D. DeRozan ",1,15.5,36.0,15.0,30.0,50.0,2.0,3.0,66.7,4.0,4.0,100,3.0,11.0,14.0,9.0,2.0,0.0,3.0,2.0,3.0,3.0,4.0,TOR,Nov 11 2009
1,".H. Turkoglu, .C. Bosh, .J. Jack, .J. Calderon, .A. Bargnani ",1,4.3,6.0,2.0,6.0,33.3,1.0,3.0,33.3,1.0,2.0,50.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,-9.0,TOR,Nov 11 2009
2,".H. Turkoglu, .C. Bosh, .A. Wright, .J. Calderon, .A. Bargnani ",1,3.6,10.0,2.0,6.0,33.3,0.0,1.0,0.0,6.0,6.0,100,1.0,3.0,4.0,0.0,2.0,1.0,0.0,1.0,3.0,3.0,9.0,TOR,Nov 11 2009
3,".H. Turkoglu, .C. Bosh, .J. Calderon, .A. Bargnani, .M. Belinelli ",1,3.6,12.0,4.0,7.0,57.1,2.0,2.0,100,2.0,2.0,100,0.0,2.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,TOR,Nov 11 2009
4,".H. Turkoglu, .J. Jack, .A. Johnson, .A. Bargnani, .M. Belinelli ",1,3.2,6.0,3.0,6.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,TOR,Nov 11 2009
5,".R. Nesterovic, .C. Bosh, .A. Wright, .J. Jack, .M. Belinelli ",1,2.9,8.0,2.0,4.0,50.0,0.0,2.0,0.0,4.0,4.0,100,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,TOR,Nov 11 2009
6,".A. Wright, .J. Jack, .A. Johnson, .A. Bargnani, .M. Belinelli ",1,2.7,2.0,1.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,TOR,Nov 11 2009
7,".H. Turkoglu, .C. Bosh, .A. Wright, .A. Johnson, .J. Calderon ",1,2.6,4.0,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,TOR,Nov 11 2009
8,".C. Bosh, .A. Wright, .J. Jack, .A. Johnson, .M. Belinelli ",1,2.4,2.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,100,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,-5.0,TOR,Nov 11 2009
9,".H. Turkoglu, .C. Bosh, .J. Jack, .A. Johnson, .J. Calderon ",1,1.6,2.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,100,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,TOR,Nov 11 2009
10,".H. Turkoglu, .C. Bosh, .A. Johnson, .J. Calderon, .D. DeRozan ",1,1.3,4.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,TOR,Nov 11 2009
11,".C. Bosh, .A. Wright, .J. Jack, .A. Bargnani, .M. Belinelli ",1,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.0,TOR,Nov 11 2009
12,".H. Turkoglu, .J. Jack, .A. Johnson, .A. Bargnani, .D. DeRozan ",1,1.0,3.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,1.0,100,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,TOR,Nov 11 2009
13,".A. Wright, .J. Jack, .A. Johnson, .A. Bargnani, .D. DeRozan ",1,0.9,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,TOR,Nov 11 2009
14,".H. Turkoglu, .C. Bosh, .J. Jack, .A. Johnson, .M. Belinelli ",1,0.6,2.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TOR,Nov 11 2009
15,".H. Turkoglu, .J. Jack, .A. Johnson, .J. Calderon, .A. Bargnani ",1,0.6,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,TOR,Nov 11 2009
16,".A. Wright, .A. Johnson, .J. Calderon, .A. Bargnani, .D. DeRozan ",1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,-1.0,TOR,Nov 11 2009
17,".C. Bosh, .A. Wright, .J. Calderon, .A. Bargnani, .M. Belinelli ",1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,Nov 11 2009
18,".C. Bosh, .A. Johnson, .J. Calderon, .A. Bargnani, .D. DeRozan ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,Nov 11 2009
19,".H. Turkoglu, .A. Johnson, .J. Calderon, .A. Bargnani, .D. DeRozan ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,Nov 11 2009
20,".H. Turkoglu, .C. Bosh, .A. Wright, .A. Bargnani, .M. Belinelli ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,Nov 11 2009
0,".B. Wallace, .T. Prince, .W. Bynum, .R. Stuckey, .J. Jerebko ",1,8.9,17.0,8.0,12.0,66.7,0.0,0.0,0.0,1.0,3.0,33.3,1.0,3.0,4.0,5.0,4.0,1.0,2.0,0.0,2.0,2.0,2.0,DET,Mar 31 2010
1,".B. Wallace, .B. Gordon, .W. Bynum, .A. Daye, .D. Summers ",1,5.5,7.0,3.0,8.0,37.5,1.0,3.0,33.3,0.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-5.0,DET,Mar 31 2010
2,".B. Gordon, .W. Bynum, .A. Daye, .D. Summers, .J. Jerebko ",1,4.2,4.0,2.0,6.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,4.0,-5.0,DET,Mar 31 2010
3,".T. Prince, .J. Maxiell, .W. Bynum, .R. Stuckey, .J. Jerebko ",1,4.1,10.0,4.0,6.0,66.7,1.0,1.0,100,1.0,2.0,50.0,0.0,1.0,1.0,4.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,DET,Mar 31 2010
4,".K. Brown, .T. Prince, .B. Gordon, .R. Stuckey, .D. Summers ",1,3.9,11.0,3.0,7.0,42.9,1.0,3.0,33.3,4.0,6.0,66.7,2.0,2.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,5.0,DET,Mar 31 2010
5,".T. Prince, .B. Gordon, .W. Bynum, .D. Summers, .J. Jerebko ",1,3.1,4.0,1.0,3.0,33.3,0.0,1.0,0.0,2.0,2.0,100,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,-4.0,DET,Mar 31 2010
6,".K. Brown, .T. Prince, .W. Bynum, .R. Stuckey, .D. Summers ",1,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,-4.0,DET,Mar 31 2010
7,".K. Brown, .W. Bynum, .A. Daye, .D. Summers, .J. Jerebko ",1,2.4,6.0,2.0,5.0,40.0,0.0,0.0,0.0,2.0,4.0,50.0,2.0,3.0,5.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,DET,Mar 31 2010
8,".W. Bynum, .R. Stuckey, .A. Daye, .D. Summers, .J. Jerebko ",1,2.1,6.0,2.0,3.0,66.7,0.0,0.0,0.0,2.0,4.0,50.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,DET,Mar 31 2010
9,".B. Wallace, .B. Gordon, .R. Stuckey, .A. Daye, .D. Summers ",1,1.9,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,-4.0,DET,Mar 31 2010
