,lineup,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,TEAM,GAMEDAY
17,".D. Milicic, .S. Telfair, .A. Tolliver, .M. Beasley, .K. Love ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIN,Nov 17 2010
18,".D. Milicic, .S. Telfair, .C. Brewer, .M. Beasley, .K. Love ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIN,Nov 17 2010
0,".A. Stoudemire, .R. Felton, .W. Chandler, .D. Gallinari, .L. Fields ",1,17.1,43.0,17.0,31.0,54.8,4.0,10.0,40.0,5.0,6.0,83.3,2.0,8.0,10.0,10.0,5.0,6.0,2.0,0.0,8.0,9.0,1.0,NYK,Dec 6 2010
1,".A. Stoudemire, .R. Felton, .S. Williams, .W. Chandler, .D. Gallinari ",1,4.3,16.0,5.0,7.0,71.4,1.0,2.0,50.0,5.0,7.0,71.4,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,5.0,-2.0,NYK,Dec 6 2010
2,".A. Stoudemire, .R. Felton, .S. Williams, .W. Chandler, .L. Fields ",1,4.0,9.0,4.0,7.0,57.1,1.0,3.0,33.3,0.0,0.0,0.0,1.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,NYK,Dec 6 2010
3,".R. Felton, .R. Turiaf, .S. Williams, .W. Chandler, .T. Douglas ",1,3.8,11.0,3.0,6.0,50.0,2.0,5.0,40.0,3.0,4.0,75.0,0.0,4.0,4.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,8.0,NYK,Dec 6 2010
4,".A. Stoudemire, .R. Turiaf, .S. Williams, .D. Gallinari, .T. Douglas ",1,3.6,2.0,1.0,5.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,3.0,-2.0,NYK,Dec 6 2010
5,".A. Stoudemire, .R. Felton, .R. Turiaf, .W. Chandler, .T. Douglas ",1,3.0,8.0,3.0,4.0,75.0,0.0,0.0,0.0,2.0,2.0,100,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,NYK,Dec 6 2010
6,".S. Williams, .D. Gallinari, .T. Douglas, .L. Fields, .T. Mozgov ",1,2.8,3.0,1.0,5.0,20.0,0.0,2.0,0.0,1.0,2.0,50.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,-8.0,NYK,Dec 6 2010
7,".A. Stoudemire, .S. Williams, .D. Gallinari, .T. Douglas, .L. Fields ",1,2.6,7.0,3.0,8.0,37.5,1.0,2.0,50.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,NYK,Dec 6 2010
8,".A. Stoudemire, .R. Felton, .R. Turiaf, .W. Chandler, .D. Gallinari ",1,2.0,8.0,3.0,4.0,75.0,2.0,2.0,100,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,NYK,Dec 6 2010
9,".R. Felton, .S. Williams, .T. Douglas, .L. Fields, .T. Mozgov ",1,2.0,7.0,2.0,3.0,66.7,1.0,2.0,50.0,2.0,2.0,100,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,NYK,Dec 6 2010
10,".A. Stoudemire, .R. Felton, .S. Williams, .W. Chandler, .T. Douglas ",1,1.5,3.0,1.0,2.0,50.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,NYK,Dec 6 2010
11,".A. Stoudemire, .S. Williams, .W. Chandler, .D. Gallinari, .T. Douglas ",1,1.3,4.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,NYK,Dec 6 2010
12,".A. Stoudemire, .S. Williams, .W. Chandler, .D. Gallinari, .L. Fields ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYK,Dec 6 2010
13,".A. Stoudemire, .S. Williams, .W. Chandler, .T. Douglas, .L. Fields ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYK,Dec 6 2010
0,".V. Carter, .R. Lewis, .Q. Richardson, .D. Howard, .J. Nelson ",2,16.2,35.0,14.5,27.5,52.7,3.0,8.0,37.5,3.0,5.5,54.5,3.5,9.5,13.0,8.0,5.5,2.0,1.5,1.0,6.5,6.0,1.5,ORL,Nov 12 2010
1,".V. Carter, .M. Pietrus, .D. Howard, .J. Nelson, .B. Bass ",1,9.5,13.0,3.0,14.0,21.4,1.0,4.0,25.0,6.0,10.0,60.0,2.0,5.0,7.0,2.0,0.0,2.0,2.0,1.0,3.0,7.0,4.0,ORL,Nov 12 2010
2,".M. Pietrus, .D. Howard, .C. Duhon, .B. Bass, .J. Redick ",1,8.8,14.0,6.0,11.0,54.5,2.0,4.0,50.0,0.0,2.0,0.0,0.0,8.0,8.0,3.0,4.0,0.0,2.0,1.0,2.0,4.0,-5.0,ORL,Nov 12 2010
3,".M. Pietrus, .C. Duhon, .B. Bass, .M. Gortat, .J. Redick ",1,5.5,11.0,3.0,10.0,30.0,1.0,4.0,25.0,4.0,4.0,100,3.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,ORL,Nov 12 2010
4,".J. Williams, .M. Pietrus, .B. Bass, .M. Gortat, .J. Redick ",1,4.0,7.0,3.0,6.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,4.0,5.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,3.0,ORL,Nov 12 2010
5,".V. Carter, .R. Lewis, .M. Pietrus, .D. Howard, .J. Nelson ",2,2.9,11.0,4.5,7.5,60.0,1.0,1.0,100,1.0,1.0,100,1.5,2.5,4.0,1.5,0.5,0.0,0.5,0.0,3.0,1.0,4.5,ORL,Nov 12 2010
6,".V. Carter, .Q. Richardson, .D. Howard, .C. Duhon, .B. Bass ",1,2.8,2.0,1.0,4.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-2.0,ORL,Nov 12 2010
7,".M. Pietrus, .D. Howard, .J. Nelson, .B. Bass, .J. Redick ",1,2.6,6.0,1.0,1.0,100,1.0,1.0,100,3.0,6.0,50.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,-4.0,ORL,Nov 12 2010
8,".V. Carter, .M. Pietrus, .J. Nelson, .B. Bass, .M. Gortat ",1,2.4,3.0,1.0,3.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,-4.0,ORL,Nov 12 2010
9,".R. Lewis, .M. Pietrus, .D. Howard, .J. Nelson, .J. Redick ",2,2.2,2.0,1.0,2.5,40.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.5,0.0,0.5,0.0,0.5,0.5,-4.5,ORL,Nov 12 2010
10,".V. Carter, .R. Lewis, .C. Duhon, .B. Bass, .M. Gortat ",1,2.2,5.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,83.3,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,ORL,Nov 12 2010
11,".R. Lewis, .M. Pietrus, .C. Duhon, .M. Gortat, .J. Redick ",2,2.0,3.5,1.5,5.0,30.0,0.5,2.5,20.0,0.0,0.0,0.0,1.0,0.5,1.5,1.5,0.0,0.5,0.0,0.5,1.0,0.0,-1.0,ORL,Nov 12 2010
12,".R. Lewis, .Q. Richardson, .D. Howard, .J. Nelson, .J. Redick ",1,1.5,7.0,2.0,3.0,66.7,1.0,1.0,100,2.0,3.0,66.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,ORL,Nov 12 2010
13,".V. Carter, .R. Lewis, .M. Pietrus, .J. Nelson, .M. Gortat ",2,1.3,5.0,2.0,2.0,100,1.0,1.0,100,0.0,0.0,0.0,0.0,0.5,0.5,2.0,0.5,0.5,0.0,0.0,1.5,0.0,1.0,ORL,Nov 12 2010
14,".V. Carter, .M. Pietrus, .C. Duhon, .B. Bass, .M. Gortat ",1,1.2,6.0,2.0,2.0,100,1.0,1.0,100,1.0,1.0,100,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,ORL,Nov 12 2010
15,".J. Williams, .M. Pietrus, .D. Howard, .B. Bass, .J. Redick ",1,1.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,ORL,Nov 12 2010
16,".V. Carter, .R. Lewis, .Q. Richardson, .J. Nelson, .M. Gortat ",1,1.1,2.0,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,ORL,Nov 12 2010
17,".V. Carter, .R. Lewis, .J. Nelson, .B. Bass, .M. Gortat ",1,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,ORL,Nov 12 2010
18,".V. Carter, .M. Pietrus, .D. Howard, .C. Duhon, .B. Bass ",1,0.9,3.0,1.0,1.0,100,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,ORL,Nov 12 2010
19,".M. Pietrus, .J. Nelson, .B. Bass, .M. Gortat, .J. Redick ",1,0.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ORL,Nov 12 2010
20,".Q. Richardson, .D. Howard, .J. Nelson, .B. Bass, .J. Redick ",1,0.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.0,ORL,Nov 12 2010
21,".V. Carter, .J. Williams, .R. Lewis, .B. Bass, .M. Gortat ",1,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,ORL,Nov 12 2010
22,".V. Carter, .R. Lewis, .M. Pietrus, .C. Duhon, .M. Gortat ",1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,ORL,Nov 12 2010
23,".V. Carter, .J. Williams, .M. Pietrus, .B. Bass, .M. Gortat ",1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,ORL,Nov 12 2010
24,".V. Carter, .R. Lewis, .Q. Richardson, .M. Pietrus, .D. Howard ",2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,ORL,Nov 12 2010
0,".L. Kleiza, .A. Johnson, .J. Calderon, .A. Bargnani, .D. DeRozan ",1,15.0,23.0,11.0,25.0,44.0,1.0,4.0,25.0,0.0,0.0,0.0,1.0,8.0,9.0,7.0,3.0,2.0,1.0,0.0,4.0,1.0,-1.0,TOR,Jan 12 2011
1,".L. Barbosa, .A. Johnson, .J. Calderon, .A. Bargnani, .D. DeRozan ",1,12.8,32.0,14.0,21.0,66.7,1.0,3.0,33.3,3.0,4.0,75.0,2.0,7.0,9.0,7.0,5.0,1.0,2.0,1.0,5.0,4.0,-5.0,TOR,Jan 12 2011
2,".L. Barbosa, .A. Bargnani, .J. Bayless, .D. DeRozan, .E. Davis ",1,5.7,8.0,3.0,9.0,33.3,0.0,2.0,0.0,2.0,3.0,66.7,0.0,5.0,5.0,2.0,3.0,0.0,1.0,0.0,1.0,4.0,-2.0,TOR,Jan 12 2011
3,".L. Barbosa, .L. Kleiza, .A. Bargnani, .J. Bayless, .J. Dorsey ",1,3.9,12.0,6.0,9.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,TOR,Jan 12 2011
4,".L. Kleiza, .A. Johnson, .J. Calderon, .D. DeRozan, .E. Davis ",1,2.9,8.0,3.0,5.0,60.0,1.0,1.0,100,1.0,1.0,100,0.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,TOR,Jan 12 2011
5,".L. Barbosa, .L. Kleiza, .A. Johnson, .J. Bayless, .E. Davis ",1,2.4,7.0,2.0,3.0,66.7,0.0,0.0,0.0,3.0,4.0,75.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,TOR,Jan 12 2011
6,".L. Barbosa, .A. Johnson, .J. Bayless, .D. DeRozan, .E. Davis ",1,2.1,4.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,TOR,Jan 12 2011
7,".L. Barbosa, .L. Kleiza, .A. Bargnani, .J. Bayless, .E. Davis ",1,1.3,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,-1.0,TOR,Jan 12 2011
8,".L. Barbosa, .L. Kleiza, .A. Johnson, .J. Calderon, .E. Davis ",1,1.0,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,TOR,Jan 12 2011
9,".L. Barbosa, .L. Kleiza, .A. Bargnani, .J. Bayless, .D. DeRozan ",1,0.8,3.0,1.0,2.0,50.0,1.0,1.0,100,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,TOR,Jan 12 2011
10,".L. Barbosa, .L. Kleiza, .J. Bayless, .D. DeRozan, .E. Davis ",1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TOR,Jan 12 2011
11,".L. Barbosa, .A. Johnson, .J. Calderon, .D. DeRozan, .E. Davis ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,Jan 12 2011
12,".L. Barbosa, .A. Johnson, .J. Calderon, .J. Bayless, .D. DeRozan ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,TOR,Jan 12 2011
13,".L. Barbosa, .J. Calderon, .A. Bargnani, .D. DeRozan, .E. Davis ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,Jan 12 2011
14,".L. Barbosa, .J. Calderon, .A. Bargnani, .J. Dorsey, .D. DeRozan ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,Jan 12 2011
15,".L. Barbosa, .L. Kleiza, .A. Johnson, .J. Calderon, .A. Bargnani ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,Jan 12 2011
16,".L. Barbosa, .L. Kleiza, .J. Calderon, .A. Bargnani, .J. Dorsey ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,Jan 12 2011
0,".D. Milicic, .L. Ridnour, .A. Tolliver, .M. Beasley, .W. Johnson ",1,16.8,27.0,9.0,29.0,31.0,4.0,10.0,40.0,5.0,8.0,62.5,7.0,7.0,14.0,6.0,6.0,2.0,5.0,0.0,10.0,6.0,-8.0,MIN,Mar 27 2011
1,".D. Milicic, .L. Ridnour, .M. Beasley, .A. Randolph, .W. Johnson ",1,11.6,23.0,9.0,19.0,47.4,1.0,2.0,50.0,4.0,7.0,57.1,4.0,10.0,14.0,4.0,5.0,2.0,2.0,0.0,3.0,6.0,2.0,MIN,Mar 27 2011
2,".D. Milicic, .L. Ridnour, .M. Webster, .A. Tolliver, .M. Beasley ",1,4.9,13.0,4.0,6.0,66.7,2.0,3.0,66.7,3.0,4.0,75.0,1.0,5.0,6.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,6.0,MIN,Mar 27 2011
3,".L. Ridnour, .A. Tolliver, .M. Beasley, .A. Randolph, .W. Johnson ",1,4.0,6.0,2.0,6.0,33.3,0.0,0.0,0.0,2.0,2.0,100,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,-4.0,MIN,Mar 27 2011
4,".M. Webster, .A. Tolliver, .M. Beasley, .J. Flynn, .W. Ellington ",1,3.9,2.0,1.0,6.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,-2.0,MIN,Mar 27 2011
5,".D. Milicic, .M. Webster, .A. Tolliver, .M. Beasley, .J. Flynn ",1,3.8,6.0,3.0,7.0,42.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,MIN,Mar 27 2011
6,".D. Milicic, .M. Webster, .A. Tolliver, .J. Flynn, .W. Ellington ",1,1.1,2.0,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,MIN,Mar 27 2011
7,".D. Milicic, .L. Ridnour, .A. Tolliver, .M. Beasley, .W. Ellington ",1,1.0,3.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,MIN,Mar 27 2011
8,".M. Webster, .A. Tolliver, .A. Randolph, .J. Flynn, .W. Ellington ",1,0.9,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,MIN,Mar 27 2011
9,".L. Ridnour, .M. Webster, .A. Tolliver, .M. Beasley, .W. Ellington ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIN,Mar 27 2011
0,".K. Bryant, .P. Gasol, .M. Barnes, .S. Blake, .S. Brown ",1,11.4,24.0,8.0,19.0,42.1,5.0,8.0,62.5,3.0,4.0,75.0,3.0,7.0,10.0,5.0,3.0,3.0,0.0,0.0,7.0,2.0,6.0,LAL,Nov 23 2010
1,".D. Fisher, .K. Bryant, .L. Odom, .M. World Peace, .P. Gasol ",1,11.1,21.0,6.0,16.0,37.5,1.0,4.0,25.0,8.0,8.0,100,4.0,8.0,12.0,4.0,3.0,2.0,0.0,1.0,2.0,6.0,1.0,LAL,Nov 23 2010
2,".L. Odom, .P. Gasol, .M. Barnes, .S. Blake, .S. Brown ",1,8.5,22.0,8.0,16.0,50.0,3.0,5.0,60.0,3.0,3.0,100,1.0,4.0,5.0,4.0,2.0,1.0,4.0,1.0,1.0,4.0,6.0,LAL,Nov 23 2010
3,".D. Fisher, .K. Bryant, .L. Odom, .P. Gasol, .M. Barnes ",1,7.1,15.0,5.0,13.0,38.5,0.0,2.0,0.0,5.0,5.0,100,2.0,3.0,5.0,3.0,3.0,1.0,1.0,2.0,4.0,3.0,1.0,LAL,Nov 23 2010
4,".D. Fisher, .K. Bryant, .L. Odom, .M. World Peace, .S. Brown ",1,3.6,7.0,2.0,7.0,28.6,1.0,3.0,33.3,2.0,3.0,66.7,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,-2.0,LAL,Nov 23 2010
5,".D. Fisher, .K. Bryant, .M. World Peace, .P. Gasol, .S. Brown ",1,2.6,5.0,2.0,5.0,40.0,0.0,2.0,0.0,1.0,2.0,50.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,-1.0,LAL,Nov 23 2010
6,".L. Odom, .M. Barnes, .S. Blake, .S. Brown, .D. Caracter ",1,2.4,2.0,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,-2.0,LAL,Nov 23 2010
7,".K. Bryant, .L. Odom, .P. Gasol, .M. Barnes, .S. Blake ",1,1.4,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,100,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-2.0,LAL,Nov 23 2010
8,".D. Fisher, .K. Bryant, .L. Odom, .S. Blake, .S. Brown ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAL,Nov 23 2010
9,".D. Fisher, .K. Bryant, .M. Barnes, .S. Blake, .S. Brown ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAL,Nov 23 2010
10,".K. Bryant, .M. Barnes, .S. Blake, .S. Brown, .D. Caracter ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAL,Nov 23 2010
0,".D. Milicic, .L. Ridnour, .M. Beasley, .K. Love, .W. Ellington ",1,7.8,13.0,6.0,15.0,40.0,1.0,3.0,33.3,0.0,0.0,0.0,2.0,4.0,6.0,3.0,4.0,1.0,0.0,0.0,4.0,2.0,-7.0,MIN,Oct 27 2010
1,".D. Milicic, .L. Ridnour, .A. Tolliver, .M. Beasley, .W. Ellington ",1,6.6,15.0,6.0,16.0,37.5,2.0,2.0,100,1.0,2.0,50.0,3.0,4.0,7.0,2.0,0.0,0.0,5.0,3.0,4.0,2.0,-1.0,MIN,Oct 27 2010
2,".S. Telfair, .C. Brewer, .A. Tolliver, .K. Koufos, .W. Johnson ",1,5.9,15.0,6.0,13.0,46.2,1.0,3.0,33.3,2.0,3.0,66.7,1.0,4.0,5.0,5.0,0.0,2.0,0.0,1.0,3.0,2.0,3.0,MIN,Oct 27 2010
3,".S. Telfair, .C. Brewer, .M. Beasley, .K. Love, .N. Pekovic ",1,4.4,11.0,4.0,7.0,57.1,1.0,3.0,33.3,2.0,2.0,100,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,-2.0,MIN,Oct 27 2010
4,".D. Milicic, .L. Ridnour, .A. Tolliver, .W. Ellington, .W. Johnson ",1,3.6,14.0,7.0,9.0,77.8,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,4.0,2.0,1.0,2.0,0.0,2.0,1.0,8.0,MIN,Oct 27 2010
5,".L. Ridnour, .M. Beasley, .K. Love, .N. Pekovic, .W. Ellington ",1,3.1,9.0,4.0,6.0,66.7,1.0,1.0,100,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,MIN,Oct 27 2010
6,".D. Milicic, .L. Ridnour, .A. Tolliver, .M. Beasley, .W. Johnson ",1,2.5,10.0,2.0,3.0,66.7,0.0,0.0,0.0,6.0,7.0,85.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,MIN,Oct 27 2010
7,".L. Ridnour, .A. Tolliver, .M. Beasley, .N. Pekovic, .W. Ellington ",1,2.2,4.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,100,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,MIN,Oct 27 2010
8,".L. Ridnour, .M. Beasley, .K. Love, .K. Koufos, .W. Ellington ",1,1.7,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,-6.0,MIN,Oct 27 2010
9,".L. Ridnour, .A. Tolliver, .M. Beasley, .K. Love, .W. Johnson ",1,1.4,5.0,2.0,4.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,MIN,Oct 27 2010
10,".S. Telfair, .C. Brewer, .A. Tolliver, .M. Beasley, .K. Love ",1,1.3,3.0,1.0,1.0,100,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,MIN,Oct 27 2010
11,".S. Telfair, .C. Brewer, .K. Love, .N. Pekovic, .W. Johnson ",1,1.1,5.0,2.0,2.0,100,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,MIN,Oct 27 2010
12,".D. Milicic, .S. Telfair, .A. Tolliver, .W. Ellington, .W. Johnson ",1,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,MIN,Oct 27 2010
13,".D. Milicic, .S. Telfair, .M. Beasley, .K. Love, .W. Ellington ",1,0.9,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,MIN,Oct 27 2010
14,".L. Ridnour, .A. Tolliver, .M. Beasley, .K. Love, .W. Ellington ",1,0.9,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIN,Oct 27 2010
15,".S. Telfair, .C. Brewer, .A. Tolliver, .N. Pekovic, .W. Johnson ",1,0.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-5.0,MIN,Oct 27 2010
