,lineup,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,TEAM,GAMEDAY
15,".B. Gordon, .C. Duhon, .A. Nocioni, .T. Sefolosha, .J. Noah ",1,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,Apr 11 2008
16,".L. Hughes, .K. Hinrich, .A. Nocioni, .T. Thomas, .T. Sefolosha ",1,0.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,CHI,Apr 11 2008
17,".B. Gordon, .C. Duhon, .A. Nocioni, .T. Thomas, .T. Sefolosha ",1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,CHI,Apr 11 2008
18,".L. Hughes, .B. Gordon, .T. Thomas, .T. Sefolosha, .A. Gray ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,Apr 11 2008
0,".T. McGrady, .R. Alston, .S. Battier, .Yao, .C. Hayes ",1,11.0,16.0,6.0,15.0,40.0,1.0,4.0,25.0,3.0,4.0,75.0,4.0,3.0,7.0,6.0,4.0,1.0,0.0,0.0,5.0,5.0,-7.0,HOU,Nov 6 2007
1,".T. McGrady, .B. Wells, .R. Alston, .S. Battier, .Yao ",1,6.4,21.0,9.0,11.0,81.8,2.0,3.0,66.7,1.0,2.0,50.0,2.0,6.0,8.0,6.0,3.0,1.0,1.0,0.0,3.0,1.0,8.0,HOU,Nov 6 2007
2,".B. Wells, .M. James, .Yao, .L. Head, .C. Hayes ",1,6.3,12.0,4.0,10.0,40.0,2.0,3.0,66.7,2.0,2.0,100,3.0,4.0,7.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,4.0,HOU,Nov 6 2007
3,".T. McGrady, .R. Alston, .S. Battier, .Yao, .L. Scola ",1,6.2,14.0,5.0,10.0,50.0,2.0,2.0,100,2.0,4.0,50.0,1.0,7.0,8.0,4.0,2.0,1.0,0.0,2.0,3.0,3.0,5.0,HOU,Nov 6 2007
4,".B. Wells, .S. Battier, .M. James, .Yao, .L. Head ",1,5.0,11.0,4.0,10.0,40.0,1.0,5.0,20.0,2.0,2.0,100,4.0,4.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,HOU,Nov 6 2007
5,".D. Mutombo, .T. McGrady, .R. Alston, .S. Battier, .Yao ",1,4.0,4.0,2.0,10.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,7.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,HOU,Nov 6 2007
6,".T. McGrady, .B. Wells, .S. Battier, .M. James, .Yao ",1,3.3,4.0,2.0,7.0,28.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,-4.0,HOU,Nov 6 2007
7,".T. McGrady, .B. Wells, .S. Battier, .M. James, .C. Hayes ",1,2.2,4.0,2.0,8.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,6.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,HOU,Nov 6 2007
8,".T. McGrady, .B. Wells, .S. Battier, .M. James, .L. Scola ",1,1.9,3.0,1.0,3.0,33.3,1.0,1.0,100,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,HOU,Nov 6 2007
9,".D. Mutombo, .T. McGrady, .B. Wells, .M. James, .C. Hayes ",1,0.9,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-4.0,HOU,Nov 6 2007
10,".T. McGrady, .B. Wells, .M. James, .Yao, .L. Head ",1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,-3.0,HOU,Nov 6 2007
11,".D. Mutombo, .T. McGrady, .B. Wells, .M. James, .Yao ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,Nov 6 2007
12,".D. Mutombo, .T. McGrady, .S. Battier, .M. James, .Yao ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,Nov 6 2007
13,".T. McGrady, .B. Wells, .M. James, .Yao, .C. Hayes ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,Nov 6 2007
14,".T. McGrady, .R. Alston, .S. Battier, .L. Scola, .C. Hayes ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,Nov 6 2007
15,".T. McGrady, .S. Battier, .M. James, .L. Scola, .C. Hayes ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,Nov 6 2007
0,".M. Okur, .C. Boozer, .D. Williams, .C. Miles, .R. Brewer ",1,18.2,45.0,15.0,31.0,48.4,1.0,5.0,20.0,14.0,17.0,82.4,2.0,15.0,17.0,12.0,8.0,6.0,1.0,0.0,5.0,10.0,9.0,UTA,Jan 8 2008
1,".M. Harpring, .J. Hart, .J. Collins, .K. Korver, .P. Millsap ",1,12.8,36.0,12.0,22.0,54.5,2.0,7.0,28.6,10.0,12.0,83.3,3.0,17.0,20.0,7.0,5.0,4.0,0.0,1.0,8.0,10.0,25.0,UTA,Jan 8 2008
2,".J. Hart, .J. Collins, .K. Korver, .P. Millsap, .M. Almond ",1,6.6,6.0,3.0,10.0,30.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,5.0,2.0,0.0,3.0,1.0,0.0,-9.0,UTA,Jan 8 2008
3,".M. Okur, .C. Boozer, .K. Korver, .D. Williams, .R. Brewer ",1,3.3,11.0,4.0,6.0,66.7,1.0,2.0,50.0,2.0,3.0,66.7,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,UTA,Jan 8 2008
4,".J. Hart, .M. Okur, .C. Miles, .R. Brewer, .P. Millsap ",1,1.5,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-2.0,UTA,Jan 8 2008
5,".M. Harpring, .J. Collins, .C. Boozer, .D. Williams, .R. Brewer ",1,1.4,2.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,UTA,Jan 8 2008
6,".M. Harpring, .M. Okur, .K. Korver, .D. Williams, .P. Millsap ",1,1.4,4.0,2.0,4.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,-4.0,UTA,Jan 8 2008
7,".M. Harpring, .J. Hart, .J. Collins, .C. Boozer, .R. Brewer ",1,1.3,3.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,UTA,Jan 8 2008
8,".M. Harpring, .J. Collins, .K. Korver, .D. Williams, .P. Millsap ",1,1.1,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,UTA,Jan 8 2008
9,".M. Harpring, .J. Hart, .J. Collins, .R. Brewer, .P. Millsap ",1,0.6,2.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,UTA,Jan 8 2008
10,".J. Collins, .C. Boozer, .D. Williams, .C. Miles, .R. Brewer ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UTA,Jan 8 2008
11,".J. Hart, .M. Okur, .C. Boozer, .C. Miles, .R. Brewer ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UTA,Jan 8 2008
12,".M. Harpring, .J. Hart, .J. Collins, .C. Boozer, .K. Korver ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UTA,Jan 8 2008
13,".M. Harpring, .M. Okur, .C. Boozer, .K. Korver, .D. Williams ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UTA,Jan 8 2008
0,".R. Lewis, .H. Turkoglu, .K. Bogans, .D. Howard, .J. Nelson ",2,17.7,36.5,13.5,25.5,52.9,2.5,10.5,23.8,7.0,11.0,63.6,1.0,9.5,10.5,7.5,4.5,4.0,1.0,0.0,5.0,7.0,-4.0,ORL,Nov 18 2007
1,".R. Lewis, .K. Dooling, .H. Turkoglu, .D. Howard, .J. Nelson ",1,9.9,30.0,10.0,15.0,66.7,3.0,5.0,60.0,7.0,7.0,100,1.0,8.0,9.0,4.0,3.0,1.0,1.0,1.0,1.0,5.0,12.0,ORL,Nov 18 2007
2,".R. Lewis, .K. Bogans, .D. Howard, .J. Nelson, .T. Ariza ",1,8.6,22.0,7.0,11.0,63.6,1.0,4.0,25.0,7.0,11.0,63.6,1.0,4.0,5.0,3.0,5.0,2.0,1.0,0.0,2.0,9.0,5.0,ORL,Nov 18 2007
3,".A. Foyle, .R. Lewis, .K. Dooling, .H. Turkoglu, .C. Arroyo ",1,5.9,11.0,4.0,7.0,57.1,2.0,4.0,50.0,1.0,2.0,50.0,0.0,4.0,4.0,2.0,4.0,1.0,0.0,1.0,2.0,3.0,2.0,ORL,Nov 18 2007
4,".H. Turkoglu, .K. Bogans, .D. Howard, .J. Nelson, .T. Ariza ",1,5.7,7.0,3.0,8.0,37.5,0.0,3.0,0.0,1.0,2.0,50.0,1.0,3.0,4.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,-3.0,ORL,Nov 18 2007
5,".R. Lewis, .K. Bogans, .D. Howard, .J. Nelson, .J. Augustine ",1,3.3,4.0,2.0,6.0,33.3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.0,ORL,Nov 18 2007
6,".R. Lewis, .K. Dooling, .H. Turkoglu, .C. Arroyo, .J. Augustine ",1,3.1,8.0,1.0,2.0,50.0,0.0,0.0,0.0,6.0,6.0,100,0.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,4.0,6.0,0.0,ORL,Nov 18 2007
7,".K. Dooling, .H. Turkoglu, .C. Arroyo, .D. Howard, .T. Ariza ",1,2.6,2.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,100,0.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,-1.0,ORL,Nov 18 2007
8,".K. Dooling, .H. Turkoglu, .D. Howard, .J. Nelson, .J. Augustine ",1,2.5,10.0,4.0,7.0,57.1,1.0,2.0,50.0,1.0,1.0,100,2.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,ORL,Nov 18 2007
9,".R. Lewis, .C. Arroyo, .K. Bogans, .D. Howard, .J. Augustine ",1,2.3,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,-3.0,ORL,Nov 18 2007
10,".R. Lewis, .K. Dooling, .H. Turkoglu, .C. Arroyo, .D. Howard ",1,2.3,6.0,1.0,2.0,50.0,1.0,1.0,100,3.0,4.0,75.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,ORL,Nov 18 2007
11,".H. Turkoglu, .K. Bogans, .D. Howard, .J. Nelson, .J. Augustine ",1,2.1,7.0,1.0,2.0,50.0,0.0,0.0,0.0,5.0,6.0,83.3,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,ORL,Nov 18 2007
12,".R. Lewis, .H. Turkoglu, .C. Arroyo, .K. Bogans, .D. Howard ",2,2.0,4.0,1.5,3.5,42.9,1.0,1.5,66.7,0.0,0.0,0.0,0.5,1.0,1.5,1.5,0.5,0.0,0.0,0.0,0.5,1.5,2.0,ORL,Nov 18 2007
13,".A. Foyle, .R. Lewis, .H. Turkoglu, .C. Arroyo, .K. Bogans ",2,1.7,1.0,0.5,2.5,20.0,0.0,1.5,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,-3.5,ORL,Nov 18 2007
14,".R. Lewis, .K. Dooling, .D. Howard, .J. Nelson, .T. Ariza ",1,1.6,4.0,1.0,2.0,50.0,0.0,0.0,0.0,2.0,2.0,100,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,ORL,Nov 18 2007
15,".K. Dooling, .H. Turkoglu, .J. Nelson, .T. Ariza, .J. Augustine ",1,1.3,4.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,ORL,Nov 18 2007
16,".R. Lewis, .K. Dooling, .D. Howard, .J. Nelson, .J. Augustine ",1,1.3,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,ORL,Nov 18 2007
17,".K. Dooling, .H. Turkoglu, .D. Howard, .J. Nelson, .T. Ariza ",1,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,ORL,Nov 18 2007
18,".R. Lewis, .K. Dooling, .C. Arroyo, .D. Howard, .T. Ariza ",1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ORL,Nov 18 2007
19,".A. Foyle, .R. Lewis, .H. Turkoglu, .C. Arroyo, .J. Augustine ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ORL,Nov 18 2007
20,".A. Foyle, .R. Lewis, .H. Turkoglu, .K. Bogans, .D. Howard ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ORL,Nov 18 2007
21,".R. Lewis, .C. Arroyo, .K. Bogans, .D. Howard, .J. Nelson ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ORL,Nov 18 2007
22,".R. Lewis, .H. Turkoglu, .C. Arroyo, .D. Howard, .J. Augustine ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ORL,Nov 18 2007
0,".B. Wallace, .K. Hinrich, .A. Nocioni, .T. Sefolosha, .J. Noah ",1,16.2,26.0,10.0,22.0,45.5,1.0,5.0,20.0,5.0,12.0,41.7,6.0,8.0,14.0,5.0,5.0,1.0,4.0,3.0,9.0,8.0,-7.0,CHI,Jan 25 2008
1,".J. Smith, .B. Wallace, .K. Hinrich, .A. Nocioni, .T. Sefolosha ",1,10.1,14.0,7.0,22.0,31.8,0.0,3.0,0.0,0.0,0.0,0.0,2.0,7.0,9.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,CHI,Jan 25 2008
2,".B. Wallace, .K. Hinrich, .C. Duhon, .A. Nocioni, .T. Thomas ",1,4.0,5.0,2.0,9.0,22.2,0.0,2.0,0.0,1.0,2.0,50.0,2.0,2.0,4.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,-6.0,CHI,Jan 25 2008
3,".B. Wallace, .K. Hinrich, .A. Nocioni, .T. Thomas, .D. Nichols ",1,3.8,5.0,1.0,5.0,20.0,1.0,5.0,20.0,2.0,2.0,100,0.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,CHI,Jan 25 2008
4,".K. Hinrich, .C. Duhon, .A. Nocioni, .T. Thomas, .J. Noah ",1,3.8,13.0,4.0,6.0,66.7,2.0,2.0,100,3.0,4.0,75.0,1.0,2.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,4.0,9.0,CHI,Jan 25 2008
5,".B. Wallace, .A. Griffin, .K. Hinrich, .A. Nocioni, .T. Sefolosha ",1,3.4,8.0,3.0,6.0,50.0,0.0,1.0,0.0,2.0,2.0,100,2.0,3.0,5.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,-1.0,CHI,Jan 25 2008
6,".B. Wallace, .C. Duhon, .T. Thomas, .T. Sefolosha, .J. Noah ",1,3.3,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-5.0,CHI,Jan 25 2008
7,".K. Hinrich, .A. Nocioni, .T. Thomas, .A. Gray, .D. Nichols ",1,2.0,4.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,CHI,Jan 25 2008
8,".B. Wallace, .C. Duhon, .A. Nocioni, .T. Thomas, .T. Sefolosha ",1,0.8,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,CHI,Jan 25 2008
9,".B. Wallace, .K. Hinrich, .C. Duhon, .T. Sefolosha, .J. Noah ",1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,CHI,Jan 25 2008
10,".B. Wallace, .K. Hinrich, .C. Duhon, .T. Thomas, .T. Sefolosha ",1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0,CHI,Jan 25 2008
11,".B. Wallace, .K. Hinrich, .A. Nocioni, .J. Noah, .D. Nichols ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,Jan 25 2008
12,".K. Hinrich, .C. Duhon, .T. Thomas, .T. Sefolosha, .J. Noah ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,Jan 25 2008
0,".J. O'Neal, .T. Murphy, .M. Dunleavy, .D. Granger, .A. Owens ",1,16.2,36.0,13.0,28.0,46.4,4.0,6.0,66.7,6.0,12.0,50.0,3.0,15.0,18.0,9.0,5.0,2.0,2.0,4.0,6.0,12.0,10.0,IND,Jan 4 2008
1,".J. O'Neal, .J. Foster, .M. Dunleavy, .K. Rush, .M. Daniels ",1,5.7,19.0,7.0,8.0,87.5,3.0,3.0,100,2.0,2.0,100,0.0,5.0,5.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,10.0,IND,Jan 4 2008
2,".K. Rush, .M. Daniels, .I. Diogu, .D. Granger, .T. Diener ",1,4.1,8.0,3.0,9.0,33.3,1.0,2.0,50.0,1.0,2.0,50.0,1.0,2.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,-2.0,IND,Jan 4 2008
3,".K. Rush, .M. Daniels, .I. Diogu, .T. Diener, .A. Owens ",1,3.9,7.0,3.0,7.0,42.9,0.0,2.0,0.0,1.0,2.0,50.0,3.0,1.0,4.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,-5.0,IND,Jan 4 2008
4,".J. Foster, .M. Dunleavy, .K. Rush, .M. Daniels, .D. Harrison ",1,3.2,5.0,2.0,5.0,40.0,1.0,1.0,100,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,-2.0,IND,Jan 4 2008
5,".J. O'Neal, .M. Dunleavy, .K. Rush, .M. Daniels, .S. Williams ",1,2.4,8.0,3.0,4.0,75.0,0.0,1.0,0.0,2.0,2.0,100,0.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,6.0,IND,Jan 4 2008
6,".J. O'Neal, .M. Dunleavy, .K. Rush, .D. Granger, .A. Owens ",1,2.2,5.0,1.0,2.0,50.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,IND,Jan 4 2008
7,".M. Dunleavy, .K. Rush, .M. Daniels, .D. Harrison, .D. Granger ",1,1.6,5.0,2.0,4.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,IND,Jan 4 2008
8,".J. Foster, .M. Dunleavy, .K. Rush, .M. Daniels, .S. Williams ",1,1.5,2.0,1.0,6.0,16.7,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,IND,Jan 4 2008
9,".J. O'Neal, .K. Rush, .M. Daniels, .D. Granger, .S. Williams ",1,1.3,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,-3.0,IND,Jan 4 2008
10,".J. Foster, .K. Rush, .M. Daniels, .D. Harrison, .S. Williams ",1,1.1,2.0,1.0,5.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,IND,Jan 4 2008
11,".J. O'Neal, .T. Murphy, .M. Dunleavy, .M. Daniels, .D. Granger ",1,1.0,4.0,1.0,1.0,100,1.0,1.0,100,1.0,2.0,50.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,IND,Jan 4 2008
12,".J. O'Neal, .J. Foster, .M. Dunleavy, .M. Daniels, .D. Granger ",1,0.9,3.0,1.0,1.0,100,1.0,1.0,100,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,IND,Jan 4 2008
13,".K. Rush, .M. Daniels, .I. Diogu, .D. Granger, .S. Williams ",1,0.8,2.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,IND,Jan 4 2008
14,".J. O'Neal, .T. Murphy, .M. Daniels, .D. Granger, .S. Williams ",1,0.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,IND,Jan 4 2008
15,".T. Murphy, .K. Rush, .M. Daniels, .D. Harrison, .S. Williams ",1,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,IND,Jan 4 2008
16,".J. Foster, .K. Rush, .M. Daniels, .D. Granger, .S. Williams ",1,0.4,3.0,1.0,1.0,100,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,IND,Jan 4 2008
17,".J. O'Neal, .M. Dunleavy, .K. Rush, .M. Daniels, .D. Granger ",1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,IND,Jan 4 2008
18,".K. Rush, .M. Daniels, .D. Harrison, .D. Granger, .S. Williams ",1,0.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,IND,Jan 4 2008
19,".J. O'Neal, .J. Foster, .M. Dunleavy, .M. Daniels, .A. Owens ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,Jan 4 2008
20,".J. O'Neal, .M. Dunleavy, .M. Daniels, .D. Granger, .A. Owens ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,Jan 4 2008
21,".J. O'Neal, .T. Murphy, .M. Dunleavy, .M. Daniels, .A. Owens ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,Jan 4 2008
0,".A. Kirilenko, .M. Okur, .C. Boozer, .D. Williams, .R. Brewer ",1,14.8,29.0,10.0,23.0,43.5,1.0,4.0,25.0,8.0,11.0,72.7,4.0,8.0,12.0,7.0,5.0,4.0,2.0,4.0,5.0,7.0,-8.0,UTA,Dec 11 2007
1,".A. Kirilenko, .C. Boozer, .D. Williams, .R. Brewer, .P. Millsap ",2,11.4,28.5,10.5,21.5,48.8,2.0,3.5,57.1,5.5,9.0,61.1,2.5,7.0,9.5,5.0,3.0,3.5,0.5,3.0,4.5,5.5,1.0,UTA,Dec 11 2007
2,".M. Harpring, .G. Giricek, .C. Boozer, .D. Williams, .P. Millsap ",1,5.8,8.0,4.0,11.0,36.4,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,2.0,2.0,1.0,1.0,0.0,5.0,2.0,-4.0,UTA,Dec 11 2007
3,".A. Kirilenko, .M. Okur, .D. Williams, .C. Miles, .P. Millsap ",1,4.6,9.0,3.0,8.0,37.5,0.0,0.0,0.0,3.0,4.0,75.0,4.0,3.0,7.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,UTA,Dec 11 2007
