,lineup,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,TEAM,GAMEDAY
2,".H. Turkoglu, .D. Howard, .J. Nelson, .B. Bass, .J. Redick ",1,5.9,21.0,6.0,7.0,85.7,2.0,2.0,100,7.0,8.0,87.5,0.0,4.0,4.0,2.0,0.0,1.0,2.0,0.0,2.0,5.0,14.0,ORL,Dec 25 2010
3,".J. Richardson, .G. Arenas, .D. Howard, .J. Redick, .R. Anderson ",1,5.7,8.0,3.0,7.0,42.9,2.0,3.0,66.7,0.0,2.0,0.0,1.0,4.0,5.0,2.0,3.0,0.0,3.0,0.0,1.0,2.0,0.0,ORL,Dec 25 2010
4,".J. Richardson, .G. Arenas, .D. Howard, .J. Nelson, .B. Bass ",1,4.9,2.0,1.0,7.0,14.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,-12.0,ORL,Dec 25 2010
5,".H. Turkoglu, .J. Richardson, .J. Nelson, .B. Bass, .R. Anderson ",1,3.2,9.0,3.0,7.0,42.9,2.0,4.0,50.0,1.0,1.0,100,2.0,4.0,6.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,ORL,Dec 25 2010
6,".H. Turkoglu, .G. Arenas, .D. Howard, .J. Redick, .R. Anderson ",1,2.8,9.0,2.0,3.0,66.7,1.0,2.0,50.0,4.0,6.0,66.7,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,ORL,Dec 25 2010
7,".H. Turkoglu, .J. Nelson, .B. Bass, .J. Redick, .R. Anderson ",1,2.1,5.0,2.0,4.0,50.0,1.0,1.0,100,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.0,ORL,Dec 25 2010
8,".J. Richardson, .G. Arenas, .D. Howard, .B. Bass, .J. Redick ",1,1.9,2.0,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.0,ORL,Dec 25 2010
9,".J. Richardson, .D. Howard, .J. Nelson, .J. Redick, .R. Anderson ",1,1.7,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,-6.0,ORL,Dec 25 2010
10,".J. Richardson, .J. Nelson, .B. Bass, .J. Redick, .R. Anderson ",1,0.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-3.0,ORL,Dec 25 2010
11,".H. Turkoglu, .J. Richardson, .G. Arenas, .D. Howard, .J. Redick ",1,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-2.0,ORL,Dec 25 2010
12,".H. Turkoglu, .J. Richardson, .G. Arenas, .D. Howard, .J. Nelson ",1,0.1,2.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,ORL,Dec 25 2010
13,".G. Arenas, .D. Howard, .J. Nelson, .B. Bass, .J. Redick ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ORL,Dec 25 2010
14,".J. Richardson, .D. Howard, .J. Nelson, .B. Bass, .R. Anderson ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ORL,Dec 25 2010
0,".T. Murphy, .T. Outlaw, .D. Harris, .B. Lopez, .A. Morrow ",1,12.0,17.0,7.0,14.0,50.0,2.0,4.0,50.0,1.0,2.0,50.0,0.0,9.0,9.0,5.0,9.0,0.0,1.0,0.0,4.0,4.0,-6.0,NJN,Nov 3 2010
1,".T. Outlaw, .D. Harris, .B. Lopez, .A. Morrow, .D. Favors ",1,7.4,19.0,9.0,14.0,64.3,1.0,2.0,50.0,0.0,0.0,0.0,1.0,4.0,5.0,6.0,1.0,1.0,2.0,2.0,4.0,1.0,0.0,NJN,Nov 3 2010
2,".J. Farmar, .B. Lopez, .A. Morrow, .T. Williams, .D. Favors ",1,5.1,11.0,4.0,10.0,40.0,1.0,2.0,50.0,2.0,2.0,100,1.0,6.0,7.0,4.0,1.0,0.0,2.0,0.0,3.0,0.0,5.0,NJN,Nov 3 2010
3,".D. Harris, .B. Lopez, .A. Morrow, .D. Favors, .D. James ",1,3.2,9.0,2.0,5.0,40.0,0.0,0.0,0.0,5.0,5.0,100,1.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,7.0,NJN,Nov 3 2010
4,".D. Harris, .K. Humphries, .B. Lopez, .A. Morrow, .T. Williams ",1,2.9,7.0,2.0,4.0,50.0,1.0,1.0,100,2.0,2.0,100,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,NJN,Nov 3 2010
5,".J. Petro, .J. Farmar, .T. Williams, .D. Favors, .D. James ",1,2.6,4.0,1.0,3.0,33.3,0.0,1.0,0.0,2.0,2.0,100,1.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,NJN,Nov 3 2010
6,".T. Murphy, .J. Farmar, .B. Lopez, .A. Morrow, .T. Williams ",1,2.2,2.0,1.0,4.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,NJN,Nov 3 2010
7,".D. Harris, .B. Lopez, .T. Williams, .D. Favors, .D. James ",1,1.4,2.0,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,NJN,Nov 3 2010
8,".D. Harris, .J. Petro, .T. Williams, .D. Favors, .D. James ",1,1.3,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,NJN,Nov 3 2010
9,".T. Murphy, .J. Petro, .J. Farmar, .T. Williams, .D. James ",1,1.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,-4.0,NJN,Nov 3 2010
10,".T. Outlaw, .D. Harris, .J. Farmar, .B. Lopez, .A. Morrow ",1,1.1,2.0,1.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NJN,Nov 3 2010
11,".D. Harris, .K. Humphries, .J. Farmar, .B. Lopez, .A. Morrow ",1,1.0,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJN,Nov 3 2010
12,".D. Harris, .K. Humphries, .J. Farmar, .B. Lopez, .D. James ",1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NJN,Nov 3 2010
13,".K. Humphries, .J. Farmar, .A. Morrow, .D. Favors, .D. James ",1,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,NJN,Nov 3 2010
14,".K. Humphries, .J. Farmar, .A. Morrow, .T. Williams, .D. Favors ",1,0.8,2.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,NJN,Nov 3 2010
15,".T. Murphy, .J. Petro, .J. Farmar, .A. Morrow, .T. Williams ",1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,NJN,Nov 3 2010
16,".T. Murphy, .D. Harris, .B. Lopez, .A. Morrow, .T. Williams ",1,0.7,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,100,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,NJN,Nov 3 2010
17,".T. Murphy, .T. Outlaw, .D. Harris, .B. Lopez, .T. Williams ",1,0.7,2.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,NJN,Nov 3 2010
18,".T. Outlaw, .J. Farmar, .B. Lopez, .A. Morrow, .D. Favors ",1,0.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.0,NJN,Nov 3 2010
19,".T. Murphy, .D. Harris, .J. Petro, .T. Williams, .D. James ",1,0.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,NJN,Nov 3 2010
20,".D. Harris, .B. Lopez, .A. Morrow, .T. Williams, .D. Favors ",1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,NJN,Nov 3 2010
21,".D. Harris, .J. Farmar, .B. Lopez, .A. Morrow, .T. Williams ",1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJN,Nov 3 2010
22,".T. Murphy, .D. Harris, .J. Farmar, .B. Lopez, .T. Williams ",1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJN,Nov 3 2010
23,".D. Harris, .J. Farmar, .B. Lopez, .A. Morrow, .D. Favors ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJN,Nov 3 2010
24,".Q. Ross, .D. Harris, .B. Lopez, .A. Morrow, .T. Williams ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,NJN,Nov 3 2010
0,".G. Hill, .S. Nash, .V. Carter, .H. Warrick, .M. Gortat ",1,17.6,43.0,18.0,32.0,56.3,2.0,2.0,100,5.0,6.0,83.3,2.0,10.0,12.0,13.0,4.0,5.0,0.0,0.0,3.0,5.0,8.0,PHX,Mar 8 2011
1,".G. Hill, .S. Nash, .V. Carter, .H. Warrick, .R. Lopez ",1,12.1,30.0,12.0,16.0,75.0,2.0,4.0,50.0,4.0,5.0,80.0,0.0,6.0,6.0,10.0,5.0,0.0,0.0,0.0,7.0,5.0,-5.0,PHX,Mar 8 2011
2,".G. Hill, .S. Nash, .V. Carter, .M. Gortat, .J. Dudley ",1,3.8,10.0,2.0,5.0,40.0,1.0,2.0,50.0,5.0,8.0,62.5,1.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,-1.0,PHX,Mar 8 2011
3,".V. Carter, .H. Warrick, .M. Gortat, .J. Dudley, .A. Brooks ",1,3.8,10.0,4.0,5.0,80.0,2.0,2.0,100,0.0,0.0,0.0,1.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,PHX,Mar 8 2011
4,".G. Hill, .J. Childress, .M. Gortat, .J. Dudley, .A. Brooks ",1,3.6,8.0,3.0,5.0,60.0,0.0,0.0,0.0,2.0,2.0,100,0.0,5.0,5.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,PHX,Mar 8 2011
5,".M. Pietrus, .H. Warrick, .M. Gortat, .J. Dudley, .A. Brooks ",1,2.6,2.0,1.0,6.0,16.7,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,-5.0,PHX,Mar 8 2011
6,".G. Hill, .S. Nash, .H. Warrick, .M. Gortat, .J. Dudley ",1,1.2,4.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,PHX,Mar 8 2011
7,".V. Carter, .M. Pietrus, .H. Warrick, .M. Gortat, .A. Brooks ",1,1.2,2.0,1.0,4.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,PHX,Mar 8 2011
8,".G. Hill, .H. Warrick, .M. Gortat, .J. Dudley, .A. Brooks ",1,1.0,2.0,1.0,3.0,33.3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,PHX,Mar 8 2011
9,".S. Nash, .V. Carter, .M. Pietrus, .H. Warrick, .M. Gortat ",1,0.9,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,100,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,PHX,Mar 8 2011
10,".M. Pietrus, .J. Childress, .M. Gortat, .J. Dudley, .A. Brooks ",1,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.0,PHX,Mar 8 2011
11,".G. Hill, .S. Nash, .J. Childress, .H. Warrick, .M. Gortat ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHX,Mar 8 2011
12,".G. Hill, .S. Nash, .J. Childress, .M. Gortat, .J. Dudley ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHX,Mar 8 2011
0,".A. Kirilenko, .R. Bell, .A. Jefferson, .D. Williams, .P. Millsap ",1,19.0,46.0,19.0,32.0,59.4,1.0,3.0,33.3,7.0,8.0,87.5,2.0,9.0,11.0,13.0,6.0,4.0,2.0,1.0,8.0,7.0,6.0,UTA,Nov 3 2010
1,".A. Jefferson, .D. Williams, .C. Miles, .R. Price, .P. Millsap ",1,8.5,25.0,10.0,15.0,66.7,2.0,3.0,66.7,3.0,3.0,100,1.0,6.0,7.0,5.0,2.0,3.0,1.0,0.0,7.0,6.0,8.0,UTA,Nov 3 2010
2,".F. Elson, .D. Williams, .C. Miles, .R. Price, .P. Millsap ",1,4.7,12.0,4.0,9.0,44.4,1.0,2.0,50.0,3.0,4.0,75.0,2.0,5.0,7.0,3.0,3.0,0.0,1.0,1.0,3.0,2.0,4.0,UTA,Nov 3 2010
3,".F. Elson, .R. Bell, .A. Jefferson, .D. Williams, .C. Miles ",1,3.3,10.0,3.0,8.0,37.5,1.0,4.0,25.0,3.0,3.0,100,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,UTA,Nov 3 2010
4,".A. Kirilenko, .F. Elson, .E. Watson, .C. Miles, .G. Hayward ",1,3.0,3.0,1.0,4.0,25.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,4.0,2.0,-5.0,UTA,Nov 3 2010
5,".R. Bell, .A. Jefferson, .D. Williams, .C. Miles, .P. Millsap ",1,2.5,6.0,2.0,4.0,50.0,0.0,0.0,0.0,2.0,2.0,100,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,UTA,Nov 3 2010
6,".E. Watson, .A. Jefferson, .R. Price, .P. Millsap, .G. Hayward ",1,1.9,5.0,2.0,4.0,50.0,0.0,0.0,0.0,1.0,1.0,100,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-2.0,UTA,Nov 3 2010
7,".A. Kirilenko, .E. Watson, .A. Jefferson, .C. Miles, .G. Hayward ",1,1.3,3.0,1.0,1.0,100,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,UTA,Nov 3 2010
8,".A. Kirilenko, .A. Jefferson, .D. Williams, .P. Millsap, .G. Hayward ",1,1.2,4.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,UTA,Nov 3 2010
9,".A. Kirilenko, .R. Bell, .A. Jefferson, .D. Williams, .C. Miles ",1,1.0,5.0,1.0,1.0,100,1.0,1.0,100,2.0,2.0,100,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,-1.0,UTA,Nov 3 2010
10,".A. Kirilenko, .A. Jefferson, .D. Williams, .R. Price, .P. Millsap ",1,0.6,4.0,2.0,2.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,UTA,Nov 3 2010
11,".F. Elson, .E. Watson, .A. Jefferson, .R. Price, .G. Hayward ",1,0.5,2.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,UTA,Nov 3 2010
12,".A. Kirilenko, .A. Jefferson, .D. Williams, .C. Miles, .G. Hayward ",1,0.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,UTA,Nov 3 2010
13,".F. Elson, .E. Watson, .C. Miles, .R. Price, .P. Millsap ",1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UTA,Nov 3 2010
14,".E. Watson, .A. Jefferson, .C. Miles, .R. Price, .P. Millsap ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UTA,Nov 3 2010
0,".M. Dunleavy, .D. Granger, .J. McRoberts, .R. Hibbert, .D. Collison ",1,16.8,35.0,12.0,37.0,32.4,2.0,9.0,22.2,9.0,10.0,90.0,7.0,14.0,21.0,7.0,4.0,6.0,4.0,7.0,5.0,12.0,13.0,IND,Oct 30 2010
1,".M. Dunleavy, .T. Ford, .J. McRoberts, .T. Hansbrough, .P. George ",1,4.7,13.0,5.0,9.0,55.6,1.0,3.0,33.3,2.0,3.0,66.7,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,IND,Oct 30 2010
2,".M. Dunleavy, .D. Granger, .R. Hibbert, .T. Hansbrough, .D. Collison ",1,4.1,14.0,7.0,9.0,77.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,8.0,IND,Oct 30 2010
3,".M. Dunleavy, .T. Ford, .D. Granger, .J. McRoberts, .T. Hansbrough ",1,4.1,9.0,3.0,7.0,42.9,1.0,3.0,33.3,2.0,3.0,66.7,2.0,3.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,-1.0,IND,Oct 30 2010
4,".T. Ford, .D. Granger, .R. Hibbert, .T. Hansbrough, .P. George ",1,3.4,9.0,3.0,5.0,60.0,2.0,3.0,66.7,1.0,1.0,100,1.0,5.0,6.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,7.0,IND,Oct 30 2010
5,".J. Posey, .T. Ford, .D. Granger, .S. Jones, .P. George ",1,3.1,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,-12.0,IND,Oct 30 2010
6,".J. Posey, .M. Dunleavy, .T. Ford, .R. Hibbert, .P. George ",1,2.7,5.0,2.0,5.0,40.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,IND,Oct 30 2010
7,".D. Granger, .J. McRoberts, .T. Hansbrough, .D. Collison, .P. George ",1,2.1,5.0,2.0,4.0,50.0,1.0,1.0,100,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,IND,Oct 30 2010
8,".M. Dunleavy, .T. Ford, .D. Granger, .R. Hibbert, .T. Hansbrough ",1,1.8,2.0,1.0,4.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,IND,Oct 30 2010
9,".D. Granger, .R. Hibbert, .T. Hansbrough, .D. Collison, .P. George ",1,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,-2.0,IND,Oct 30 2010
10,".M. Dunleavy, .T. Ford, .R. Hibbert, .T. Hansbrough, .P. George ",1,1.1,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,IND,Oct 30 2010
11,".M. Dunleavy, .T. Ford, .D. Granger, .J. McRoberts, .R. Hibbert ",1,1.0,3.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,1.0,100,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,IND,Oct 30 2010
12,".D. Granger, .J. McRoberts, .R. Hibbert, .D. Collison, .P. George ",1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-2.0,IND,Oct 30 2010
13,".M. Dunleavy, .J. McRoberts, .T. Hansbrough, .D. Collison, .P. George ",1,0.6,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,IND,Oct 30 2010
14,".J. Posey, .T. Ford, .D. Granger, .R. Hibbert, .P. George ",1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,IND,Oct 30 2010
15,".T. Ford, .D. Granger, .J. McRoberts, .T. Hansbrough, .P. George ",1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,IND,Oct 30 2010
16,".J. Posey, .M. Dunleavy, .R. Hibbert, .D. Collison, .P. George ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,Oct 30 2010
17,".M. Dunleavy, .D. Granger, .T. Hansbrough, .D. Collison, .P. George ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,Oct 30 2010
18,".M. Dunleavy, .J. McRoberts, .R. Hibbert, .D. Collison, .P. George ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,Oct 30 2010
19,".M. Dunleavy, .J. McRoberts, .R. Hibbert, .T. Hansbrough, .D. Collison ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,Oct 30 2010
20,".M. Dunleavy, .T. Ford, .J. McRoberts, .R. Hibbert, .T. Hansbrough ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,Oct 30 2010
21,".T. Ford, .D. Granger, .S. Jones, .T. Hansbrough, .P. George ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,Oct 30 2010
0,".G. Hill, .S. Nash, .V. Carter, .H. Warrick, .M. Gortat ",1,12.7,29.0,10.0,23.0,43.5,1.0,6.0,16.7,8.0,9.0,88.9,2.0,7.0,9.0,7.0,4.0,4.0,1.0,0.0,5.0,7.0,3.0,PHX,Mar 10 2011
1,".M. Pietrus, .J. Childress, .M. Gortat, .J. Dudley, .A. Brooks ",1,12.6,26.0,9.0,24.0,37.5,2.0,5.0,40.0,6.0,8.0,75.0,8.0,9.0,17.0,6.0,6.0,2.0,0.0,1.0,6.0,8.0,3.0,PHX,Mar 10 2011
2,".G. Hill, .S. Nash, .V. Carter, .H. Warrick, .R. Lopez ",1,7.9,12.0,5.0,14.0,35.7,0.0,4.0,0.0,2.0,2.0,100,1.0,4.0,5.0,4.0,5.0,2.0,1.0,1.0,3.0,2.0,-16.0,PHX,Mar 10 2011
3,".J. Childress, .A. Brooks, .R. Lopez, .G. Siler, .Z. Dowdell ",1,3.0,8.0,4.0,8.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,2.0,5.0,1.0,-3.0,PHX,Mar 10 2011
4,".G. Hill, .M. Pietrus, .J. Dudley, .A. Brooks, .R. Lopez ",1,2.4,5.0,2.0,6.0,33.3,0.0,2.0,0.0,1.0,1.0,100,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-4.0,PHX,Mar 10 2011
5,".M. Pietrus, .J. Childress, .A. Brooks, .R. Lopez, .Z. Dowdell ",1,2.4,7.0,3.0,4.0,75.0,1.0,2.0,50.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,PHX,Mar 10 2011
6,".S. Nash, .M. Pietrus, .H. Warrick, .M. Gortat, .J. Dudley ",1,2.1,5.0,2.0,5.0,40.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,PHX,Mar 10 2011
7,".G. Hill, .S. Nash, .M. Pietrus, .H. Warrick, .M. Gortat ",1,1.4,2.0,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-2.0,PHX,Mar 10 2011
