,lineup,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,TEAM,GAMEDAY
9,".A. Johnson, .J. Smith, .M. Williams, .S. Williams, .M. West ",1,1.2,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,Dec 17 2007
10,".Z. Pachulia, .J. Smith, .M. Williams, .S. Williams, .M. West ",1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-2.0,ATL,Dec 17 2007
11,".J. Johnson, .J. Smith, .M. Williams, .A. Horford, .M. West ",1,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,ATL,Dec 17 2007
12,".A. Johnson, .J. Johnson, .Z. Pachulia, .M. Williams, .M. West ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,Dec 17 2007
13,".A. Johnson, .Z. Pachulia, .J. Smith, .M. Williams, .M. West ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,Dec 17 2007
14,".A. Johnson, .Z. Pachulia, .J. Smith, .S. Williams, .S. Jones ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,Dec 17 2007
0,".M. Bibby, .J. Johnson, .J. Smith, .M. Williams, .A. Horford ",1,18.3,32.0,10.0,29.0,34.5,2.0,9.0,22.2,10.0,12.0,83.3,2.0,14.0,16.0,7.0,3.0,1.0,5.0,1.0,4.0,5.0,-2.0,ATL,Mar 8 2008
1,".M. Bibby, .J. Johnson, .Z. Pachulia, .J. Childress, .J. Smith ",1,7.8,9.0,4.0,13.0,30.8,0.0,2.0,0.0,1.0,2.0,50.0,3.0,5.0,8.0,2.0,4.0,1.0,1.0,1.0,3.0,3.0,-4.0,ATL,Mar 8 2008
2,".J. Johnson, .Z. Pachulia, .J. Childress, .M. Williams, .S. Stoudamire ",1,6.5,13.0,5.0,12.0,41.7,1.0,2.0,50.0,2.0,2.0,100,1.0,4.0,5.0,4.0,1.0,2.0,1.0,1.0,5.0,2.0,6.0,ATL,Mar 8 2008
3,".M. Bibby, .J. Johnson, .J. Childress, .J. Smith, .A. Horford ",1,5.8,17.0,8.0,12.0,66.7,1.0,2.0,50.0,0.0,0.0,0.0,1.0,4.0,5.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,5.0,ATL,Mar 8 2008
4,".Z. Pachulia, .J. Childress, .J. Smith, .M. Williams, .S. Stoudamire ",1,2.6,5.0,2.0,4.0,50.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,-2.0,ATL,Mar 8 2008
5,".J. Johnson, .Z. Pachulia, .J. Childress, .J. Smith, .S. Stoudamire ",1,2.4,8.0,4.0,5.0,80.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,ATL,Mar 8 2008
6,".J. Johnson, .J. Childress, .M. Williams, .S. Stoudamire, .A. Horford ",1,1.9,4.0,1.0,3.0,33.3,0.0,0.0,0.0,2.0,2.0,100,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,ATL,Mar 8 2008
7,".M. Bibby, .J. Johnson, .J. Childress, .M. Williams, .A. Horford ",1,1.8,5.0,1.0,2.0,50.0,1.0,1.0,100,2.0,2.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-3.0,ATL,Mar 8 2008
8,".M. Bibby, .J. Johnson, .Z. Pachulia, .J. Childress, .M. Williams ",1,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ATL,Mar 8 2008
9,".J. Johnson, .J. Childress, .J. Smith, .M. Williams, .A. Horford ",1,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,ATL,Mar 8 2008
10,".J. Johnson, .J. Childress, .J. Smith, .M. Williams, .S. Stoudamire ",1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,Mar 8 2008
11,".M. Bibby, .Z. Pachulia, .J. Childress, .J. Smith, .M. West ",1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,Mar 8 2008
12,".M. Bibby, .J. Johnson, .J. Childress, .J. Smith, .M. Williams ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,Mar 8 2008
13,".M. Bibby, .J. Johnson, .J. Childress, .M. Williams, .S. Stoudamire ",1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,ATL,Mar 8 2008
0,".A. Johnson, .J. Johnson, .J. Smith, .M. Williams, .A. Horford ",1,24.7,46.0,18.0,35.0,51.4,4.0,7.0,57.1,6.0,10.0,60.0,2.0,12.0,14.0,13.0,8.0,6.0,3.0,2.0,9.0,11.0,-6.0,ATL,Dec 15 2007
1,".J. Johnson, .Z. Pachulia, .J. Smith, .M. Williams, .M. West ",1,5.8,11.0,3.0,7.0,42.9,1.0,1.0,100,4.0,6.0,66.7,1.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,5.0,5.0,4.0,ATL,Dec 15 2007
2,".J. Johnson, .Z. Pachulia, .M. Williams, .A. Horford, .M. West ",1,2.3,2.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,-2.0,ATL,Dec 15 2007
3,".Z. Pachulia, .J. Smith, .M. Williams, .S. Williams, .M. West ",1,1.9,5.0,2.0,3.0,66.7,0.0,0.0,0.0,1.0,1.0,100,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,ATL,Dec 15 2007
4,".A. Johnson, .J. Johnson, .M. Williams, .A. Horford, .M. West ",1,1.6,4.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,ATL,Dec 15 2007
5,".A. Johnson, .J. Johnson, .Z. Pachulia, .M. Williams, .A. Horford ",1,1.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,-4.0,ATL,Dec 15 2007
6,".A. Johnson, .J. Smith, .M. Williams, .S. Jones, .M. West ",1,1.6,3.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,75.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,-1.0,ATL,Dec 15 2007
7,".L. Wright, .A. Johnson, .J. Johnson, .M. Williams, .M. West ",1,1.6,4.0,2.0,3.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,ATL,Dec 15 2007
8,".A. Johnson, .J. Johnson, .Z. Pachulia, .J. Smith, .M. Williams ",1,1.5,4.0,1.0,3.0,33.3,0.0,0.0,0.0,2.0,2.0,100,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,ATL,Dec 15 2007
9,".A. Johnson, .Z. Pachulia, .J. Smith, .M. Williams, .M. West ",1,1.5,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,100,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,ATL,Dec 15 2007
10,".L. Wright, .A. Johnson, .J. Johnson, .J. Smith, .M. West ",1,1.5,4.0,1.0,3.0,33.3,0.0,0.0,0.0,2.0,2.0,100,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,ATL,Dec 15 2007
11,".A. Johnson, .J. Johnson, .Z. Pachulia, .J. Smith, .M. West ",1,1.3,2.0,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,ATL,Dec 15 2007
12,".L. Wright, .A. Johnson, .J. Johnson, .J. Smith, .M. Williams ",1,1.2,5.0,2.0,2.0,100,0.0,0.0,0.0,1.0,1.0,100,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,ATL,Dec 15 2007
13,".A. Johnson, .J. Smith, .M. Williams, .A. Horford, .M. West ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,Dec 15 2007
14,".L. Wright, .A. Johnson, .J. Smith, .M. Williams, .M. West ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,Dec 15 2007
0,".J. Johnson, .J. Smith, .M. Williams, .A. Horford, .A. Law ",1,13.8,30.0,14.0,27.0,51.9,0.0,5.0,0.0,2.0,3.0,66.7,5.0,9.0,14.0,6.0,5.0,5.0,1.0,0.0,6.0,4.0,0.0,ATL,Nov 7 2007
1,".J. Johnson, .J. Childress, .J. Smith, .M. Williams, .A. Law ",1,5.4,15.0,3.0,8.0,37.5,0.0,2.0,0.0,9.0,11.0,81.8,2.0,5.0,7.0,2.0,1.0,2.0,0.0,0.0,1.0,7.0,4.0,ATL,Nov 7 2007
2,".J. Johnson, .J. Childress, .J. Smith, .M. Williams, .S. Stoudamire ",1,4.8,16.0,7.0,8.0,87.5,2.0,2.0,100,0.0,0.0,0.0,0.0,3.0,3.0,5.0,1.0,1.0,1.0,0.0,2.0,0.0,3.0,ATL,Nov 7 2007
3,".J. Johnson, .J. Childress, .J. Smith, .M. Williams, .A. Horford ",1,3.8,8.0,4.0,5.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,3.0,0.0,0.0,0.0,4.0,1.0,2.0,ATL,Nov 7 2007
4,".T. Lue, .J. Childress, .M. Williams, .S. Stoudamire, .S. Williams ",1,3.3,8.0,3.0,6.0,50.0,0.0,1.0,0.0,2.0,2.0,100,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,ATL,Nov 7 2007
5,".J. Johnson, .J. Childress, .J. Smith, .A. Horford, .A. Law ",1,2.9,7.0,3.0,9.0,33.3,0.0,0.0,0.0,1.0,1.0,100,2.0,4.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,ATL,Nov 7 2007
6,".T. Lue, .J. Johnson, .J. Smith, .M. Williams, .A. Horford ",1,2.7,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,-8.0,ATL,Nov 7 2007
7,".J. Childress, .M. Williams, .S. Stoudamire, .S. Williams, .A. Law ",1,2.3,2.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-4.0,ATL,Nov 7 2007
8,".T. Lue, .J. Johnson, .J. Childress, .M. Williams, .S. Stoudamire ",1,2.3,7.0,2.0,3.0,66.7,1.0,1.0,100,2.0,2.0,100,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,ATL,Nov 7 2007
9,".T. Lue, .J. Johnson, .J. Childress, .J. Smith, .A. Horford ",1,1.9,4.0,2.0,6.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,ATL,Nov 7 2007
10,".J. Childress, .J. Smith, .M. Williams, .S. Stoudamire, .M. West ",1,1.6,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,-3.0,ATL,Nov 7 2007
11,".T. Lue, .J. Smith, .M. Williams, .S. Stoudamire, .A. Horford ",1,1.2,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,100,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,ATL,Nov 7 2007
12,".J. Johnson, .J. Smith, .M. Williams, .S. Stoudamire, .A. Horford ",1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,-2.0,ATL,Nov 7 2007
13,".J. Childress, .J. Smith, .S. Stoudamire, .A. Horford, .M. West ",1,0.7,3.0,1.0,1.0,100,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,ATL,Nov 7 2007
14,".J. Johnson, .J. Childress, .J. Smith, .S. Stoudamire, .A. Horford ",1,0.7,2.0,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,ATL,Nov 7 2007
15,".J. Childress, .J. Smith, .S. Stoudamire, .S. Williams, .A. Law ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,Nov 7 2007
16,".J. Childress, .J. Smith, .S. Williams, .A. Horford, .A. Law ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,Nov 7 2007
17,".T. Lue, .J. Johnson, .J. Childress, .M. Williams, .A. Horford ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,Nov 7 2007
0,".A. Johnson, .J. Johnson, .J. Smith, .M. Williams, .A. Horford ",1,25.9,46.0,19.0,41.0,46.3,3.0,7.0,42.9,5.0,11.0,45.5,6.0,15.0,21.0,16.0,6.0,3.0,1.0,3.0,7.0,12.0,-6.0,ATL,Jan 11 2008
1,".A. Johnson, .J. Johnson, .J. Childress, .J. Smith, .A. Horford ",1,9.4,21.0,9.0,14.0,64.3,1.0,1.0,100,2.0,5.0,40.0,1.0,6.0,7.0,8.0,1.0,0.0,1.0,2.0,3.0,5.0,5.0,ATL,Jan 11 2008
2,".A. Johnson, .J. Johnson, .J. Childress, .J. Smith, .M. Williams ",1,4.2,12.0,5.0,8.0,62.5,0.0,0.0,0.0,2.0,3.0,66.7,2.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,ATL,Jan 11 2008
3,".J. Johnson, .J. Childress, .J. Smith, .M. Williams, .A. Horford ",1,3.6,11.0,5.0,11.0,45.5,0.0,2.0,0.0,1.0,1.0,100,3.0,2.0,5.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,5.0,ATL,Jan 11 2008
4,".L. Wright, .J. Childress, .J. Smith, .M. Williams, .A. Law ",1,2.7,2.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,ATL,Jan 11 2008
5,".A. Johnson, .J. Johnson, .J. Childress, .M. Williams, .A. Horford ",1,2.4,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,100,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,ATL,Jan 11 2008
6,".L. Wright, .J. Johnson, .J. Childress, .M. Williams, .A. Law ",1,1.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-4.0,ATL,Jan 11 2008
7,".L. Wright, .J. Johnson, .J. Childress, .J. Smith, .A. Law ",1,1.4,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.0,ATL,Jan 11 2008
8,".J. Johnson, .J. Childress, .J. Smith, .A. Horford, .A. Law ",1,1.1,2.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,ATL,Jan 11 2008
9,".A. Johnson, .J. Childress, .J. Smith, .M. Williams, .A. Horford ",1,0.7,2.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,ATL,Jan 11 2008
10,".J. Johnson, .J. Childress, .J. Smith, .A. Horford, .M. West ",1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,Jan 11 2008
11,".J. Johnson, .J. Childress, .J. Smith, .M. Williams, .M. West ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-4.0,ATL,Jan 11 2008
12,".L. Wright, .A. Johnson, .J. Childress, .J. Smith, .M. Williams ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,Jan 11 2008
0,".T. Lue, .J. Johnson, .J. Childress, .J. Smith, .M. Williams ",1,11.9,26.0,8.0,17.0,47.1,1.0,4.0,25.0,9.0,11.0,81.8,4.0,7.0,11.0,4.0,4.0,2.0,3.0,2.0,4.0,7.0,6.0,ATL,Feb 8 2008
1,".Z. Pachulia, .J. Childress, .S. Williams, .A. Law, .M. West ",1,10.4,30.0,9.0,19.0,47.4,0.0,0.0,0.0,12.0,12.0,100,4.0,4.0,8.0,3.0,1.0,3.0,1.0,2.0,1.0,8.0,12.0,ATL,Feb 8 2008
2,".A. Johnson, .J. Johnson, .J. Smith, .M. Williams, .A. Horford ",2,10.1,19.0,8.0,19.5,41.0,0.0,1.0,0.0,3.0,3.0,100,1.0,4.0,5.0,5.5,1.5,2.0,0.5,0.5,2.0,1.5,-4.5,ATL,Feb 8 2008
3,".T. Lue, .Z. Pachulia, .J. Childress, .J. Smith, .M. Williams ",1,5.0,6.0,3.0,6.0,50.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,3.0,1.0,-11.0,ATL,Feb 8 2008
4,".Z. Pachulia, .J. Childress, .M. Williams, .S. Williams, .A. Law ",1,4.0,10.0,2.0,4.0,50.0,0.0,0.0,0.0,6.0,8.0,75.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,6.0,-3.0,ATL,Feb 8 2008
5,".J. Johnson, .Z. Pachulia, .J. Childress, .J. Smith, .A. Law ",1,3.7,6.0,2.0,6.0,33.3,0.0,0.0,0.0,2.0,2.0,100,2.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,-4.0,ATL,Feb 8 2008
6,".T. Lue, .J. Johnson, .Z. Pachulia, .J. Childress, .J. Smith ",1,3.4,9.0,2.0,4.0,50.0,1.0,2.0,50.0,4.0,4.0,100,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,ATL,Feb 8 2008
7,".A. Johnson, .J. Johnson, .Z. Pachulia, .J. Smith, .A. Horford ",1,3.3,4.0,2.0,7.0,28.6,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-2.0,ATL,Feb 8 2008
8,".J. Johnson, .J. Childress, .J. Smith, .M. Williams, .A. Horford ",1,3.0,6.0,3.0,6.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,ATL,Feb 8 2008
9,".T. Lue, .J. Johnson, .J. Childress, .M. Williams, .A. Horford ",2,3.0,4.5,1.5,4.0,37.5,0.0,1.0,0.0,1.5,2.0,75.0,0.5,2.0,2.5,1.0,0.5,0.0,0.0,0.0,1.5,1.5,-1.0,ATL,Feb 8 2008
10,".A. Johnson, .J. Johnson, .J. Childress, .M. Williams, .A. Horford ",1,2.9,5.0,2.0,5.0,40.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,-4.0,ATL,Feb 8 2008
11,".A. Johnson, .J. Johnson, .J. Childress, .J. Smith, .A. Horford ",1,2.8,4.0,2.0,7.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,-5.0,ATL,Feb 8 2008
12,".A. Johnson, .J. Johnson, .Z. Pachulia, .J. Smith, .M. Williams ",1,2.8,2.0,1.0,7.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,-2.0,ATL,Feb 8 2008
13,".A. Johnson, .J. Johnson, .Z. Pachulia, .J. Childress, .M. Williams ",1,2.5,7.0,3.0,4.0,75.0,1.0,1.0,100,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,ATL,Feb 8 2008
14,".T. Lue, .J. Johnson, .J. Childress, .J. Smith, .A. Horford ",1,2.5,4.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,-1.0,ATL,Feb 8 2008
15,".Z. Pachulia, .J. Childress, .M. Williams, .A. Horford, .A. Law ",1,2.0,2.0,1.0,6.0,16.7,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,ATL,Feb 8 2008
16,".T. Lue, .J. Johnson, .M. Williams, .A. Horford, .M. West ",1,1.8,3.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-1.0,ATL,Feb 8 2008
17,".J. Johnson, .Z. Pachulia, .J. Childress, .A. Horford, .A. Law ",1,1.6,3.0,1.0,1.0,100,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-2.0,ATL,Feb 8 2008
18,".T. Lue, .J. Johnson, .J. Smith, .M. Williams, .A. Horford ",1,1.3,3.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,ATL,Feb 8 2008
19,".J. Johnson, .J. Smith, .M. Williams, .A. Horford, .A. Law ",2,1.2,3.0,1.5,3.5,42.9,0.0,0.5,0.0,0.0,0.5,0.0,1.0,1.5,2.5,1.0,0.0,0.0,0.0,0.5,0.0,0.5,2.0,ATL,Feb 8 2008
20,".T. Lue, .J. Johnson, .Z. Pachulia, .J. Smith, .A. Horford ",1,1.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,ATL,Feb 8 2008
21,".T. Lue, .J. Johnson, .J. Smith, .A. Horford, .M. West ",1,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,-1.0,ATL,Feb 8 2008
22,".J. Johnson, .Z. Pachulia, .J. Childress, .M. Williams, .A. Law ",1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ATL,Feb 8 2008
23,".J. Johnson, .J. Childress, .J. Smith, .A. Horford, .A. Law ",2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,ATL,Feb 8 2008
24,".J. Johnson, .J. Childress, .J. Smith, .M. Williams, .M. West ",1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,Feb 8 2008
0,".J. Johnson, .J. Childress, .M. Williams, .S. Stoudamire, .A. Horford ",1,20.3,43.0,15.0,36.0,41.7,4.0,14.0,28.6,9.0,11.0,81.8,5.0,15.0,20.0,8.0,4.0,1.0,2.0,2.0,10.0,10.0,14.0,ATL,Nov 16 2007
1,".T. Lue, .J. Johnson, .Z. Pachulia, .M. Williams, .A. Horford ",1,10.2,26.0,11.0,18.0,61.1,1.0,1.0,100,3.0,5.0,60.0,1.0,6.0,7.0,5.0,0.0,1.0,1.0,1.0,4.0,3.0,4.0,ATL,Nov 16 2007
2,".J. Johnson, .J. Childress, .J. Smith, .M. Williams, .A. Horford ",1,9.5,21.0,8.0,18.0,44.4,0.0,3.0,0.0,5.0,5.0,100,2.0,1.0,3.0,5.0,2.0,0.0,1.0,3.0,5.0,5.0,-3.0,ATL,Nov 16 2007
3,".T. Lue, .J. Johnson, .Z. Pachulia, .J. Smith, .M. Williams ",1,9.1,17.0,7.0,14.0,50.0,0.0,0.0,0.0,3.0,4.0,75.0,2.0,3.0,5.0,3.0,4.0,2.0,1.0,3.0,4.0,4.0,-5.0,ATL,Nov 16 2007
4,".A. Johnson, .J. Johnson, .J. Childress, .J. Smith, .A. Horford ",1,6.6,14.0,6.0,11.0,54.5,0.0,3.0,0.0,2.0,3.0,66.7,1.0,9.0,10.0,4.0,1.0,0.0,1.0,0.0,2.0,2.0,14.0,ATL,Nov 16 2007
5,".A. Johnson, .J. Childress, .M. Williams, .S. Williams, .A. Horford ",1,4.1,2.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,4.0,-8.0,ATL,Nov 16 2007
