,TEAM,AWAY,GAMEDAY_FMT,SEASON_FMT,AWAYSCORE
9655,WAS,MEM,2015-03-12,2014.0,87.0
9658,WAS,SAC,2015-03-14,2014.0,97.0
9661,WAS,PHX,2014-12-21,2014.0,104.0
9665,WAS,PHI,2015-01-19,2014.0,76.0
9674,WAS,OKC,2015-01-21,2014.0,105.0
9675,WAS,DAL,2014-11-19,2014.0,105.0
9681,WAS,CLE,2014-11-21,2014.0,78.0
9692,SAS,CLE,2015-03-12,2014.0,128.0
9697,SAS,MIN,2015-03-15,2014.0,97.0
9702,SAS,CHI,2015-03-08,2014.0,105.0
9710,SAS,BOS,2015-03-20,2014.0,89.0
9723,SAS,TOR,2015-03-10,2014.0,107.0
9728,SAS,BKN,2014-11-22,2014.0,87.0
9738,SAS,POR,2015-01-16,2014.0,96.0
9739,SAS,UTA,2015-01-18,2014.0,69.0
9742,SAS,PHI,2014-11-17,2014.0,75.0
9748,POR,SAS,2015-02-25,2014.0,95.0
9749,SAS,LAL,2015-01-23,2014.0,85.0
9755,SAS,MIL,2015-01-25,2014.0,95.0
9767,SAS,SAC,2015-03-04,2014.0,85.0
9775,SAS,DEN,2015-03-06,2014.0,111.0
9780,SAS,PHX,2015-01-09,2014.0,95.0
9797,SAS,LAL,2014-12-12,2014.0,112.0
9800,DEN,SAS,2015-01-20,2014.0,109.0
9801,SAS,CHA,2015-01-28,2014.0,86.0
9810,SAS,PHX,2015-04-12,2014.0,91.0
9825,SAS,NYK,2014-12-10,2014.0,95.0
9829,SAS,MIN,2014-12-06,2014.0,101.0
9833,SAS,NOP,2014-12-31,2014.0,93.0
9843,SAC,SAS,2014-11-15,2014.0,91.0
9855,SAS,ORL,2015-02-04,2014.0,103.0
9858,SAS,LAC,2015-01-31,2014.0,105.0
9859,MIN,SAS,2015-01-10,2014.0,108.0
9860,SAS,HOU,2014-12-28,2014.0,106.0
9862,SAS,IND,2014-11-26,2014.0,100.0
9863,SAS,OKC,2014-12-25,2014.0,114.0
9866,SAS,LAC,2014-12-22,2014.0,118.0
9868,SAS,SAC,2014-11-28,2014.0,104.0
9872,SAS,POR,2014-12-19,2014.0,129.0
9874,SAS,MEM,2014-12-17,2014.0,117.0
9892,SAS,DAL,2014-10-28,2014.0,100.0
9896,SAS,MIA,2015-02-06,2014.0,85.0
9924,MEM,SAS,2014-12-05,2014.0,107.0
9972,MIN,SAS,2014-11-21,2014.0,121.0
10001,SAS,NOP,2014-11-08,2014.0,100.0
10002,SAS,WAS,2015-01-03,2014.0,92.0
10017,SAS,DAL,2015-03-27,2014.0,76.0
10018,SAS,ATL,2014-11-05,2014.0,92.0
10019,SAS,MEM,2015-03-29,2014.0,89.0
10021,SAS,DET,2015-01-06,2014.0,105.0
10023,SAS,OKC,2015-03-25,2014.0,91.0
10038,MEM,SAS,2014-12-30,2014.0,87.0
10059,DAL,SAS,2014-12-20,2014.0,93.0
10095,CLE,SAS,2014-11-19,2014.0,92.0
10100,LAC,SAS,2015-02-19,2014.0,115.0
10149,SAC,SAS,2015-02-27,2014.0,107.0
10150,DAL,SAS,2015-03-24,2014.0,94.0
10213,LAL,SAS,2014-11-14,2014.0,93.0
10237,LAC,SAS,2015-04-22,2014.0,111.0
10243,LAC,SAS,2015-04-19,2014.0,92.0
10251,LAC,SAS,2015-05-02,2014.0,109.0
10252,LAC,SAS,2015-04-28,2014.0,111.0
10284,SAS,LAC,2015-04-26,2014.0,114.0
10290,SAS,LAC,2015-04-30,2014.0,102.0
10312,MIA,SAS,2015-03-31,2014.0,95.0
10337,POR,SAS,2014-12-15,2014.0,95.0
10341,MIL,SAS,2015-03-18,2014.0,114.0
10350,SAS,DEN,2015-04-03,2014.0,93.0
10351,BOS,SAS,2014-11-30,2014.0,111.0
10354,SAS,GSW,2015-04-05,2014.0,92.0
10357,SAS,HOU,2015-04-08,2014.0,98.0
10361,DEN,SAS,2014-12-14,2014.0,99.0
10365,SAS,LAC,2015-04-24,2014.0,73.0
10373,BKN,SAS,2014-12-03,2014.0,93.0
10377,WAS,CHI,2016-03-16,2015.0,96.0
10378,WAS,DEN,2016-01-28,2015.0,117.0
10381,WAS,IND,2016-03-05,2015.0,100.0
10385,WAS,SAS,2015-11-04,2015.0,99.0
10389,WAS,NYK,2015-10-31,2015.0,117.0
10393,WAS,DET,2016-03-14,2015.0,81.0
10394,WAS,NYK,2016-03-19,2015.0,89.0
10397,WAS,OKC,2015-11-10,2015.0,125.0
10401,WAS,BOS,2016-01-16,2015.0,119.0
10404,WAS,BOS,2016-01-25,2015.0,116.0
10405,WAS,MIA,2016-01-20,2015.0,87.0
10413,BKN,SAS,2016-01-11,2015.0,106.0
10414,WAS,TOR,2016-01-08,2015.0,97.0
10417,WAS,MIL,2016-01-13,2015.0,101.0
10419,WAS,POR,2016-01-18,2015.0,108.0
10423,WAS,MIN,2016-03-25,2015.0,132.0
10431,WAS,ATL,2016-03-23,2015.0,122.0
10446,WAS,GSW,2016-02-03,2015.0,134.0
10453,WAS,CLE,2016-02-28,2015.0,99.0
10454,WAS,PHI,2016-02-29,2015.0,108.0
10463,ATL,SAS,2015-12-12,2015.0,103.0
10478,WAS,PHI,2016-02-05,2015.0,94.0
10485,WAS,UTA,2016-02-18,2015.0,89.0
10488,WAS,DET,2016-02-19,2015.0,86.0
10498,WAS,NOP,2016-02-23,2015.0,89.0
10513,WAS,CHA,2016-04-10,2015.0,98.0
10519,SAC,SAS,2015-11-09,2015.0,106.0
10523,ORL,SAS,2016-02-10,2015.0,98.0
10525,WAS,MIL,2015-11-17,2015.0,86.0
10527,WAS,ORL,2015-11-14,2015.0,99.0
10528,WAS,BKN,2016-04-06,2015.0,103.0
10531,SAC,SAS,2016-02-24,2015.0,108.0
10534,POR,SAS,2015-11-11,2015.0,113.0
10542,WAS,CLE,2016-01-06,2015.0,121.0
10548,WAS,TOR,2015-11-28,2015.0,84.0
10550,WAS,ORL,2016-01-01,2015.0,91.0
10552,WAS,MIA,2016-01-03,2015.0,97.0
10553,WAS,IND,2015-11-24,2015.0,123.0
10557,WAS,ATL,2016-04-13,2015.0,98.0
10568,PHX,SAS,2016-01-21,2015.0,117.0
10591,PHI,SAS,2015-12-07,2015.0,119.0
10610,SAS,MIL,2015-12-02,2015.0,70.0
10612,SAS,OKC,2016-05-02,2015.0,98.0
10619,PHX,SAS,2016-02-21,2015.0,118.0
10621,SAS,LAL,2015-12-11,2015.0,87.0
10622,SAS,OKC,2016-04-30,2015.0,92.0
10623,SAS,GSW,2016-04-10,2015.0,92.0
10626,SAS,OKC,2016-04-12,2015.0,98.0
10628,SAS,MEM,2016-04-17,2015.0,74.0
10629,SAS,MEM,2016-04-19,2015.0,68.0
10651,BOS,SAS,2015-11-01,2015.0,95.0
10655,SAS,OKC,2016-05-10,2015.0,95.0
10694,TOR,SAS,2015-12-09,2015.0,94.0
10724,CHA,SAS,2016-03-21,2015.0,88.0
10756,SAS,TOR,2016-04-02,2015.0,95.0
10757,SAS,BKN,2015-10-30,2015.0,75.0
10758,SAS,CLE,2016-01-14,2015.0,95.0
10759,SAS,NYK,2016-01-08,2015.0,99.0
10763,UTA,SAS,2016-04-05,2015.0,88.0
10765,SAS,DAL,2016-01-17,2015.0,83.0
10772,SAS,LAC,2015-12-18,2015.0,107.0
10775,SAS,WAS,2015-12-16,2015.0,95.0
10792,SAS,MEM,2015-11-21,2015.0,82.0
10793,SAS,UTA,2016-01-06,2015.0,98.0
10794,SAS,HOU,2016-01-02,2015.0,103.0
10808,WAS,SAC,2015-12-21,2015.0,99.0
10811,WAS,MEM,2015-12-23,2015.0,91.0
10813,WAS,CHA,2015-12-19,2015.0,101.0
10815,WAS,LAL,2015-12-02,2015.0,108.0
10820,WAS,PHX,2015-12-04,2015.0,106.0
10823,WAS,DAL,2015-12-06,2015.0,116.0
10824,WAS,HOU,2015-12-09,2015.0,109.0
10825,WAS,LAC,2015-12-28,2015.0,108.0
10828,SAS,CHA,2015-11-07,2015.0,94.0
10830,SAS,IND,2015-12-21,2015.0,92.0
10831,SAS,POR,2015-11-16,2015.0,80.0
10834,SAS,UTA,2015-12-14,2015.0,81.0
10840,SAS,PHI,2015-11-14,2015.0,83.0
10847,SAS,DEN,2015-11-18,2015.0,98.0
10853,SAS,HOU,2016-01-27,2015.0,99.0
10859,SAS,MIN,2015-12-28,2015.0,95.0
10867,SAS,ATL,2015-11-28,2015.0,88.0
10869,SAS,PHX,2015-11-23,2015.0,84.0
10872,SAS,MIA,2016-03-23,2015.0,88.0
10873,UTA,SAS,2016-02-25,2015.0,96.0
10875,SAS,GSW,2016-03-19,2015.0,79.0
10876,SAS,POR,2016-03-17,2015.0,110.0
10877,SAS,DAL,2015-11-25,2015.0,83.0
10884,SAS,BOS,2015-12-05,2015.0,105.0
10887,SAS,MEM,2016-03-25,2015.0,104.0
10893,SAS,DEN,2015-12-26,2015.0,86.0
10896,SAS,NOP,2016-03-30,2015.0,92.0
10901,SAS,ORL,2016-02-01,2015.0,92.0
10904,SAS,LAC,2016-03-15,2015.0,87.0
10920,SAS,PHX,2015-12-30,2015.0,79.0
10935,SAS,OKC,2016-03-12,2015.0,85.0
10938,SAS,CHI,2016-03-10,2015.0,101.0
10940,SAS,SAC,2016-03-05,2015.0,94.0
10947,SAS,DET,2016-03-02,2015.0,81.0
10951,SAS,NOP,2016-02-03,2015.0,97.0
10953,SAS,LAL,2016-02-06,2015.0,102.0
10976,MEM,SAS,2015-12-03,2015.0,103.0
11005,LAL,SAS,2016-02-19,2015.0,119.0
11047,NOP,SAS,2015-11-20,2015.0,90.0
11054,DEN,SAS,2016-04-08,2015.0,98.0
11055,DEN,SAS,2015-11-27,2015.0,91.0
11056,MEM,SAS,2016-04-24,2015.0,116.0
11057,MEM,SAS,2016-04-22,2015.0,96.0
11147,LAC,SAS,2016-02-18,2015.0,86.0
11167,LAL,SAS,2016-01-22,2015.0,108.0
11190,DET,SAS,2016-01-12,2015.0,109.0
11262,MIN,SAS,2016-03-08,2015.0,116.0
11265,DAL,SAS,2016-02-05,2015.0,116.0
11280,DAL,SAS,2016-04-13,2015.0,96.0
11327,MIL,SAS,2016-01-04,2015.0,123.0
11345,MIA,SAS,2016-02-09,2015.0,119.0
11361,CLE,SAS,2016-01-30,2015.0,103.0
11365,NOP,SAS,2016-03-03,2015.0,94.0
11375,MEM,SAS,2016-03-28,2015.0,101.0
11393,MIN,SAS,2015-12-23,2015.0,108.0
11460,GSW,SAS,2016-01-25,2015.0,90.0
11472,OKC,SAS,2016-03-26,2015.0,92.0
11476,CHI,SAS,2015-11-30,2015.0,89.0
11516,IND,SAS,2016-03-07,2015.0,91.0
11529,HOU,SAS,2016-02-27,2015.0,104.0
11549,HOU,SAS,2015-12-25,2015.0,84.0
11594,OKC,SAS,2015-10-28,2015.0,106.0
11637,GSW,SAS,2016-04-07,2015.0,101.0
11657,OKC,SAS,2016-05-12,2015.0,99.0
11658,OKC,SAS,2016-05-06,2015.0,100.0
11660,OKC,SAS,2016-05-08,2015.0,97.0
11682,NYK,SAS,2015-11-02,2015.0,94.0
11692,MIA,SAS,2016-10-30,2016.0,106.0
11714,WAS,POR,2017-01-16,2016.0,101.0
11718,WAS,CHI,2017-01-10,2016.0,99.0
11724,ATL,SAS,2017-01-01,2016.0,112.0
11729,DEN,SAS,2017-01-05,2016.0,127.0
11733,WAS,ORL,2017-03-05,2016.0,114.0
11765,WAS,MIN,2017-01-06,2016.0,105.0
11789,BOS,SAS,2016-11-25,2016.0,109.0
11793,WAS,IND,2016-12-28,2016.0,105.0
11794,WAS,BOS,2016-11-09,2016.0,93.0
11795,WAS,MIL,2016-12-26,2016.0,102.0
11796,WAS,CLE,2016-11-11,2016.0,105.0
11801,DAL,SAS,2017-04-07,2016.0,102.0
11803,WAS,BKN,2016-12-30,2016.0,95.0
11808,WAS,SAC,2016-11-28,2016.0,95.0
11812,WAS,DET,2016-12-16,2016.0,108.0
11813,WAS,TOR,2016-11-02,2016.0,113.0
11816,WAS,LAC,2016-12-18,2016.0,110.0
11823,WAS,NYK,2017-01-31,2016.0,101.0
11824,WAS,HOU,2016-11-07,2016.0,114.0
11825,SAS,MEM,2017-04-17,2016.0,82.0
11826,WAS,ATL,2016-11-04,2016.0,92.0
11828,WAS,BOS,2017-01-24,2016.0,108.0
11850,WAS,MEM,2017-01-18,2016.0,101.0
11853,WAS,MIA,2016-11-19,2016.0,114.0
11861,WAS,PHX,2016-11-21,2016.0,101.0
11862,WAS,NYK,2016-11-17,2016.0,112.0
11872,POR,SAS,2016-12-23,2016.0,110.0
11884,WAS,OKC,2017-02-13,2016.0,98.0
11900,DAL,SAS,2016-11-30,2016.0,94.0
11901,HOU,SAS,2017-05-07,2016.0,104.0
11907,HOU,SAS,2017-05-11,2016.0,114.0
11909,WAS,ATL,2017-03-22,2016.0,100.0
11913,WAS,BKN,2017-03-24,2016.0,108.0
11916,BKN,SAS,2017-01-23,2016.0,112.0
11925,WAS,DAL,2017-03-15,2016.0,112.0
11928,GSW,SAS,2017-05-16,2016.0,100.0
11931,WAS,UTA,2017-02-26,2016.0,102.0
11932,WAS,GSW,2017-02-28,2016.0,108.0
11944,WAS,TOR,2017-03-03,2016.0,114.0
11955,WAS,CHI,2017-03-17,2016.0,107.0
11971,SAC,SAS,2016-10-27,2016.0,102.0
11974,MIL,SAS,2016-12-05,2016.0,97.0
11987,WAS,SAS,2016-11-26,2016.0,112.0
12016,GSW,SAS,2016-10-25,2016.0,129.0
12033,WAS,CLE,2017-02-06,2016.0,140.0
12036,WAS,IND,2017-02-10,2016.0,107.0
12048,POR,SAS,2017-04-10,2016.0,98.0
12050,SAC,SAS,2016-11-16,2016.0,110.0
12053,WAS,NOP,2017-02-04,2016.0,91.0
12057,GSW,SAS,2017-05-14,2016.0,111.0
12058,WAS,LAL,2017-02-02,2016.0,108.0
12059,HOU,SAS,2016-12-20,2016.0,102.0
12065,WAS,PHI,2017-01-14,2016.0,93.0
12126,LAC,SAS,2017-02-24,2016.0,105.0
12224,LAC,SAS,2016-12-22,2016.0,101.0
12229,UTA,SAS,2016-11-04,2016.0,100.0
12232,DET,SAS,2017-02-10,2016.0,103.0
12241,IND,SAS,2017-02-13,2016.0,110.0
12281,UTA,SAS,2017-04-12,2016.0,97.0
12290,TOR,SAS,2017-01-24,2016.0,108.0
12310,SAS,GSW,2017-05-22,2016.0,129.0
12313,SAS,SAC,2017-03-08,2016.0,104.0
12314,HOU,SAS,2016-11-12,2016.0,106.0
12317,SAS,HOU,2017-03-06,2016.0,110.0
12322,SAS,MIN,2017-03-04,2016.0,90.0
12335,SAS,GSW,2017-03-29,2016.0,110.0
12346,MEM,SAS,2017-02-06,2016.0,74.0
12360,SAS,SAC,2017-03-19,2016.0,102.0
12364,SAS,POR,2017-03-15,2016.0,110.0
12367,SAS,ATL,2017-03-13,2016.0,99.0
12369,SAS,GSW,2017-03-11,2016.0,85.0
12372,SAS,CLE,2017-03-27,2016.0,74.0
12375,WAS,BOS,2017-05-07,2016.0,102.0
12376,WAS,BOS,2017-05-12,2016.0,91.0
12379,WAS,ATL,2017-04-19,2016.0,101.0
12380,WAS,ATL,2017-04-16,2016.0,107.0
12382,SAS,MEM,2017-04-04,2016.0,89.0
12385,WAS,CHA,2017-04-04,2016.0,111.0
12386,SAS,LAL,2017-04-05,2016.0,102.0
12387,WAS,MIA,2017-04-08,2016.0,106.0
12388,SAS,HOU,2017-05-03,2016.0,96.0
12389,SAS,HOU,2017-05-09,2016.0,107.0
12390,SAS,HOU,2017-05-01,2016.0,126.0
12392,SAS,MEM,2017-04-25,2016.0,103.0
12393,WAS,CHA,2016-12-14,2016.0,106.0
12394,WAS,MIL,2016-12-10,2016.0,105.0
12395,WAS,DEN,2016-12-08,2016.0,85.0
12396,WAS,ORL,2016-12-06,2016.0,124.0
12398,SAS,GSW,2017-05-20,2016.0,120.0
12400,SAS,MEM,2017-04-15,2016.0,82.0
12402,WAS,ATL,2017-04-26,2016.0,99.0
12406,SAS,NYK,2017-03-25,2016.0,98.0
12409,SAS,MEM,2017-03-23,2016.0,90.0
12412,MEM,SAS,2017-03-18,2016.0,96.0
12413,SAS,LAC,2017-04-08,2016.0,98.0
12425,SAS,UTA,2017-04-02,2016.0,103.0
12432,MEM,SAS,2017-04-20,2016.0,94.0
12434,HOU,SAS,2017-05-05,2016.0,103.0
12435,SAS,MIL,2017-01-10,2016.0,109.0
12436,SAS,UTA,2016-11-01,2016.0,106.0
12437,SAS,BKN,2016-12-10,2016.0,101.0
12442,SAS,DAL,2017-01-29,2016.0,105.0
12443,SAS,LAL,2017-01-12,2016.0,94.0
12449,SAS,DET,2016-11-11,2016.0,86.0
12452,SAS,CHI,2016-12-25,2016.0,100.0
12456,SAS,PHX,2016-12-28,2016.0,98.0
12457,SAS,MIA,2016-11-14,2016.0,90.0
12460,SAS,TOR,2017-01-03,2016.0,82.0
12461,SAS,POR,2016-12-30,2016.0,94.0
12462,SAS,WAS,2016-12-02,2016.0,105.0
12463,SAS,LAC,2016-11-05,2016.0,116.0
12464,SAS,OKC,2017-01-31,2016.0,94.0
12473,LAL,SAS,2016-11-18,2016.0,116.0
12486,SAS,ORL,2016-11-29,2016.0,95.0
12489,SAS,BOS,2016-12-14,2016.0,101.0
12494,SAS,NOP,2016-12-18,2016.0,100.0
12495,SAS,NOP,2016-10-29,2016.0,79.0
12500,SAS,IND,2017-03-01,2016.0,99.0
12520,MEM,SAS,2017-04-27,2016.0,103.0
12522,MEM,SAS,2017-04-22,2016.0,108.0
12525,SAS,PHI,2017-02-02,2016.0,86.0
12528,SAS,MIN,2017-01-17,2016.0,114.0
12530,SAS,HOU,2016-11-09,2016.0,101.0
12531,SAS,DEN,2017-01-19,2016.0,104.0
12532,SAS,DAL,2016-11-21,2016.0,91.0
12538,SAS,CHA,2017-01-07,2016.0,85.0
12544,LAL,SAS,2017-02-26,2016.0,119.0
12548,SAS,DEN,2017-02-04,2016.0,97.0
12556,WAS,BOS,2017-05-04,2016.0,89.0
12576,MIN,SAS,2016-12-06,2016.0,105.0
12617,PHX,SAS,2016-12-15,2016.0,107.0
12626,CHA,SAS,2016-11-23,2016.0,119.0
12650,NYK,SAS,2017-02-12,2016.0,90.0
12658,CHI,SAS,2016-12-08,2016.0,91.0
12667,NOP,SAS,2017-03-03,2016.0,101.0
12732,PHX,SAS,2017-01-14,2016.0,105.0
12747,CLE,SAS,2017-01-21,2016.0,118.0
12752,MIN,SAS,2017-03-21,2016.0,100.0
12846,OKC,SAS,2017-03-09,2016.0,92.0
12867,PHI,SAS,2017-02-08,2016.0,111.0
12893,ORL,SAS,2017-02-15,2016.0,107.0
12915,NOP,SAS,2017-01-27,2016.0,103.0
12962,OKC,SAS,2017-03-31,2016.0,100.0
13083,NYK,SAS,2018-01-02,2017.0,100.0
13095,SAS,ORL,2018-03-13,2017.0,72.0
13098,SAS,BOS,2017-12-08,2017.0,102.0
13099,SAS,LAC,2017-11-07,2017.0,107.0
13101,SAS,MIA,2017-12-06,2017.0,105.0
13103,SAS,IND,2018-01-21,2017.0,94.0
13115,SAS,ATL,2017-11-20,2017.0,85.0
13119,SAS,SAC,2018-04-09,2017.0,85.0
13120,SAS,CLE,2018-01-23,2017.0,102.0
13124,SAS,MEM,2018-03-05,2017.0,98.0
13127,SAS,DAL,2017-11-27,2017.0,108.0
13128,PHI,SAS,2018-01-03,2017.0,106.0
13130,SAS,DEN,2018-01-30,2017.0,104.0
13132,SAS,SAC,2018-01-28,2017.0,98.0
13136,SAS,LAC,2017-12-18,2017.0,91.0
13138,SAS,GSW,2018-04-22,2017.0,90.0
13141,SAS,OKC,2018-03-29,2017.0,99.0
13142,SAS,GSW,2018-04-19,2017.0,110.0
13143,SAS,MEM,2017-11-29,2017.0,95.0
13146,SAS,PHX,2017-11-05,2017.0,95.0
13158,SAS,HOU,2018-04-01,2017.0,83.0
13159,SAS,CHI,2017-11-11,2017.0,94.0
13163,NOP,SAS,2017-11-22,2017.0,90.0
13179,SAS,WAS,2018-03-21,2017.0,90.0
13181,SAS,MIN,2018-03-17,2017.0,101.0
13183,SAS,GSW,2018-03-19,2017.0,75.0
13186,NOP,SAS,2018-04-11,2017.0,98.0
13187,SAS,POR,2018-04-07,2017.0,105.0
13188,SAS,OKC,2017-11-17,2017.0,101.0
13190,SAS,PHX,2018-01-05,2017.0,89.0
13191,CHA,SAS,2017-11-25,2017.0,106.0
13192,SAS,LAL,2018-03-03,2017.0,116.0
13193,DEN,SAS,2018-02-23,2017.0,119.0
13195,SAS,DAL,2017-12-16,2017.0,96.0
13196,SAS,BKN,2017-12-26,2017.0,97.0
13201,SAS,UTA,2018-03-23,2017.0,120.0
13210,SAS,NYK,2017-12-28,2017.0,107.0
13222,BOS,SAS,2017-10-30,2017.0,94.0
13249,LAL,SAS,2018-04-04,2017.0,112.0
13262,TOR,SAS,2018-01-19,2017.0,83.0
13279,LAL,SAS,2018-01-11,2017.0,81.0
13286,DET,SAS,2017-12-30,2017.0,79.0
13287,SAS,PHI,2018-01-26,2017.0,97.0
13288,SAS,NOP,2018-03-15,2017.0,93.0
13289,SAS,DEN,2018-01-13,2017.0,80.0
13290,SAS,MIL,2017-11-10,2017.0,94.0
13291,SAS,DET,2017-12-04,2017.0,93.0
13330,WAS,MEM,2017-12-13,2017.0,87.0
13333,WAS,LAC,2017-12-15,2017.0,91.0
13336,WAS,CLE,2017-12-17,2017.0,106.0
13337,WAS,NOP,2017-12-19,2017.0,106.0
13346,WAS,TOR,2018-02-01,2017.0,119.0
13348,WAS,BOS,2018-02-08,2017.0,110.0
13350,WAS,CHA,2018-02-23,2017.0,122.0
13354,WAS,POR,2017-11-25,2017.0,108.0
13355,WAS,CHA,2018-03-31,2017.0,93.0
13363,WAS,ORL,2017-12-23,2017.0,103.0
13365,WAS,TOR,2018-04-27,2017.0,102.0
13366,WAS,TOR,2018-03-02,2017.0,102.0
13367,WAS,TOR,2018-04-22,2017.0,98.0
13368,WAS,PHI,2018-02-25,2017.0,94.0
13369,WAS,IND,2018-03-04,2017.0,98.0
13370,WAS,TOR,2018-04-20,2017.0,103.0
13372,WAS,MIN,2018-03-13,2017.0,116.0
13373,WAS,HOU,2017-12-29,2017.0,103.0
13375,WAS,IND,2018-03-17,2017.0,102.0
13376,WAS,CHI,2017-12-31,2017.0,110.0
13377,WAS,BOS,2018-04-10,2017.0,101.0
13378,WAS,DEN,2018-03-23,2017.0,108.0
13379,WAS,ATL,2018-04-06,2017.0,103.0
13380,WAS,NYK,2018-03-25,2017.0,101.0
13381,WAS,SAS,2018-03-27,2017.0,106.0
13382,WAS,MIA,2018-03-06,2017.0,113.0
13383,WAS,GSW,2018-02-28,2017.0,109.0
13390,HOU,SAS,2018-03-12,2017.0,93.0
13397,HOU,SAS,2017-12-15,2017.0,109.0
13403,GSW,SAS,2018-04-14,2017.0,92.0
13409,GSW,SAS,2018-04-16,2017.0,101.0
13414,GSW,SAS,2018-04-24,2017.0,91.0
13417,WAS,DET,2017-10-20,2017.0,111.0
13418,WAS,PHI,2017-10-18,2017.0,115.0
13424,WAS,MIA,2017-11-17,2017.0,91.0
13425,WAS,SAC,2017-11-13,2017.0,92.0
13426,WAS,ATL,2017-11-11,2017.0,94.0
13429,WAS,LAL,2017-11-09,2017.0,95.0
13430,WAS,DAL,2017-11-07,2017.0,113.0
13433,WAS,CLE,2017-11-03,2017.0,130.0
13434,WAS,PHX,2017-11-01,2017.0,122.0
13440,WAS,ORL,2018-01-12,2017.0,119.0
13446,WAS,NYK,2018-01-03,2017.0,103.0
13447,WAS,MIL,2018-01-06,2017.0,110.0
13448,WAS,UTA,2018-01-10,2017.0,107.0
13464,ATL,SAS,2018-01-15,2017.0,99.0
13474,GSW,SAS,2018-03-08,2017.0,107.0
13484,WAS,MIL,2018-01-15,2017.0,104.0
13485,WAS,OKC,2018-01-30,2017.0,96.0
13492,OKC,SAS,2017-12-03,2017.0,87.0
13496,WAS,BKN,2018-01-13,2017.0,113.0
13501,WAS,DET,2017-12-01,2017.0,91.0
13529,OKC,SAS,2018-03-10,2017.0,94.0
13530,CHI,SAS,2017-10-21,2017.0,87.0
13645,LAC,SAS,2018-04-03,2017.0,110.0
13682,UTA,SAS,2018-02-12,2017.0,99.0
13715,ORL,SAS,2017-10-27,2017.0,87.0
13745,GSW,SAS,2018-02-10,2017.0,105.0
13766,IND,SAS,2017-10-29,2017.0,94.0
13793,UTA,SAS,2017-12-21,2017.0,89.0
13865,MIN,SAS,2017-11-15,2017.0,86.0
13868,SAC,SAS,2017-12-23,2017.0,108.0
13897,SAS,GSW,2017-11-02,2017.0,112.0
13900,SAS,CHA,2017-11-03,2017.0,101.0
13910,POR,SAS,2018-01-07,2017.0,110.0
13913,POR,SAS,2017-12-20,2017.0,93.0
13921,MIL,SAS,2018-03-25,2017.0,103.0
13974,CLE,SAS,2018-02-25,2017.0,110.0
13989,SAC,SAS,2018-01-08,2017.0,107.0
14017,MIA,SAS,2017-10-25,2017.0,117.0
14037,BKN,SAS,2018-01-17,2017.0,100.0
14079,PHX,SAS,2017-12-09,2017.0,104.0
14107,PHX,SAS,2018-02-07,2017.0,129.0
14113,SAS,MIN,2017-10-18,2017.0,99.0
14136,DAL,SAS,2017-12-12,2017.0,89.0
14137,SAS,HOU,2018-02-01,2017.0,102.0
14153,DAL,SAS,2017-11-14,2017.0,97.0
14232,SAS,UTA,2018-02-03,2017.0,120.0
14243,DEN,SAS,2018-02-13,2017.0,109.0
14246,MEM,SAS,2018-01-24,2017.0,108.0
14248,SAS,NOP,2018-02-28,2017.0,121.0
14274,SAS,TOR,2017-10-23,2017.0,97.0
14292,MEM,SAS,2017-12-01,2017.0,95.0
14325,POR,SAS,2018-10-20,2018.0,108.0
14356,PHX,SAS,2018-11-14,2018.0,96.0
14398,OKC,SAS,2019-01-12,2018.0,112.0
14402,UTA,SAS,2018-12-04,2018.0,105.0
14425,UTA,SAS,2019-02-09,2018.0,105.0
14428,ORL,SAS,2018-12-19,2018.0,129.0
14431,WAS,SAS,2019-04-05,2018.0,129.0
14447,WAS,BOS,2019-04-09,2018.0,116.0
14465,WAS,CHI,2019-04-03,2018.0,115.0
14498,WAS,IND,2019-02-23,2018.0,119.0
14509,CHI,SAS,2018-11-26,2018.0,108.0
14528,IND,SAS,2018-11-23,2018.0,111.0
14552,DAL,SAS,2019-03-12,2018.0,112.0
14555,MIL,SAS,2018-11-24,2018.0,129.0
14565,WAS,NOP,2018-11-24,2018.0,114.0
14567,WAS,LAC,2018-11-20,2018.0,118.0
14569,WAS,OKC,2018-11-02,2018.0,134.0
14571,WAS,NYK,2018-11-04,2018.0,95.0
14572,WAS,BKN,2018-11-16,2018.0,115.0
14573,WAS,CLE,2018-11-14,2018.0,95.0
14574,WAS,ORL,2018-11-12,2018.0,109.0
14576,HOU,SAS,2018-12-22,2018.0,101.0
14579,WAS,POR,2018-11-18,2018.0,119.0
14581,HOU,SAS,2019-03-22,2018.0,105.0
14600,WAS,HOU,2018-11-26,2018.0,131.0
14610,GSW,SAS,2019-02-06,2018.0,102.0
14612,WAS,DET,2019-01-21,2018.0,87.0
14614,WAS,GSW,2019-01-24,2018.0,126.0
14637,WAS,CHI,2018-12-28,2018.0,101.0
14643,BKN,SAS,2019-02-25,2018.0,85.0
14649,WAS,CHA,2018-12-29,2018.0,126.0
14662,WAS,NYK,2019-01-17,2018.0,100.0
14664,WAS,TOR,2019-01-13,2018.0,140.0
14666,WAS,MIL,2019-01-11,2018.0,106.0
14667,WAS,PHI,2019-01-09,2018.0,106.0
14668,WAS,ATL,2019-01-02,2018.0,98.0
14669,WAS,PHX,2018-12-22,2018.0,146.0
14670,WAS,BKN,2018-12-01,2018.0,88.0
