,ORPM_adv_h,weighted_DRPM_h,weighted_ORPM_h,Net_ORPM_adv_a,Winpercent_h,Net_ORPM_adv_h,DRPM_adv_h,weighted_DRPM_a,weighted_ORPM_a,+/-_h,TS%_a_y,EFG%_a,DRtg_h,Winpercent_a,+/-_a,TRB_a,ORB_a,btb_a,DRB%_h,AST_a,AST%_a_x,PF_a,FT_a,OREB%_h,TS%_a_x,3P%_a,TRB%_a,eFG%_a,DEFRTG_h,FTr_a,FTA_h,Def_Adv_h,PF_h,PTS_a,Previous_Win,FG%_h,FT_h,3PAr_h,eFG%_h,PACE_a
135,0.6443192876006477,0.6315121561586716,0.7590235365370707,0.4228344441762844,0.571428571,0.6661423869557112,0.5957492503653452,0.4400136554279813,0.4703849613357751,0.5892685175048655,0.13944861795046906,0.1349996737076371,0.23220943291010826,0.5555555560000001,0.3901229696941087,0.6007092335424663,0.5408130012064762,1.0,0.6143407862199948,0.5156831587495778,0.5156831587495778,0.7183614560647229,0.6256291047388174,0.10271037320845752,0.5134765800585901,0.5285673234926268,0.5284988920473971,0.4740206819693062,0.17675780416053746,0.4906141997495983,0.4525928347102913,0.5667061515455311,0.5442703413238912,0.6292896243335987,0.16666666666666666,0.560387343657194,0.4883590825678005,0.5355146089187905,0.5629871806937051,0.12485400738228328
136,0.5602856096582077,0.8997067466370625,0.5653889934162729,0.28404463803878033,0.8888888890000001,0.6637537967768055,0.8379419911013928,0.2238227644342769,0.4448177740998577,0.6233830150382468,0.5149822922591272,0.4976018547607721,0.34332948311482897,0.333333333,0.47418274516357706,0.7158344315030544,0.6907216016582347,1.0,0.7227885911941684,0.4600432834703913,0.4600432834703913,0.5774245245761919,0.5028682331723519,0.47144061302682,0.4044634280508699,0.5617797045856031,0.6312494011512908,0.3959884800816248,0.4136815865561919,0.3985303796411235,0.5878805496747715,0.3968293750856844,0.4835547453801161,0.6299784023296531,0.16666666666666666,0.5941214756965639,0.6356408295372399,0.7025232985809102,0.5737665582942135,0.5511796605335053
137,0.42230364585460506,0.3933903569501954,0.557408614374285,0.6632467385129152,0.666666667,0.49474910803329497,0.4082622234285159,0.5768659100931637,0.7128013226650749,0.6783133395771774,0.3815822580065418,0.3880979575629973,0.2913984771721451,0.5,0.5573475011751771,0.2635981165702835,0.2687216118499057,0.0,0.5285279819350897,0.19734805050512585,0.19734805050512585,0.11608386292779732,0.3228245276353693,0.3724989357173265,0.0606467997779348,0.2460243464747868,0.7214371364393539,0.025693178907551798,0.3594101234887124,0.36291440001854747,0.18765590008451044,0.4905006623554121,0.4566185090307424,0.211331955149242,0.16666666666666666,0.4787055879090534,0.21233885546233267,0.7013870523170287,0.5333608617179498,0.3095316811842577
138,0.2790783130529444,0.2747879223648172,0.34285585018410736,0.7569394145049706,0.5555555560000001,0.1828614029584565,0.13739396118240854,1.0,0.7846992240782187,0.5696021846278281,0.14854804804842542,0.1162240991416982,0.4369492131978857,0.625,0.4801156877803636,0.5882515605893579,0.6949379972259124,1.0,0.5062446599133362,0.5553023130011802,0.5553023130011802,0.4993224707697951,0.5281955890854325,0.18398633803575007,0.4418434759015886,0.4654445961962392,0.6429747068466147,0.425525796208673,0.2602551894204221,0.3226268354367673,0.2544813611039951,0.5910284296640265,0.2738213508173873,0.5952463648288135,0.3333333333333333,0.22249324271927795,0.2488219152973326,0.29318534552290104,0.1957846721843718,0.1741651191005862
139,0.6438468507604123,0.6130665245184452,0.6192011143098833,0.3573721085719025,0.7777777779999999,0.7969017636860511,0.8065332622592225,0.0,0.3315074127890588,0.8175906656351635,0.3306277057640579,0.25581954218387754,0.6614085502423572,0.4,0.4105666825398672,0.35972996537247925,0.2505422331708396,1.0,0.0,0.39984159635931016,0.39984159635931016,0.21878951327733906,0.4621236723909008,0.16413234355044698,0.4202001235957824,0.5050142243487246,0.467491881524972,0.3859134690609404,0.1557329874592854,0.5137469982870557,0.6015093250963646,0.2345794337047429,0.4478049420729177,0.3740733239830847,0.16666666666666666,0.6001937939445801,0.6592570174887589,0.381708532014126,0.5835495905215271,0.3980893478822966
140,0.672776490260932,0.4387141911854905,0.557570124052491,0.3750041452263209,0.75,0.5786600142738032,0.5207391676012166,0.3972358559830573,0.21201714353062684,0.6340506393665137,0.08384096536743603,0.08224377174566512,0.4770466838331712,0.4,0.4897501174760154,0.4785581582946794,0.3606223242300147,1.0,0.482158533009788,0.5894052029132197,0.5894052029132197,0.4373291783295529,0.29468483074583873,0.054897732596571616,0.4184682553315388,0.9166304388471418,0.5550130905916743,0.6812023996855556,0.16953169969593945,0.5210677014425014,0.5023757804775362,0.5364277588820431,0.4821765307995346,0.4947006765147892,0.3333333333333333,0.5529504829137389,0.4808845528892765,0.4199951713546408,0.5207015875633847,0.0765352916774824
141,0.2306441970816203,0.2688240643628531,0.1762565506481803,0.7225315527776393,0.111111111,0.1176240103825804,0.15971778525615302,0.9493884938505469,0.7149681564849398,0.6373150113640037,0.25140594945494754,0.2716752630926836,0.6396327737594283,0.7777777779999999,0.5916671604606781,0.7432777286172512,0.6073753469890184,1.0,0.25370684763092993,0.7410672318430498,0.7410672318430498,0.6785569665500283,0.5530775004996021,0.061410747617644174,0.6851712576247637,0.3272770720830093,0.42367985925797,0.6724513039407588,0.14082193543697674,0.4917543912122834,0.5641485242820141,0.4977582780176938,0.479936606397956,0.7337119686747741,0.5,0.4917508784778805,0.5387585447190686,0.2445706399986135,0.4741254710404317,0.2633215324636173
142,0.6757895366603637,0.8175133727381696,0.483769968164266,0.15566151056076427,0.5555555560000001,0.5941232296103205,0.768880965407231,0.2797514419237074,0.13219089484353858,0.4905291125611686,0.2593839186226232,0.2532212562470434,0.4679353747872851,0.444444444,0.48037892669086607,0.6816913741157805,0.6712057878067768,0.0,0.5468852354371754,0.6339896901652916,0.6339896901652916,0.647104078777286,0.4910911081655802,0.08336880942244927,0.5112760557934085,0.2728542907768649,0.5862626737158729,0.4713031495149028,0.2209075857351978,0.4680592787997446,0.3956075398794368,0.4915504803664733,0.5633396133433922,0.640135106469716,0.3333333333333333,0.5048418181603217,0.4156004457285348,0.44356412910523335,0.5091005701140006,0.2664305310118672
143,0.3293665353317826,0.5113187475526175,0.2795484359974714,0.5591546868313257,0.2,0.5621213306698069,0.69819963060272,0.11491948634717768,0.6208153653339062,0.4907468893526972,0.5275285264376052,0.5454564095639297,0.35794916166533525,0.25,0.4029789754307848,0.7198826029691286,0.6835662741278952,0.0,0.5031359167559737,0.5299394710622478,0.5299394710622478,0.7443169692127857,0.6537410498261512,0.28054043153861663,0.4555187938925339,0.22477443731131747,0.4757265140521717,0.3895152338990375,0.27120797669357616,0.4719607030722607,0.06607048710379165,0.2588399649883153,0.5195465089692378,0.6933647346109773,0.3333333333333333,0.3807386500804254,0.060404507579002835,0.1839038070089616,0.2962951501933415,0.6685741879092542
144,0.3602813452589817,0.492630174485641,0.7205626905179634,0.7701130302686034,0.3,0.5790252921533631,0.4549445286682242,0.5827411171491925,1.0,0.612299639388354,0.014478316047921741,0.014062712991493623,0.4455542742595792,0.8888888890000001,0.5297256835588021,0.4113528040242563,0.3832046000102041,0.0,0.4918260182849247,0.4065719547659001,0.4065719547659001,0.4578269130386452,0.4591066029337074,0.14693752660706688,0.34900887590780744,0.5289935370591919,0.5239902763888176,0.28088060615905225,0.14024439468963382,0.6870646506505014,0.5300367335092712,0.4993826207376398,0.5979425736809876,0.4096821130753984,0.5,0.5414249907894426,0.5498850332024209,0.25369070570465624,0.5210637037624771,0.11411153081668858
145,0.5309072820231697,0.35628222256078945,0.5321995253821146,0.551271106587906,0.375,0.5451663065353617,0.4581342835664041,0.4400136554279813,0.4703849613357751,0.52537123226033,0.3880797479122485,0.3600641330447661,0.5108940357184172,0.5,0.40939801454215496,0.6766343206785563,0.6346522922233826,0.0,0.5089195363332193,0.5879322666054609,0.5879322666054609,0.7503273859881374,0.6111878603290539,0.1317406476636897,0.5102720530464435,0.4767981811166223,0.6294762277631103,0.4880583130886874,0.30317618574641264,0.481644246667911,0.2639553863876316,0.5410566710578216,0.3949164990782161,0.6823107806883361,0.16666666666666666,0.4170770120792096,0.3024142704508062,0.4616283497530816,0.4186540704566283,0.3968881265682356
