,ORPM_adv_h,weighted_DRPM_h,weighted_ORPM_h,Net_ORPM_adv_a,Winpercent_h,Net_ORPM_adv_h,DRPM_adv_h,weighted_DRPM_a,weighted_ORPM_a,+/-_h,TS%_a_y,EFG%_a,DRtg_h,Winpercent_a,+/-_a,TRB_a,ORB_a,btb_a,DRB%_h,AST_a
994,0.3648032174205415,0.4105506153319583,0.4424077575061577,0.6552388656632462,0.215384615,0.4334136575311726,0.4168423526193973,0.5768659100931637,0.7128013226650749,0.5241913888701305,0.4518435866982465,0.4391670309737792,0.4941921324833147,0.40625,0.3781772882289265,0.5834292476233652,0.5693585381635204,0.0,0.576636914452879,0.4444773178407169
995,0.4792168079731498,0.2747879223648172,0.34285585018410736,0.5434525747882183,0.33846153799999995,0.32859801659372123,0.2935451634188217,0.6876975955271738,0.38442223423780775,0.4014379864032924,0.3522770346660183,0.34431969610556024,0.619437552834365,0.787878788,0.6409992896056811,0.39243651951598657,0.1633798183372709,1.0,0.5399699225457868,0.5277725601808809
996,0.5132989533706578,0.0,0.3315074127890588,0.6292750354443624,0.446153846,0.4993120955012216,0.3455499998090457,0.30890000038190857,0.30490950604774314,0.7082155949531849,0.26724851100759384,0.26280639644085263,0.3492343266497209,0.453125,0.4409717577962041,0.5955593680699388,0.5595332000843949,0.0,0.5252485719514124,0.508765168210164
997,0.500080754839103,0.4387141911854905,0.557570124052491,0.5592179158078671,0.575757576,0.5804545249748431,0.5226619171176475,0.3933903569501954,0.557408614374285,0.8126200517762869,0.6572589051435964,0.6052497377405984,0.22591042582475704,0.6875,0.6202036935850258,0.6377112563077575,0.5110526414956792,1.0,0.4836798397588257,0.5965329547174755
998,0.4397143903417923,0.2238227644342769,0.4448177740998577,0.6637537967768055,0.348484848,0.28404463803878033,0.16205800889860728,0.8997067466370625,0.5653889934162729,0.4438653399064135,0.4027921354372596,0.37313752932035604,0.5920637044214138,0.701492537,0.5019351402866403,0.4197473599044663,0.4090430015586153,1.0,0.5536539047868441,0.4275032346786957
999,0.8939914282346866,0.5827411171491925,1.0,0.3077936589744505,0.666666667,0.8146290017741002,0.5927526305830677,0.3972358559830573,0.21201714353062684,0.5780085287642,0.2998793835554764,0.2715399642620713,0.4472528515912844,0.308823529,0.24382828736248224,0.6288016072251696,0.7365996489748945,0.0,0.5289198882204552,0.4425559776325237
1000,0.7270570152446637,0.6315121561586716,0.7590235365370707,0.3345784791900948,0.626865672,0.727326866530922,0.6613060778883815,0.30890000038190857,0.30490950604774314,0.459186567847849,0.5307545285622526,0.4368199544983667,0.630471485600371,0.446153846,0.34741960244952097,0.4442925860041531,0.4755150185856842,1.0,0.4019338964522142,0.42129657913447816
1001,0.7064951778903106,0.014057483184310882,0.5451812506241597,0.5305959935230209,0.545454545,0.6268768001329295,0.36715302063030175,0.2797514419237074,0.13219089484353858,0.5756227973494763,0.4448547197402946,0.4320466282509749,0.3509830249000627,0.515151515,0.3899173363042733,0.6352549540165792,0.5811679811159406,0.0,0.4948929826147653,0.5490343322979319
1002,0.2474246059596264,0.5113187475526175,0.2795484359974714,0.646561777350966,0.196969697,0.14909653480869628,0.2556593737763087,1.0,0.7846992240782187,0.3179883409760923,0.5220459365227705,0.5151044258112271,0.6451707146290311,0.630769231,0.6143118288766296,0.2341170179100775,0.1390169962184673,0.0,0.4295939767374672,0.33144357991124884
1003,0.5574279685295497,0.85507840353716,0.5501251759441016,0.29977786393060124,0.588235294,0.3727947109201338,0.5125989852570884,0.8298804330229834,0.4352692388850021,0.5163119971997829,0.11789951742305467,0.09907405425719727,0.5257141997878126,0.454545455,0.5962348765921807,0.5173708991062478,0.4090927587648721,0.0,0.561325665752778,0.5560474892995391
1004,0.6046440385878101,0.4550503530380222,0.9220893998406952,0.6344729638064017,0.623188406,0.6892507915442236,0.4390922214724293,0.5768659100931637,0.7128013226650749,0.7503504446759501,0.10520973365443367,0.09681347167721012,0.34581255042161746,0.415384615,0.4545608043940171,0.4282176629915017,0.3891441350736703,0.0,0.4004815009414984,0.2904510448413842
1005,0.8092327214469921,0.41697344777505824,0.8304825864246113,0.3851495116313537,0.6323529410000001,0.7242172673509045,0.5098687958960005,0.3972358559830573,0.21201714353062684,0.579321052716146,0.6436972071456812,0.5790435206608936,0.4803896639832924,0.304347826,0.2433794024229594,0.6394221870162485,0.7042182212272581,1.0,0.5253759656531471,0.4859708675137031
1006,0.6652729611235659,0.9493884938505469,0.7149681564849398,0.2286487134132125,0.803030303,0.5270632851657412,0.6308454491616866,0.6876975955271738,0.38442223423780775,0.7035757895397844,0.3524435977618825,0.3195474090501701,0.3343174950755883,0.7910447759999999,0.6851713460384693,0.3703862647074109,0.24596653792719386,0.0,0.5725154463437527,0.5591362386115932
1007,0.4631806768949906,0.8175133727381696,0.483769968164266,0.3824504328277584,0.454545455,0.5410933764425169,0.712061507893987,0.3933903569501954,0.557408614374285,0.5727368742042267,0.4508320311327533,0.3774896102548351,0.4212308582597039,0.676923077,0.5300817400559906,0.595091253033015,0.5672526382859876,0.0,0.6074999005427184,0.5581893079568381
1008,0.17374583538266006,0.2797514419237074,0.13219089484353858,0.7546231770317238,0.5074626870000001,0.07050371891406547,0.1398757209618537,1.0,0.7846992240782187,0.4511208416743081,0.35510086017496983,0.3441079732492884,0.5681475635584572,0.621212121,0.5903997067481409,0.08660036450539532,0.07497738901146694,1.0,0.5840785315372921,0.21853175090906785
1009,0.5941815825679244,0.492630174485641,0.7205626905179634,0.5206126905563789,0.552238806,0.6847028404277982,0.5681739759624258,0.35628222256078945,0.5321995253821146,0.672032969729449,0.17800351495178765,0.18728262494699666,0.4290775636959655,0.454545455,0.6892747520672944,0.3359036147211437,0.3965214650879547,0.0,0.5351774377999252,0.48733044079284293
1010,0.2775911129500712,0.02800490979923964,0.0,0.6908262445231396,0.223880597,0.3622048382338732,0.4020910726824813,0.2238227644342769,0.4448177740998577,0.5219238643117016,0.07577756415861209,0.0810303991493442,0.5417499797813565,0.358208955,0.4217390251119676,0.28320327388181643,0.3963409179952816,1.0,0.4762301171156715,0.25823382535893635
1011,0.2919161568235185,0.2747879223648172,0.34285585018410736,0.7432453438243154,0.333333333,0.3548170771962069,0.32163788310307284,0.6315121561586716,0.7590235365370707,0.3689550315112282,0.23287453629369195,0.1993248267019741,0.6099213595925396,0.6323529410000001,0.42005254878403203,0.2861923567934561,0.2806146068841355,1.0,0.57643041373848,0.3386246469630208
1012,0.5883966784018628,0.6130665245184452,0.6192011143098833,0.4165205600644335,0.597014925,0.6053174033115224,0.6012579545932435,0.4105506153319583,0.4424077575061577,0.6403963783876749,0.30889245425027745,0.3100394844861048,0.3166736451978371,0.212121212,0.3637922321744422,0.7686596668393488,0.7595447056388083,0.0,0.9600313366273134,0.7263834486917304
1013,0.3869686443682839,0.0,0.3315074127890588,0.7640310124997028,0.454545455,0.4387340138132136,0.2806429044072548,0.4387141911854905,0.557570124052491,0.7305580314007294,0.5476323047523619,0.551690471443049,0.2587891608517631,0.582089552,0.7586932882105284,0.44291746889175976,0.3067754473682401,0.0,0.5270768613045949,0.4333269172316053
1014,0.6895923173330469,0.5827411171491925,1.0,0.5258252787520588,0.671641791,0.9463725653690924,0.7339108154010074,0.11491948634717768,0.6208153653339062,0.6111578452550452,0.15317531815232335,0.1489106430747586,0.4269362515942179,0.382352941,0.6988796078970535,0.5371443379994556,0.5430929783136922,0.0,0.5705588656787687,0.3917703721658207
1015,0.4223745689295608,0.2688240643628531,0.1762565506481803,0.5180136204335692,0.257575758,0.5606582686413957,0.6344120321814265,0.0,0.3315074127890588,0.4963784815570808,0.1983525507993772,0.1827788712061236,0.5236674143514068,0.447761194,0.5822420148941827,0.4801049957635712,0.4377142780525831,1.0,0.6334368828326152,0.4647651925236724
1016,0.4185703392456569,0.5113187475526175,0.2795484359974714,0.4640013871331413,0.208955224,0.4241644049261855,0.5503840661103296,0.4105506153319583,0.4424077575061577,0.4884044930435794,0.6690945688508679,0.5817252105545615,0.5261960916130868,0.208955224,0.3250220871423349,0.7852540156099916,0.7989930793934495,1.0,0.4448673278016568,0.7199254342564572
1017,0.4626018553558077,0.4400136554279813,0.4703849613357751,0.5520900807375719,0.514705882,0.7109710445474893,0.7129780861218352,0.014057483184310882,0.5451812506241597,0.5039340449390484,0.2254156931814097,0.18944442674261566,0.5064644256417921,0.552238806,0.5326056801940404,0.5411373830136218,0.4993588669036407,0.0,0.5682555120631372,0.5608325703850084
1018,0.7903052139107681,0.5768659100931637,0.7128013226650749,0.2679601857663008,0.409090909,0.7162765916807188,0.6485572340847281,0.2797514419237074,0.13219089484353858,0.4908452372110419,0.10235414495045707,0.08242322784949742,0.6031059252670186,0.5,0.4250136780713094,0.5864883470392569,0.587766677836844,0.0,0.4782084581254787,0.4808314415217165
1019,0.4654620308171091,0.85507840353716,0.5501251759441016,0.3978775194298817,0.594202899,0.4739714049254689,0.6210059395093575,0.6130665245184452,0.6192011143098833,0.5368154729083855,0.061554543042289,0.05809098862860265,0.4597719409998802,0.602941176,0.5923927091984922,0.6251645768031203,0.6100685014500068,0.0,0.5152205769193435,0.5096639473067797
1020,0.7434100804778465,0.4550503530380222,0.9220893998406952,0.4864518459553976,0.628571429,0.5711810000721494,0.31258496000751945,0.8298804330229834,0.4352692388850021,0.8389461049247724,0.20710292155648027,0.1839923393420728,0.2303308472189107,0.447761194,0.5555864589145552,0.4886445502422129,0.4000715344156248,0.0,0.5067328198836103,0.5375256992536579
1021,0.6325467965041691,0.41697344777505824,0.8304825864246113,0.5736195995747725,0.637681159,0.4897381054699022,0.2586333505689979,0.8997067466370625,0.5653889934162729,0.5742331832070593,0.052670065588470656,0.039793697440887454,0.4327417187202341,0.6911764709999999,0.4656875756780517,0.5206924393864719,0.5163164997348865,0.0,0.4747760915747981,0.4887573024908306
1022,0.5848934529303901,0.9493884938505469,0.7149681564849398,0.31438917623117035,0.8059701490000001,0.8414189461394317,0.967665505333118,0.014057483184310882,0.5451812506241597,0.7630538300189419,0.0916271344029354,0.07184599711371256,0.2498048101264995,0.544117647,0.5682904367783823,0.5385920426724292,0.4835522643360323,1.0,0.5396414966992957,0.621864039145121
