,weighted_ORPM_h,weighted_DRPM_h,ORPM_adv_h,Net_ORPM_adv_a,Net_ORPM_adv_h,DRPM_adv_h,Winpercent_h,Winpercent_a,weighted_DRPM_a,DRtg_h,weighted_ORPM_a,DRB_h,+/-_h,FGA_h,ORB_a,DRtg_a,eFG%_h,EFG%_a,TOV%_a,ORB%_a,TRB%_h,FTA_h,+/-_a,ORtg_h,AST_h,AST%_h_x,FT_h,Off_Adv_h,FG%_a,TO RATIO_a,TOV_h,btb_h,ORB_h,FG%_h,BLK%_h,OFFRTG_a,TRB_h,FG_h,TS%_a_y,STL_h
0,0.6579260241601773,0.6993083823662521,0.6510412539614849,0.3310198012475589,0.7188351667586073,0.7462794137343929,0.5,0.5,0.2067495548974662,0.33962813378669937,0.3558435162372072,0.2385334350386061,0.5301493503134962,0.18151584642097499,0.6562586794694536,0.5756491114929279,0.4197035993025244,0.11250447421956443,0.4744149354017855,0.6559226845685285,0.4650517987759285,0.2452106383261366,0.3669410653855626,0.3237149965243036,0.20773704535613655,0.20773704535613655,0.311592208042129,0.5212956138337801,0.35391697852583703,0.0,0.3427036975575933,0.0,0.2653167387718379,0.4093059611367381,0.543981122147896,0.1456710780640042,0.2649028341586485,0.2149030845698844,0.11025502631029548,0.2799536972104608
1,1.0,0.7730592270897082,0.6915578473167092,0.4413718142853687,0.5499028026554414,0.3865296135448541,0.5,0.5,1.0,0.3381421453727338,0.6168843053665815,0.4600485662219767,0.4326405204240911,0.22237167550409356,0.6370083674243616,0.6289417486344637,0.2438466232533089,0.09490475262639476,0.5495256183384111,0.5969055987807818,0.8357260360299277,0.1393647510409583,0.5584796168069451,0.3534216681277395,0.22166662568800774,0.22166662568800774,0.17974061246160844,0.5285956757658006,0.7266508629595136,0.1340463458110517,0.4384787571755059,0.0,0.37002538212308506,0.16833401568448564,0.5838771629134911,0.09275059455538973,0.4768440979272324,0.21801509711277184,0.1003134975015745,0.09130464119686832
2,0.549472272138825,0.346761160945807,0.5408196157516673,0.5512836708751787,0.4835464116144676,0.3748815787617425,0.5,0.5,0.5969980034223219,0.5531158503993187,0.4678330406354905,0.3070450889453049,0.4358521837529913,0.2206728026416302,0.5757110181752131,0.4629612263541089,0.3077692927372932,0.12285752311310237,0.6624631026761122,0.6376143616445655,0.5126245480464033,0.16950238445862964,0.5055316860739869,0.3932792869313058,0.17095184761978538,0.17095184761978538,0.2970049449989368,0.5801922476069088,0.6905920084033018,0.09842931937172776,0.2562038368326906,0.0,0.29428817472525354,0.3037948417585628,0.5234081197101764,0.1337828818623615,0.32895724821109484,0.19463754336125827,0.12261816969337815,0.22205285573709804
3,0.5295782667619939,0.5967823437999942,0.6969971598105433,0.2560451295033366,0.4890329193794359,0.5181396478166023,0.5,0.5,0.5605030481667898,0.4835681360072372,0.1355839471409072,0.3740971616716577,0.5899326277419832,0.4129534522824382,0.5965692313200662,0.7409450357090378,0.7086833221522127,0.09720141746525426,0.5665086695290302,0.5800999418549125,0.2786005672677553,0.4709843339151101,0.1210001859317808,0.5234104561439048,0.4120530886803487,0.4120530886803487,0.4939352724589986,0.5339318110892738,0.5269630093126085,0.3133333333333333,0.18800585071388345,0.0,0.3515980761704021,0.6890893524044058,0.5572035594318716,0.10726269358994868,0.40433845125032297,0.4023781057545297,0.11829481958284087,0.4286289745393451
4,0.3433070595838335,0.4432519429214031,0.5037744494050693,0.4352250937419959,0.4348937562347009,0.4950205220712348,0.5,0.5,0.4532108987789335,0.3807996967402677,0.3357581607736948,0.4803616806667273,0.666939142583615,0.4940539050526972,0.5245525535867324,0.2912254096050391,0.4616063246098382,0.04705339131178435,0.39270144537161744,0.5848390977715717,0.4615034868124521,0.35250177899395063,0.6158928373630168,0.6449205222532789,0.6149781976408704,0.6149781976408704,0.3625172747110077,0.6709801464511806,0.4710910112329124,0.11510204081632655,0.4591983307142686,0.0,0.5168848213240037,0.4673737403377894,0.4986496337886472,0.07802326981579294,0.5564399363006829,0.5750133701214922,0.06327150045260607,0.6134324980413327
5,0.1166277847897364,0.0,0.17693305758199326,0.8695419772299022,0.4113249336828096,0.3856844588321844,0.5,0.5,0.2286310823356313,0.6411744911166324,0.7627616696257498,0.5318673930455989,0.22127370832539173,0.4188854680056219,0.2996896110801377,0.20731324442490107,0.3895881991449012,0.0758501586121047,0.7047761998700117,0.4018129906036493,0.6473740143775777,0.5206125350705265,0.7626587970893169,0.532260646820307,0.1913243956246492,0.1913243956246492,0.6016870741373046,0.5163210425653111,0.6747605141445109,0.07994845360824747,0.4768982346514207,0.0,0.5330589332815392,0.3941679926614886,0.5182600054586223,0.14851540248882514,0.6021376278217474,0.32493405924370045,0.08774911997356524,0.464596373099433
6,0.4199420328929071,0.4489777008009025,0.5009557292729805,0.4778897769729182,0.5574118976767899,0.5871711763095216,0.5,0.5,0.27463534818185914,0.8029512520542357,0.4180305743469461,0.35798887307895244,0.338787056641313,0.4608617983236775,0.30251373178960944,0.4157650764434996,0.37756947200438973,0.2560543056424938,0.39959781569843456,0.5467055726791213,0.3255804455770656,0.4056118323019982,0.7973594797880607,0.276079958356477,0.3513739417715781,0.3513739417715781,0.4299439617351565,0.3464288905173565,0.23889801593341156,0.3876288659793816,0.3487327480865943,0.0,0.4745671436906086,0.4063876778977012,0.0,0.3058909352248069,0.4461616693942221,0.4082748799602821,0.3151685231452777,0.5377053729980352
7,0.30179446307504204,0.2527213409782351,0.4796350622364376,0.5247031238361294,0.4309046110803453,0.4206826431347984,0.5,0.5,0.41135605470863823,0.6595954841411513,0.3425243386021668,0.720247702968712,0.2462327632172227,0.528409871528713,0.5162849852096341,0.300386824994953,0.42850280277943203,0.06417947284587687,0.5038088456483886,0.5857206450791087,0.5706814907853138,0.4692093668034714,0.7036169167100166,0.4114485839583727,0.4315913649375926,0.4315913649375926,0.5014798447730631,0.6144884814690394,0.4876890847940174,0.09842931937172776,0.7120575739834559,0.0,0.47132905431054706,0.4210695663483789,0.5459487706182649,0.10301478862428924,0.7162903405868899,0.5277441902016042,0.07450828224169104,0.3434780380836061
8,0.3668024838596009,0.25593394426897903,0.5477724593692456,0.4840673416253418,0.5372312937694766,0.5006926654442984,0.5,0.5,0.2545486133803824,0.6900899123990989,0.27125756512110977,0.6944702657275355,0.07899922587230368,0.7838806968750431,0.6017927629213918,0.6539048633584671,0.3790037588791316,0.12938169419271056,0.3290391882916679,0.6041543642627433,0.515097873466241,0.5977385343195609,0.2105813034119986,0.4795985704601856,0.7059554017938628,0.7059554017938628,0.5563279462463151,0.4288276227602476,0.44850954913874347,0.08691780821917809,0.9521159107435913,0.0,0.7161673423196172,0.3613240883537958,0.4994974716206942,0.1696976223754518,0.8042814652186533,0.7101993430968988,0.1280935877443523,0.4857523447243186
9,0.24940134783736456,0.22366254884040712,0.5585217858863198,0.4222112229717843,0.411553947031936,0.4166625958426075,0.5,0.5,0.3903373571551921,0.5486569032857933,0.13235777606472476,0.3542629315035519,0.3162985537176025,0.4354813172587142,0.5171815158815107,0.4388038583012014,0.2839837106407186,0.09716004608245234,0.3955831955940313,0.5768801956224996,0.4534535690858252,0.3512944918724353,0.6222946933339222,0.4603380303062818,0.3763759852663939,0.3763759852663939,0.4227176280325279,0.6224900265819603,0.4609661907394625,0.0,0.361867142374994,0.0,0.4283289942009372,0.2629168014216424,0.6425881991403438,0.12528979778647906,0.4231023131423817,0.3478684530582997,0.10041182523967764,0.6199846423598889
10,0.0,0.2457859355706295,0.24934918181585786,0.6151368114121865,0.2600972425405537,0.4118274957884339,0.5,0.5,0.4221309439937616,0.5755143183126931,0.5013016363682843,0.2723010200803452,0.2497228429300421,0.5747467588883377,0.5920398174824023,0.3052341958551369,0.5444337540699529,0.29737576443174313,0.6768121841148256,0.650751323559242,0.475438369514555,0.4721219687101527,0.7248388760867209,0.6402113769816643,0.7822187743403666,0.7822187743403666,0.4042916168280124,0.3805679554159467,0.6346139108811013,0.4287719298245615,0.43119230968757705,0.0,0.34053686538362216,0.4970797878873647,0.5213375855955876,0.3703118140499413,0.323184240548272,0.4749314818032541,0.27939081063809285,0.8028243923094649
11,0.2764607079763429,0.2855553638280354,0.4585250791034517,0.5192103970210018,0.441426111194086,0.4642633463006883,0.5,0.5,0.3570286712266589,0.5055787908165008,0.3594105497694394,0.6521074083177459,0.584432994810224,0.4627897451089787,0.7742966840491207,0.5960786867172614,0.5344367880362602,0.06944164611426715,0.6840779940990303,0.6845230835678602,0.7382457320301291,0.45014345152662144,0.3730185000749783,0.6772199898229638,0.5791907035255329,0.5791907035255329,0.4607989347691362,0.6403216943310089,0.7503326628779743,0.13082474226804125,0.4666447280973079,0.0,0.8398737052505357,0.5102422351041047,0.5371730836076892,0.07329892212793637,0.8267475112943725,0.4567525258221579,0.0688531412023046,0.3293630415380888
12,0.7063654520314357,0.4906993742022954,0.6209760663457153,0.484616970172962,0.6241263056329431,0.5071753163790059,0.5,0.5,0.4763487414442834,0.3601333113167208,0.4644133193400051,0.6791553279720399,0.7370395067932374,0.4493717197350918,0.6888900308157662,0.6001585805173262,0.6612867615293784,0.24618235264639254,0.4868367069322585,0.6100642552245212,0.6310685019799727,0.4893697083081144,0.4969307130692729,0.7205712955600223,0.3988390726137532,0.3988390726137532,0.454556722537255,0.4976946207748825,0.755526424918538,0.1631944444444445,0.527037601209781,0.0,0.5996694492220773,0.6797505028918925,0.5779450097245223,0.2550060387457636,0.7417398543318988,0.5528398648232828,0.23295351921365376,0.5036711899661769
13,0.20896279716180968,0.7745640951610581,0.4482821617509991,0.2732568651596549,0.33101042666404096,0.627342639080515,0.5,0.5,0.5198788170000279,0.552767405091217,0.31239847365981144,0.5775704590914341,0.4304099341532901,0.6289025650235769,0.5056288046099244,0.3150549335422157,0.4388376854360457,0.13785340979731273,0.42460492870672817,0.6121244178961588,0.7484692418952588,0.38561397626854776,0.6360502097404888,0.8060400931010039,0.6416691905157165,0.6416691905157165,0.4909981436588767,0.5031944518006567,0.5648862364098459,0.3725906735751296,0.5520158576402614,0.0,0.5722684231189743,0.4582014004601102,0.5587475456221331,0.1400003612650098,0.6535821931692578,0.6134018575768294,0.1550894929830503,0.4660112501626807
14,0.3805096124434709,0.1702765713412827,0.4254656728407385,0.664672762928238,0.3907304392954649,0.2867471137706443,0.5,1.0,0.5967823437999942,0.5309850172120212,0.5295782667619939,0.667256891951562,0.5271110827006581,0.5599218541052273,0.4662228210251394,0.4542782062113592,0.674840925943871,0.119779849629402,0.4912973549434781,0.19978009435576755,0.5584970738982059,0.5827579591656049,0.5961742042363093,0.7825053043324157,0.482687336950265,0.482687336950265,0.6299213789043474,0.5683892700237151,0.7222545105061355,0.16785714285714287,0.5651966758232829,0.0,0.6641696271173444,0.6851345114980109,0.574928151982323,0.13170015794300696,0.7610915672311673,0.5795979217929427,0.11231119295066536,0.29593439271197763
15,0.549472272138825,0.346761160945807,0.5194089475385814,0.5748312437893821,0.4549695220280083,0.34313633600633925,1.0,0.5,0.6604884889331284,0.4774796762240365,0.5106543770616622,0.38733046731933896,0.5849498146391342,0.2780466252559283,0.2489877911971707,0.3726819809634131,0.39449121611923177,0.14542738516509224,0.3584540981385745,0.5410020674769329,0.5112145387675874,0.2118862529764013,0.5574248236426951,0.512060156632538,0.2570455112283949,0.2570455112283949,0.3304787399442869,0.4826771587467328,0.3737213366780179,0.13357894736842107,0.28061547892778405,0.0,0.3191483412629285,0.3811130158654762,0.4941116962877731,0.15024584537635186,0.40003521542039655,0.2821888207557799,0.13531765802729712,0.15446502927072775
16,0.3594105497694394,0.3570286712266589,0.37126312220142893,0.6286260014890259,0.1976408686221478,0.1785143356133294,1.0,1.0,1.0,0.5415512868782155,0.6168843053665815,0.7441346505838162,0.44068191901693216,0.7852766865730014,0.6816271080437846,0.4966351391371046,0.5981010450690533,0.19077552932804265,0.6100653740598051,0.6177226493444743,0.5833454805189318,0.7041033625224211,0.7022423932807947,0.7240582145299241,0.7222415529092517,0.7222415529092517,0.6528394531330988,0.4235772262360947,0.6434123220590651,0.1479020979020979,0.6822651919431455,1.0,0.7290951876297613,0.6323296149364029,0.5630574102428639,0.2057238777512964,0.8471760498179809,0.7847235306794723,0.18310985714797495,0.8362298962492609
17,0.1355839471409072,0.5605030481667898,0.3961384437785369,0.3866018604981531,0.3251487326459769,0.5586255526226933,0.0,1.0,0.4432519429214031,0.7052642912555279,0.3433070595838335,0.4240729751158817,0.188845889616448,0.6168726189530183,0.611462396644768,0.39145536713627227,0.4258888462765916,0.16638844877646275,0.4372345813246829,0.6215590349200331,0.5524553428173792,0.4709732694819192,0.7398507603683222,0.6051224294932706,0.4564449769743844,0.4564449769743844,0.43685688374256615,0.5833772138582218,0.6213000454596521,0.24607329842931935,0.4719306022511201,0.0,0.5287193802739496,0.4187101738632472,0.5380058378023663,0.1743180558608916,0.5194332653032145,0.4960115624319424,0.15345456032065638,0.530463086365652
18,0.3357581607736948,0.4532108987789335,0.2864982455739725,0.6655530218834959,0.531825341583329,0.6122899082216511,0.0,0.0,0.2286310823356313,0.3161837113076012,0.7627616696257498,0.5045723907834805,0.5084405283554251,0.42422128850645213,0.2903817214195939,0.2284075931698077,0.4610021589352122,0.14293780436670472,0.7329324517906979,0.3977912524499792,0.6562461796317953,0.4416526403691298,0.7518751041136924,0.6404870331040776,0.31111423401818983,0.31111423401818983,0.4465040216004702,0.4884043980746588,0.7166790104625859,0.24234375,0.3786723978028153,0.0,0.4717441620607878,0.4602158065156564,1.0,0.1306171894203702,0.5548028308886231,0.3992087713803128,0.13675544725060534,0.4673233169532166
