,weighted_ORPM_h,weighted_DRPM_h,ORPM_adv_h,Net_ORPM_adv_a,Net_ORPM_adv_h,DRPM_adv_h,Winpercent_h,Winpercent_a,weighted_DRPM_a,DRtg_h,weighted_ORPM_a,DRB_h,+/-_h,FGA_h,ORB_a,DRtg_a,eFG%_h,EFG%_a,TOV%_a,ORB%_a
3289,0.2334985075417481,0.7027781473335982,0.22312468172620592,0.5564910090672909,0.33932324461545993,0.5867103344048108,0.254545455,0.836363636,0.5316385947496215,0.7152494619983689,0.7872491440893363,0.7340850975939011,0.3647436024979384,0.6597685409253827,0.2544110842242233,0.5855772187618615,0.5548318137250077,0.0437465477787422,0.5625554294429644,0.5088393156454903
3290,0.4328960095652699,0.4980247681582666,0.4579680635690813,0.5072838188324358,0.4556689087609824,0.4929982075581705,0.509090909,0.5,0.5118441546709092,0.5093570326857726,0.5169598824271073,0.4479621087060117,0.6142793254637339,0.4276672610484727,0.44847309922728457,0.5380910069756002,0.5096092515266503,0.13558594344544472,0.5713839796237676,0.6374905943146961
3291,0.6100549907356873,0.3796063770829235,0.594379497311443,0.5113962986477466,0.5292086115415883,0.4096518494811456,0.660377358,0.592592593,0.5579258607144922,0.570212654454492,0.4212959961128012,0.4015006652229608,0.5190379261113839,0.3452425690954286,0.31051756929423463,0.4871124235100796,0.4584288329362178,0.33133124159569705,0.3835557624225247,0.4713937791116708
3292,0.6329369855554815,0.802211551387462,0.3885706914264379,0.5467120248793151,0.35821188560341977,0.4255659227436058,0.543859649,0.907407407,0.9491215450589164,0.5563112456275445,0.8557956027026057,0.3310020848855395,0.4745653499644666,0.3559213105946778,0.2649589289709521,0.5925546291001956,0.4606534427842074,0.3865590750331207,0.4778761306649376,0.5276132397782901
3293,1.0,0.6048691845878349,0.6592227330834537,0.545608119129093,0.8970933351988866,0.6951814206896263,0.740740741,0.482142857,0.21964104265053064,0.4916410374783323,0.6815545338330925,0.3280072122477527,0.6563947357185198,0.2099927234875231,0.3878664712680794,0.7273649834552862,0.3847259806157625,0.20187667235722154,0.4688458956346546,0.400281653989621
3294,0.5498935742705338,0.4703313870090192,0.6581975333643928,0.3680470213774036,0.4290369311825529,0.3822274803530937,0.654545455,0.25,0.7027781473335982,0.5360316079726101,0.2334985075417481,0.34262736807477523,0.6384232207706245,0.33090518274503755,0.5092757638415056,0.6850969146174961,0.4883896241100799,0.05888847994111152,0.5034134314991928,0.5798106449711875
3295,0.6471899434872557,0.3059837218431771,0.4651855085303325,0.7045786473717964,0.6639133505184542,0.4964570266065274,0.563636364,0.545454545,0.31297646250711103,0.5344815244197049,0.7168189264265907,0.6202476227401086,0.5222999952711779,0.513455640447247,0.3795541351434686,0.5792794034267376,0.4659705885808015,0.10966722911803002,0.6836053198277778,0.5925623934612514
3296,0.12963945553785922,0.6521358786077559,0.34563427845975514,0.39287902716742507,0.471019449758558,0.7637792866114995,0.410714286,0.192982456,0.13151663060831587,0.5586976384055766,0.4383708986183489,0.8331527807498538,0.5858211249564487,0.6794586991397632,0.5777437548082853,0.6307258216720443,0.7265719324524205,0.1675117033846338,0.5318480881993867,0.5596247111197541
3297,0.2565220438442713,0.0,0.2521155016409654,0.8669864076372147,0.3319582036836807,0.20930342093954696,0.303571429,0.578947368,0.5737457111610258,0.6743495583608242,0.7522910405623404,0.5563946388859682,0.4383084839110687,0.4588568640753555,0.3920154634484807,0.5096530093415919,0.4180258078783161,0.18936541915799315,0.6909297903101269,0.4424997202418257
3298,0.28652159083115564,0.1977735871030712,0.33823330004773416,0.6979478819923237,0.4390257721808537,0.4078717819063124,0.421052632,0.666666667,0.3796063770829235,0.661859389868235,0.6100549907356873,0.4748002526975191,0.4565630739416614,0.4280778514987845,0.251844650786458,0.5142890857501412,0.6385264620150829,0.15675632165403675,0.3724859743182031,0.6021404660276031
3299,0.1454091423975133,0.0871763842692806,0.33035043932930797,0.6824570106730524,0.25421613937947424,0.23392375148360145,0.392857143,0.425925926,0.6123291291743106,0.6561354203047493,0.4847082637388974,0.5636818260929035,0.4860654058178772,0.487358797039481,0.21320947408105606,0.6153349462426746,0.2987427885078653,0.07113977780676063,0.16894836996986207,0.5304652459430019
3300,0.0,0.20442377965352784,0.25710876261197124,0.6281008490340785,0.3853103418727408,0.5195331687011321,0.145454545,0.444444444,0.1658713075058294,0.7486973572828166,0.4857824747760575,0.43514817503879466,0.38288711929294494,0.4569046417553932,0.4083482522188477,0.5629959500602145,0.3559774807394238,0.13525282661800342,0.4147141529202499,0.5411559372171733
3301,0.4328960095652699,0.4980247681582666,0.6215545355154345,0.33160002972012026,0.6056059276705272,0.6551416295258012,0.517857143,0.267857143,0.19182286908311305,0.4889321044161637,0.18978693853440096,0.4782503187134477,0.6543250323395509,0.4678456864735602,0.4017039459055449,0.5826498182145354,0.4378892866272493,0.26440821911344925,0.4072031789450459,0.6017740516871688
3302,0.5169598824271073,0.5118441546709092,0.386444961044785,0.6227616337714255,0.4615316779750882,0.4575249605366225,0.490909091,0.5,0.5956768292839812,0.6216639646570487,0.7440699603375374,0.5208659926940783,0.5099524889235916,0.43536726110744095,0.2255271836993661,0.6712359760978781,0.5138782366835812,0.13471643052488058,0.5175537698603715,0.5370670996586905
3303,0.4599210205065029,0.8588430638526636,0.3839842813364576,0.4321991927336035,0.5871653330280661,0.8023204317960033,0.462962963,0.4,0.2621554395953627,0.6782211795398855,0.6919524578335877,0.2093371007626428,0.4012128246091485,0.2426544544461764,0.5176328261255381,0.5606381575924942,0.2317149401067632,0.2330916536191737,0.42095322171399496,0.6017816392087889
3304,0.6339886852238641,0.5908975218564889,0.5870338323586806,0.4331424288521279,0.4010740786512471,0.3642415081845792,0.527272727,0.472727273,0.8588430638526636,0.7192004456438744,0.4599210205065029,0.3871515329039405,0.4842275170841732,0.3596942210947456,0.1974986239507769,0.5923970762756101,0.41067707014950905,0.19422549933610195,0.404859684800344,0.5513675771404714
