,weighted_ORPM_h,weighted_DRPM_h,ORPM_adv_h,Net_ORPM_adv_a,Net_ORPM_adv_h,DRPM_adv_h,Winpercent_h,Winpercent_a,weighted_DRPM_a,DRtg_h,weighted_ORPM_a,DRB_h,+/-_h,FGA_h,ORB_a,DRtg_a,eFG%_h,EFG%_a,TOV%_a,ORB%_a,TRB%_h,FTA_h,+/-_a,ORtg_h,AST_h,AST%_h_x,FT_h,Off_Adv_h,FG%_a,TO RATIO_a
717,0.5295782667619939,0.5967823437999942,0.5325824737109944,0.4368693228710498,0.5269105369797104,0.5602168011778553,0.617021277,0.446808511,0.4763487414442834,0.3857661077996837,0.4644133193400051,0.7123982872112905,0.6120898166628175,0.5983684424766803,0.4320747551859326,0.4632163636269583,0.4941688363394909,0.0892035369516746,0.4172659068282904,0.5749162485498122,0.5267626829923795,0.28483183418959845,0.4852154058565947,0.5963683827849681,0.5500196668382465,0.5500196668382465,0.3818757114479425,0.5483288920123011,0.5800816535810143,0.16666666666666674
718,0.3357581607736948,0.4532108987789335,0.33891606830675874,0.6079036066237854,0.31997480798584266,0.3769512582063407,0.361702128,0.695652174,0.6993083823662521,0.35304356639107515,0.6579260241601773,0.5490012715699087,0.6320324159953695,0.6469115025745981,0.5084558799516014,0.3648740917703508,0.7557416147135996,0.24740805517388265,0.6700472215709689,0.5892367155772429,0.5690571171934244,0.348542117388811,0.4270761806397251,0.9999999999999998,0.6223984536932847,0.6223984536932847,0.4525339430677796,0.7177413858828432,0.199058945748747,0.21294498381877025
719,0.13235777606472476,0.3903373571551921,0.4983869144619088,0.34896543939799674,0.27060025827283785,0.4149171544942012,0.375,0.191489362,0.5605030481667898,0.3736312385800852,0.1355839471409072,0.6211678230200548,0.7302903766408619,0.4673936028752443,0.5053906877284843,0.6235514671573044,0.5114358415841904,0.05492987699657248,0.529349296833895,0.631303448416213,0.543182370429521,0.3261124498778549,0.2945538959084412,0.5908058424519494,0.518006245755751,0.518006245755751,0.3283442610001206,0.5709444242338992,0.7855724128544531,0.08250000000000003
720,0.4180305743469461,0.27463534818185914,0.5843146132547907,0.4636310969979682,0.5793034953896005,0.525486399670726,0.382978723,0.387755102,0.22366254884040712,0.4178199923660288,0.24940134783736456,0.27724359282098243,0.500311941432528,0.30941681601602145,0.6232149267103788,0.6500822194561167,0.4284664149449926,0.19765379742305028,0.4879865729840273,0.6208713647072704,0.4814668481331537,0.34148221684271984,0.3831902523347897,0.5228604279715297,0.4676986337712276,0.4676986337712276,0.3515010251255488,0.5031552801243377,0.5021905148922681,0.18148514851485156
721,0.0,0.2457859355706295,0.32029472511528023,0.5371105052196558,0.2893995930537875,0.4443786321719853,0.3695652170000001,0.404255319,0.3570286712266589,0.569728162376948,0.3594105497694394,0.3700293928807736,0.34799379852347045,0.5065038343045852,0.6318284353639594,0.44729691445512654,0.8508122641400752,0.203737899603048,0.3168794685465516,0.6464362074619749,0.4891417413681276,0.3524383394956432,0.5863841141689135,0.7162014756762715,0.6726465806833091,0.6726465806833091,0.4042006999658546,0.6435396757964538,0.524385569282635,0.5385416666666667
722,0.2764607079763429,0.2855553638280354,0.4282593375417179,0.5524968292394872,0.4000401106841671,0.4182888315135664,0.319148936,0.571428571,0.4489777008009025,0.557174851894591,0.4199420328929071,0.21620410805725213,0.4140685946127094,0.2313916816811209,0.6915687676499336,0.5666354269977999,0.09907485308649827,0.054232065002610325,0.2922912572053535,0.6568188045141705,0.4468160251973685,0.03396320971760841,0.5193998563896253,0.07455942418876083,0.22082420728881166,0.22082420728881166,0.023629667627996287,0.5408514576747,0.4803295029514585,0.13055555555555556
723,0.7627616696257498,0.2286310823356313,0.7016755599281551,0.5448318565815857,0.7088443729391313,0.4358012055544862,0.68627451,0.395833333,0.3570286712266589,0.5000157777661624,0.3594105497694394,0.4650229444824391,0.3349938780237205,0.4960766408075439,0.6526506192577199,0.4364141413635629,0.33195518312715305,0.05645836253963864,0.4083397659459541,0.6481113449124487,0.453530670263341,0.5091221715508686,0.5978851161636629,0.4261456508066179,0.4268054865672596,0.4268054865672596,0.5110349267215755,0.5043330345208578,0.4610290040432554,0.1175
724,0.1166277847897364,0.0,0.4226851098343133,0.5992624926461477,0.3996595255974765,0.3727256933098088,0.32,0.456521739,0.2545486133803824,0.8032959790130082,0.27125756512110977,0.2910860671619885,0.13692744220202652,0.21405311635141744,0.7596844954637074,0.2650389403832856,0.2325142990884109,0.08182874993608318,0.4832748992540781,0.7150540383063049,0.4829742253535936,0.14213607070021966,0.7561740358974641,0.15365971617865046,0.2031840990473271,0.2031840990473271,0.18684055162484905,0.5125629569102538,0.648232184453987,0.06783505154639176
725,0.549472272138825,0.346761160945807,0.6034739667683291,0.4823760644299384,0.5671033324400789,0.4677025531185844,0.428571429,0.4791666670000001,0.41135605470863823,0.5433059896603633,0.3425243386021668,0.2251896771129499,0.492782520503384,0.2490098111387619,0.6668756902989471,0.5501999900131885,0.24566565317238545,0.28904051951775633,0.59565003251277,0.6208074997180086,0.3982259593204893,0.08455461284725208,0.3957708920052225,0.22492535197921548,0.14409632984716425,0.14409632984716425,0.12185474588385893,0.501184459917149,0.4557630134972511,0.2238095238095238
726,0.6168843053665815,1.0,0.5577913344991486,0.2756671748146785,0.599323650975792,0.7889345280031193,0.765957447,0.583333333,0.4221309439937616,0.4442270394327509,0.5013016363682843,0.7361542221395136,0.5888874397994152,0.6485517638667209,0.6351220175789506,0.5855111536771106,0.7439065448111266,0.11468878273421955,0.3240937360696,0.6198266097279399,0.6293395408225796,0.6097231459071817,0.4588423352369674,0.865953694132352,0.7076481869401854,0.7076481869401854,0.6176450654552241,0.4958094388330162,0.4808087232055937,0.14461538461538465
