,Unnamed: 0,TEAM,AWAY,GAMEDAY_FMT,SEASON_FMT,AWAYSCORE,HOMESCORE,HOMEWIN,,HOME_OFFRTG,AWAY_OFFRTG,HOME_DEFRTG,AWAY_DEFRTG,HOME_AST%,AWAY_AST%,HOME_AST/TO,AWAY_AST/TO,HOME_AST RATIO,AWAY_AST RATIO,HOME_OREB%,AWAY_OREB%,HOME_DREB%,AWAY_DREB%,HOME_REB%,AWAY_REB%,HOME_TO RATIO,AWAY_TO RATIO,HOME_EFG%,AWAY_EFG%,HOME_TS%,AWAY_TS%,HOME_PACE,AWAY_PACE,HOME_PIE,AWAY_PIE
69,67.0,BKN,NYK,2012-11-26,2012.0,89.0,96.0,1.0,69,0.0,5.2785714285714300,0.0,3.125,0.0,2.082142857142860,0.0,0.08321428571428570,0.0,0.782142857142857,0.0,1.0214285714285700,0.0,2.5964285714285700,0.0,1.9857142857142900,0.0,0.0035714285714285700,0.0,2.7785714285714300,0.0,2.821428571428570,0.0,3.4678571428571400,0.0,2.7357142857142900
70,68.0,BKN,POR,2012-11-25,2012.0,85.0,98.0,1.0,70,0.0,48.358695652173900,0.0,27.782608695652200,0.0,20.380434782608700,0.0,1.6304347826087000,0.0,7.239130434782610,0.0,16.304347826087000,0.0,18.619565217391300,0.0,17.77173913043480,0.0,0.03260869565217390,0.0,21.75,0.0,22.956521739130400,0.0,28.760869565217400,0.0,29.836956521739100
71,69.0,BKN,IND,2013-01-13,2012.0,86.0,97.0,1.0,71,0.0,3.6363636363636400,0.0,4.443636363636360,0.0,1.8181818181818200,0.0,0.03127272727272730,0.0,0.64,0.0,0.4036363636363640,0.0,1.6545454545454500,0.0,1.0909090909090900,0.0,0.010909090909090900,0.0,2.2509090909090900,0.0,2.290909090909090,0.0,3.386545454545450,0.0,1.2727272727272700
72,70.0,BKN,ATL,2013-01-18,2012.0,89.0,94.0,1.0,72,0.0,19.4300518134715,0.0,16.383419689119200,0.0,10.16580310880830,0.0,0.37772020725388600,0.0,3.3419689119171000,0.0,4.05699481865285,0.0,10.367875647668400,0.0,7.461139896373060,0.0,0.015544041450777200,0.0,9.637305699481870,0.0,10.010362694300500,0.0,13.767357512953400,0.0,9.854922279792750
73,71.0,BKN,LAC,2012-11-23,2012.0,76.0,86.0,1.0,73,0.0,4.881632653061220,0.0,6.351020408163270,0.0,1.6326530612244900,0.0,0.03265306122448980,0.0,0.46802721088435400,0.0,1.0884353741496600,0.0,3.172789115646260,0.0,2.0136054421768700,0.0,0.0108843537414966,0.0,2.3945578231292500,0.0,2.601360544217690,0.0,4.86312925170068,0.0,1.7142857142857100
74,72.0,BKN,CHA,2012-12-28,2012.0,81.0,97.0,1.0,74,0.0,1.1775280898876400,0.0,1.959550561797750,0.0,0.898876404494382,0.0,0.00898876404494382,0.0,0.23670411985018700,0.0,0.498876404494382,0.0,0.5617977528089890,0.0,0.5348314606741570,0.0,0.00599250936329588,0.0,0.7490636704119850,0.0,0.7490636704119850,0.0,1.2690636704119800,0.0,0.350561797752809
75,73.0,BKN,TOR,2012-11-03,2012.0,100.0,107.0,1.0,75,0.0,9.853403141361260,0.0,10.764397905759200,0.0,5.633507853403140,0.0,0.24397905759162300,0.0,1.5287958115183200,0.0,3.329842931937170,0.0,6.984293193717280,0.0,4.806282722513090,0.0,0.010471204188481700,0.0,3.884816753926700,0.0,4.450261780104710,0.0,8.861780104712040,0.0,4.429319371727750
76,74.0,PHX,BKN,2013-03-24,2012.0,102.0,100.0,0.0,76,58.33469387755100,0.0,46.8734693877551,0.0,33.30612244897960,0.0,1.0432653061224500,0.0,12.048979591836700,0.0,13.616326530612200,0.0,34.67755102040820,0.0,25.66530612244900,0.0,0.0979591836734694,0.0,30.90612244897960,0.0,31.346938775510200,0.0,45.84,0.0,31.297959183673500,0.0
77,75.0,BKN,LAL,2013-02-05,2012.0,92.0,83.0,0.0,77,0.0,50.400000000000000,0.0,41.025000000000000,0.0,22.9125,0.0,2.0625,0.0,9.150000000000000,0.0,5.775,0.0,23.85,0.0,17.137500000000000,0.0,0.037500000000000000,0.0,24.1875,0.0,24.9375,0.0,31.275000000000000,0.0,23.0625
78,76.0,BKN,DAL,2013-03-01,2012.0,98.0,90.0,0.0,78,0.0,5.210000000000000,0.0,4.565,0.0,3.89,0.0,0.17500000000000000,0.0,1.06,0.0,0.835,0.0,4.165,0.0,2.5,0.0,0.005000000000000000,0.0,2.62,0.0,2.745,0.0,4.766,0.0,3.0850000000000000
79,77.0,DAL,BKN,2013-03-20,2012.0,113.0,96.0,0.0,79,5.210000000000000,0.0,4.565,0.0,3.89,0.0,0.17500000000000000,0.0,1.06,0.0,0.835,0.0,4.165,0.0,2.5,0.0,0.005000000000000000,0.0,2.62,0.0,2.745,0.0,4.766,0.0,3.0850000000000000,0.0
80,78.0,MIN,BKN,2013-01-23,2012.0,91.0,83.0,0.0,80,45.880434782608700,0.0,34.858695652173900,0.0,25.630434782608700,0.0,1.7934782608695700,0.0,8.543478260869570,0.0,10.858695652173900,0.0,25.076086956521700,0.0,18.26086956521740,0.0,0.03260869565217390,0.0,18.815217391304300,0.0,21.000000000000000,0.0,30.081521739130400,0.0,21.97826086956520,0.0
81,79.0,BKN,CHI,2013-02-01,2012.0,89.0,93.0,1.0,81,0.0,5.631926121372030,0.0,3.3720316622691300,0.0,2.129287598944590,0.0,0.09221635883905020,0.0,0.70844327176781,0.0,1.8284960422163600,0.0,3.043535620052770,0.0,2.4340369393139800,0.0,0.00395778364116095,0.0,2.295514511873350,0.0,2.529023746701850,0.0,3.4401055408971000,0.0,3.0554089709762500
82,80.0,BKN,SAS,2013-02-10,2012.0,111.0,86.0,0.0,82,0.0,5.387755102040820,0.0,3.6836734693877600,0.0,3.826530612244900,0.0,0.10204081632653100,0.0,1.0561224489795900,0.0,2.3214285714285700,0.0,3.9693877551020400,0.0,3.0612244897959200,0.0,0.010204081632653100,0.0,2.2806122448979600,0.0,2.4387755102040800,0.0,4.445408163265310,0.0,3.188775510204080
83,81.0,BKN,PHX,2013-01-11,2012.0,79.0,99.0,1.0,83,0.0,58.33469387755100,0.0,46.8734693877551,0.0,33.30612244897960,0.0,1.0432653061224500,0.0,12.048979591836700,0.0,13.616326530612200,0.0,34.67755102040820,0.0,25.66530612244900,0.0,0.0979591836734694,0.0,30.90612244897960,0.0,31.346938775510200,0.0,45.84,0.0,31.297959183673500
84,82.0,BKN,WAS,2013-03-08,2012.0,78.0,95.0,1.0,84,0.0,11.475524475524500,0.0,7.8671328671328700,0.0,3.230769230769230,0.0,0.2097902097902100,0.0,1.048951048951050,0.0,2.465034965034970,0.0,9.87062937062937,0.0,6.1678321678321700,0.0,0.01048951048951050,0.0,5.066433566433570,0.0,5.56993006993007,0.0,10.8493006993007,0.0,7.4580419580419600
85,83.0,BKN,MEM,2013-02-24,2012.0,76.0,72.0,0.0,85,0.0,10.969444444444400,0.0,6.6305555555555600,0.0,3.6361111111111100,0.0,0.19097222222222200,0.0,1.3138888888888900,0.0,3.6208333333333300,0.0,4.774305555555560,0.0,4.2625,0.0,0.0076388888888888900,0.0,4.506944444444450,0.0,4.8812500000000000,0.0,6.526666666666670,0.0,5.729166666666670
86,84.0,MIA,BKN,2012-11-07,2012.0,73.0,103.0,1.0,86,2.433534743202420,0.0,2.1453172205438100,0.0,1.813595166163140,0.0,0.02175226586102720,0.0,0.4540785498489430,0.0,0.388821752265861,0.0,2.039274924471300,0.0,1.4302114803625400,0.0,0.008157099697885200,0.0,1.568882175226590,0.0,1.66404833836858,0.0,2.688036253776440,0.0,1.6858006042296100,0.0
87,85.0,BKN,HOU,2013-02-22,2012.0,106.0,96.0,0.0,87,0.0,13.160544217687100,0.0,13.877551020408200,0.0,4.961224489795920,0.0,0.17346938775510200,0.0,1.780952380952380,0.0,3.3074829931972800,0.0,8.095238095238100,0.0,5.296598639455780,0.0,0.011564625850340100,0.0,6.198639455782310,0.0,6.510884353741500,0.0,9.884285714285720,0.0,5.007482993197280
88,86.0,BKN,CLE,2012-11-13,2012.0,101.0,114.0,1.0,88,0.0,12.4,0.0,8.827272727272730,0.0,6.218181818181820,0.0,0.29545454545454500,0.0,2.109090909090910,0.0,5.054545454545460,0.0,5.0,0.0,5.027272727272730,0.0,0.009090909090909090,0.0,5.172727272727270,0.0,5.172727272727270,0.0,8.266363636363640,0.0,6.572727272727270
89,87.0,BKN,SAC,2013-01-05,2012.0,93.0,113.0,1.0,89,0.0,47.795918367346900,0.0,48.775510204081600,0.0,24.93877551020410,0.0,0.6408163265306120,0.0,7.755102040816330,0.0,15.306122448979600,0.0,24.122448979591800,0.0,20.408163265306100,0.0,0.0816326530612245,0.0,22.20408163265310,0.0,24.408163265306100,0.0,39.587755102040800,0.0,19.63265306122450
90,88.0,BKN,MIL,2012-12-09,2012.0,97.0,88.0,0.0,90,0.0,6.433074935400520,0.0,4.427906976744190,0.0,2.3276485788113700,0.0,0.37209302325581400,0.0,0.7896640826873390,0.0,2.2739018087855300,0.0,3.249612403100780,0.0,2.6749354005168000,0.0,0.0,0.0,2.187080103359170,0.0,2.3069767441860500,0.0,3.5059431524547800,0.0,2.7245478036175700
91,89.0,BKN,DET,2012-12-14,2012.0,105.0,107.0,1.0,91,0.0,11.124102564102600,0.0,9.615897435897440,0.0,4.358974358974360,0.0,0.17435897435897400,0.0,1.787179487179490,0.0,2.903076923076920,0.0,3.4871794871794900,0.0,3.269230769230770,0.0,0.008717948717948720,0.0,5.753846153846150,0.0,6.024102564102560,0.0,7.152205128205130,0.0,4.9169230769230800
92,90.0,BKN,PHI,2012-12-23,2012.0,92.0,95.0,1.0,92,0.0,4.451020408163270,0.0,6.122448979591840,0.0,4.083673469387760,0.0,0.0489795918367347,0.0,0.789795918367347,0.0,2.0387755102040800,0.0,3.4959183673469400,0.0,2.7428571428571400,0.0,0.012244897959183700,0.0,2.0387755102040800,0.0,2.2408163265306100,0.0,5.412244897959180,0.0,1.3591836734693900
93,91.0,MEM,BKN,2013-01-25,2012.0,77.0,101.0,1.0,93,10.969444444444400,0.0,6.6305555555555600,0.0,3.6361111111111100,0.0,0.19097222222222200,0.0,1.3138888888888900,0.0,3.6208333333333300,0.0,4.774305555555560,0.0,4.2625,0.0,0.0076388888888888900,0.0,4.506944444444450,0.0,4.8812500000000000,0.0,6.526666666666670,0.0,5.729166666666670,0.0
94,92.0,BKN,GSW,2012-12-07,2012.0,109.0,102.0,0.0,94,0.0,11.34020618556700,0.0,15.876288659793800,0.0,7.087628865979380,0.0,0.28350515463917500,0.0,2.0298969072164900,0.0,3.095876288659790,0.0,7.087628865979380,0.0,4.774226804123710,0.0,0.011340206185567000,0.0,5.352577319587630,0.0,5.488659793814430,0.0,9.778659793814430,0.0,3.776288659793810
95,93.0,BKN,ORL,2012-11-11,2012.0,74.0,82.0,1.0,95,0.0,6.252380952380950,0.0,4.761904761904760,0.0,3.871428571428570,0.0,0.20619047619047600,0.0,1.1047619047619000,0.0,2.276190476190480,0.0,4.0285714285714300,0.0,2.9095238095238100,0.0,0.004761904761904760,0.0,2.514285714285710,0.0,2.5285714285714300,0.0,4.595238095238100,0.0,2.8238095238095200
96,94.0,BKN,NOH,2013-03-12,2012.0,98.0,108.0,1.0,96,0.0,39.875,0.0,39.0625,0.0,19.53125,0.0,0.625,0.0,7.28125,0.0,12.5,0.0,17.84375,0.0,15.625,0.0,0.0625,0.0,22.25,0.0,22.25,0.0,27.828125,0.0,16.9375
97,95.0,BKN,DEN,2013-02-13,2012.0,108.0,119.0,1.0,97,0.0,31.60625,0.0,33.58333333333330,0.0,22.154166666666700,0.0,0.4875,0.0,6.58125,0.0,10.833333333333300,0.0,24.077083333333300,0.0,17.116666666666700,0.0,0.05416666666666670,0.0,16.25,0.0,16.737500000000000,0.0,24.721666666666700,0.0,13.027083333333300
98,96.0,BOS,BKN,2012-11-28,2012.0,95.0,83.0,0.0,98,6.495454545454550,0.0,2.7590909090909100,0.0,3.786363636363640,0.0,0.2272727272727270,0.0,1.55,0.0,0.65,0.0,4.195454545454550,0.0,2.9545454545454500,0.0,0.004545454545454550,0.0,3.3636363636363600,0.0,3.4545454545454500,0.0,4.610454545454550,0.0,4.127272727272730,0.0
99,97.0,CHA,BKN,2013-03-06,2012.0,99.0,78.0,0.0,99,1.7677902621722800,0.0,1.7621722846441900,0.0,1.5599250936329600,0.0,0.09363295880149810,0.0,0.3595505617977530,0.0,0.5617977528089890,0.0,1.3108614232209700,0.0,0.9363295880149810,0.0,0.0018726591760299600,0.0,0.702247191011236,0.0,0.853932584269663,0.0,1.605056179775280,0.0,1.0692883895131100,0.0
100,98.0,UTA,BKN,2013-03-30,2012.0,107.0,116.0,1.0,100,22.676288659793800,0.0,17.016494845360800,0.0,12.377319587628900,0.0,0.7422680412371130,0.0,4.286597938144330,0.0,5.808247422680410,0.0,13.101030927835100,0.0,9.556701030927840,0.0,0.018556701030927800,0.0,10.094845360824700,0.0,11.004123711340200,0.0,18.21896907216500,0.0,12.210309278350500,0.0
101,99.0,IND,BKN,2013-02-11,2012.0,89.0,84.0,0.0,101,5.454545454545450,0.0,5.454545454545450,0.0,2.0454545454545500,0.0,0.04690909090909090,0.0,0.6436363636363640,0.0,2.078181818181820,0.0,3.4472727272727300,0.0,2.727272727272730,0.0,0.01090909090909090,0.0,2.5036363636363600,0.0,2.6345454545454500,0.0,4.754727272727270,0.0,2.727272727272730,0.0
102,100.0,NYK,BKN,2012-12-19,2012.0,86.0,100.0,1.0,102,2.9758928571428600,0.0,3.4232142857142900,0.0,1.1491071428571400,0.0,0.01607142857142860,0.0,0.33482142857142900,0.0,1.0044642857142900,0.0,2.38125,0.0,1.7330357142857100,0.0,0.008035714285714290,0.0,1.4357142857142900,0.0,1.6098214285714300,0.0,2.547857142857140,0.0,1.0044642857142900,0.0
103,101.0,ORL,BKN,2012-11-09,2012.0,107.0,68.0,0.0,103,5.838095238095240,0.0,2.7904761904761900,0.0,3.176190476190480,0.0,0.15857142857142900,0.0,1.1095238095238100,0.0,0.7952380952380950,0.0,3.757142857142860,0.0,2.609523809523810,0.0,0.004761904761904760,0.0,3.1142857142857100,0.0,3.157142857142860,0.0,4.18095238095238,0.0,4.457142857142860,0.0
104,102.0,OKC,BKN,2013-01-02,2012.0,110.0,93.0,0.0,104,37.1063829787234,0.0,30.255319148936200,0.0,19.659574468085100,0.0,0.425531914893617,0.0,4.723404255319150,0.0,17.74468085106380,0.0,36.46808510638300,0.0,26.46808510638300,0.0,0.08510638297872340,0.0,16.425531914893600,0.0,17.95744680851060,0.0,38.39148936170210,0.0,24.76595744680850,0.0
105,103.0,WAS,BKN,2013-01-04,2012.0,115.0,113.0,0.0,105,8.553146853146850,0.0,8.808041958041960,0.0,4.361538461538460,0.0,0.28321678321678300,0.0,1.35,0.0,1.991958041958040,0.0,6.296853146853150,0.0,4.078321678321680,0.0,0.00944055944055944,0.0,4.22937062937063,0.0,4.267132867132870,0.0,9.08937062937063,0.0,5.928671328671330,0.0
106,104.0,HOU,BKN,2013-01-26,2012.0,106.0,119.0,1.0,106,13.160544217687100,0.0,13.877551020408200,0.0,4.961224489795920,0.0,0.17346938775510200,0.0,1.780952380952380,0.0,3.3074829931972800,0.0,8.095238095238100,0.0,5.296598639455780,0.0,0.011564625850340100,0.0,6.198639455782310,0.0,6.510884353741500,0.0,9.884285714285720,0.0,5.007482993197280,0.0
107,105.0,CHI,BKN,2012-12-15,2012.0,82.0,83.0,1.0,107,1.4775725593667500,0.0,4.547229551451190,0.0,1.8469656992084400,0.0,0.01071240105540900,0.0,0.2474934036939310,0.0,0.6944591029023750,0.0,3.021635883905010,0.0,1.6401055408971000,0.0,0.01108179419525070,0.0,0.8680738786279680,0.0,0.9013192612137200,0.0,3.324538258575200,0.0,-0.7055408970976250,0.0
108,106.0,GSW,BKN,2012-11-21,2012.0,93.0,102.0,1.0,108,21.324742268041200,0.0,16.5,0.0,10.005154639175300,0.0,0.42525773195876300,0.0,3.7731958762886600,0.0,6.448453608247420,0.0,10.824742268041200,0.0,8.427835051546390,0.0,0.015463917525773200,0.0,10.128865979381400,0.0,10.345360824742300,0.0,14.296391752577300,0.0,8.829896907216500,0.0
109,107.0,ATL,BKN,2013-01-16,2012.0,95.0,109.0,1.0,109,10.26,0.0,11.252331606217600,0.0,6.326113989637310,0.0,0.2950414507772020,0.0,1.6125388601036300,0.0,2.6934715025906700,0.0,4.430051813471500,0.0,3.4554404145077700,0.0,0.008860103626943010,0.0,3.889585492227980,0.0,4.616113989637310,0.0,8.255844559585490,0.0,4.1819689119171000,0.0
110,108.0,TOR,BKN,2012-12-12,2012.0,94.0,88.0,0.0,110,8.43455497382199,0.0,8.43455497382199,0.0,4.712041884816750,0.0,0.15706806282722500,0.0,1.3115183246073300,0.0,1.8141361256544500,0.0,4.908376963350790,0.0,3.5183246073298400,0.0,0.007853403141361260,0.0,3.926701570680630,0.0,4.390052356020940,0.0,6.853664921465970,0.0,4.397905759162300,0.0
111,109.0,NOH,BKN,2013-02-26,2012.0,101.0,97.0,0.0,111,39.875,0.0,39.0625,0.0,19.53125,0.0,0.625,0.0,7.28125,0.0,12.5,0.0,17.84375,0.0,15.625,0.0,0.0625,0.0,22.25,0.0,22.25,0.0,27.828125,0.0,16.9375,0.0
112,110.0,DET,BKN,2013-02-06,2012.0,93.0,90.0,0.0,112,8.72,0.0,5.433333333333330,0.0,3.5866666666666700,0.0,0.078,0.0,1.2600000000000000,0.0,2.96,0.0,6.666666666666670,0.0,4.913333333333330,0.0,0.013333333333333300,0.0,4.446666666666670,0.0,4.706666666666670,0.0,6.721333333333330,0.0,4.926666666666670,0.0
113,111.0,LAC,BKN,2013-03-23,2012.0,95.0,101.0,1.0,113,10.433673469387800,0.0,8.911564625850340,0.0,6.377551020408160,0.0,0.6377551020408160,0.0,1.8197278911564600,0.0,3.4608843537415000,0.0,6.284013605442180,0.0,4.761904761904760,0.0,0.0,0.0,4.2517006802721100,0.0,4.370748299319730,0.0,7.113945578231290,0.0,5.569727891156460,0.0
114,112.0,CLE,BKN,2013-04-03,2012.0,113.0,95.0,0.0,114,7.657575757575760,0.0,9.05050505050505,0.0,4.716161616161620,0.0,0.18878787878787900,0.0,1.4919191919191900,0.0,2.8282828282828300,0.0,5.656565656565660,0.0,3.9595959595959600,0.0,0.007070707070707070,0.0,3.535353535353540,0.0,3.422222222222220,0.0,5.974747474747480,0.0,2.7575757575757600,0.0
115,113.0,PHI,BKN,2013-01-08,2012.0,109.0,89.0,0.0,115,4.366326530612250,0.0,6.796428571428570,0.0,3.7433673469387800,0.0,0.04489795918367350,0.0,1.0214285714285700,0.0,0.0,0.0,2.806122448979590,0.0,1.6051020408163300,0.0,0.01683673469387760,0.0,2.806122448979590,0.0,3.0474489795918400,0.0,4.5863265306122400,0.0,1.5489795918367300,0.0
116,114.0,MIL,NOP,2014-02-12,2013.0,102.0,98.0,0.0,116,21.4468085106383,0.0,19.40936170212770,0.0,8.624680851063830,0.0,0.27574468085106400,0.0,3.002553191489360,0.0,7.659574468085110,0.0,10.72340425531920,0.0,8.931063829787230,0.0,0.030638297872340400,0.0,9.191489361702130,0.0,9.850212765957450,0.0,13.932765957446800,0.0,7.7055319148936200,0.0
117,115.0,OKC,NOP,2014-04-11,2013.0,94.0,116.0,1.0,117,6.535846153846150,0.0,8.60723076923077,0.0,6.276923076923080,0.0,0.15692307692307700,0.0,1.4907692307692300,0.0,1.8438461538461500,0.0,5.1,0.0,3.6013846153846100,0.0,0.007846153846153850,0.0,3.0521538461538500,0.0,3.264,0.0,6.776723076923080,0.0,3.232615384615390,0.0
118,116.0,NOP,MEM,2013-12-13,2013.0,98.0,104.0,1.0,118,0.0,10.431413612565400,0.0,10.217801047120400,0.0,4.450261780104710,0.0,0.20738219895288000,0.0,1.5219895287958100,0.0,3.1774869109947600,0.0,3.951832460732980,0.0,3.613612565445030,0.0,0.008900523560209420,0.0,4.619371727748690,0.0,5.028795811518320,0.0,6.848952879581150,0.0,4.95759162303665
119,117.0,DAL,NOP,2014-01-11,2013.0,107.0,110.0,1.0,119,4.871794871794870,0.0,3.846153846153850,0.0,3.0769230769230800,0.0,0.05128205128205130,0.0,0.641025641025641,0.0,0.5692307692307690,0.0,5.128205128205130,0.0,2.564102564102560,0.0,0.010256410256410300,0.0,2.2000000000000000,0.0,2.7794871794871800,0.0,4.923076923076920,0.0,2.517948717948720,0.0
120,118.0,CHA,NOP,2014-02-21,2013.0,87.0,90.0,1.0,120,9.947368421052630,0.0,4.734947368421050,0.0,4.973684210526320,0.0,0.1326315789473680,0.0,1.7308421052631600,0.0,5.524105263157890,0.0,5.3052631578947400,0.0,5.424631578947370,0.0,0.019894736842105300,0.0,4.264105263157890,0.0,4.264105263157890,0.0,6.145484210526320,0.0,6.0015789473684200,0.0
121,119.0,MIN,NOP,2014-01-01,2013.0,112.0,124.0,1.0,121,6.704123711340210,0.0,5.34742268041237,0.0,4.0123711340206200,0.0,0.05123711340206190,0.0,0.9742268041237110,0.0,2.6268041237113400,0.0,5.24639175257732,0.0,3.9329896907216500,0.0,0.02164948453608250,0.0,3.608247422680410,0.0,4.026804123711340,0.0,6.861443298969070,0.0,5.174226804123710,0.0
122,120.0,NOP,SAC,2014-01-21,2013.0,114.0,97.0,0.0,122,0.0,10.56338028169010,0.0,13.478873239436600,0.0,7.679577464788730,0.0,0.2820422535211270,0.0,1.9225352112676100,0.0,3.3380281690140800,0.0,6.338028169014080,0.0,4.658450704225350,0.0,0.01056338028169010,0.0,4.404929577464790,0.0,4.922535211267610,0.0,9.863028169014080,0.0,3.7077464788732400
123,121.0,NOP,ORL,2014-01-26,2013.0,92.0,100.0,1.0,123,0.0,10.544680851063800,0.0,19.42978723404260,0.0,7.978723404255320,0.0,0.3191489361702130,0.0,2.0553191489361700,0.0,2.948936170212770,0.0,8.514893617021280,0.0,5.22127659574468,0.0,0.01276595744680850,0.0,4.863829787234040,0.0,5.323404255319150,0.0,11.53659574468090,0.0,2.91063829787234
124,122.0,NOP,BOS,2014-03-16,2013.0,120.0,121.0,1.0,124,0.0,11.27127659574470,0.0,12.847872340425500,0.0,12.446808510638300,0.0,0.2074468085106380,0.0,3.360638297872340,0.0,1.147872340425530,0.0,9.874468085106380,0.0,4.370212765957450,0.0,0.027659574468085100,0.0,6.596808510638300,0.0,6.776595744680850,0.0,14.11468085106380,0.0,5.31063829787234
125,123.0,POR,NOP,2013-12-21,2013.0,107.0,110.0,1.0,125,6.1604081632653100,0.0,5.168571428571430,0.0,4.408163265306120,0.0,0.11020408163265300,0.0,0.9202040816326530,0.0,2.2040816326530600,0.0,4.286938775510200,0.0,3.190408163265310,0.0,0.005510204081632650,0.0,2.2040816326530600,0.0,2.8267346938775500,0.0,4.659428571428570,0.0,3.768979591836740,0.0
126,124.0,NOP,BKN,2014-03-24,2013.0,104.0,109.0,1.0,126,0.0,19.234375,0.0,15.625,0.0,12.28125,0.0,0.4296875,0.0,4.09375,0.0,6.515625,0.0,8.921875,0.0,7.8125,0.0,0.03125,0.0,9.609375,0.0,9.609375,0.0,13.0875,0.0,9.484375
127,125.0,NOP,MIA,2014-03-22,2013.0,95.0,105.0,1.0,127,0.0,9.736170212765960,0.0,7.68936170212766,0.0,12.29468085106380,0.0,0.18393617021276600,0.0,3.1670212765957400,0.0,0.0,0.0,8.892553191489360,0.0,4.9787234042553200,0.0,0.027659574468085100,0.0,6.223404255319150,0.0,6.430851063829790,0.0,14.075957446808500,0.0,11.47872340425530
128,126.0,NOP,TOR,2014-03-19,2013.0,107.0,100.0,0.0,128,0.0,11.350693069306900,0.0,8.821782178217820,0.0,7.351485148514850,0.0,0.5881188118811880,0.0,2.2642574257425700,0.0,1.4016831683168300,0.0,6.302673267326730,0.0,4.665742574257430,0.0,0.009801980198019800,0.0,6.782970297029700,0.0,7.096633663366340,0.0,8.683574257425740,0.0,7.204455445544550
129,127.0,PHI,NOP,2013-11-29,2013.0,121.0,105.0,0.0,129,15.70625,0.0,21.058333333333300,0.0,13.256250000000000,0.0,0.48562500000000000,0.0,3.733333333333330,0.0,3.120833333333330,0.0,6.081250000000000,0.0,4.491666666666670,0.0,0.014583333333333300,0.0,7.583333333333330,0.0,7.889583333333330,0.0,13.572708333333300,0.0,4.783333333333330,0.0
130,128.0,NOP,CHI,2014-02-01,2013.0,79.0,88.0,1.0,130,0.0,16.653763440860200,0.0,17.20430107526880,0.0,14.331182795698900,0.0,0.34408602150537600,0.0,3.6645161290322600,0.0,6.073118279569890,0.0,13.38494623655910,0.0,9.823655913978500,0.0,0.03440860215053760,0.0,7.673118279569890,0.0,8.30967741935484,0.0,16.498924731182800,0.0,8.73978494623656
131,129.0,NOP,DEN,2013-12-27,2013.0,89.0,105.0,1.0,131,0.0,11.56056338028170,0.0,7.396478873239440,0.0,4.753521126760560,0.0,0.0,0.0,1.6542253521126800,0.0,0.0,0.0,4.525352112676060,0.0,3.523943661971830,0.0,0.0,0.0,6.338028169014080,0.0,6.078169014084510,0.0,5.7657042253521100,0.0,4.658450704225350
132,130.0,NOP,PHX,2013-11-05,2013.0,104.0,98.0,0.0,132,0.0,11.662,0.0,11.004666666666700,0.0,6.040666666666670,0.0,0.22666666666666700,0.0,1.9720000000000000,0.0,3.332,0.0,8.715333333333330,0.0,5.666666666666670,0.0,0.011333333333333300,0.0,5.485333333333330,0.0,5.802666666666670,0.0,11.176933333333300,0.0,5.236
133,131.0,NOP,LAL,2013-11-08,2013.0,85.0,96.0,1.0,133,0.0,6.349206349206350,0.0,4.761904761904760,0.0,4.116402116402120,0.0,0.12328042328042300,0.0,1.2751322751322800,0.0,1.1746031746031700,0.0,3.7037037037037000,0.0,2.507936507936510,0.0,0.010582010582010600,0.0,3.2698412698412700,0.0,3.386243386243390,0.0,4.892063492063490,0.0,3.603174603174600
134,132.0,NOP,DET,2013-12-11,2013.0,106.0,111.0,1.0,134,0.0,18.06907216494850,0.0,18.08659793814430,0.0,16.071134020618600,0.0,0.3207216494845360,0.0,4.2762886597938100,0.0,2.92680412371134,0.0,8.377319587628870,0.0,6.502061855670100,0.0,0.03505154639175260,0.0,10.217525773195900,0.0,10.848453608247400,0.0,16.027319587628900,0.0,10.270103092783500
135,133.0,NOP,POR,2013-12-30,2013.0,108.0,110.0,1.0,135,0.0,10.650340136054400,0.0,13.3,0.0,9.396598639455780,0.0,0.2585034013605440,0.0,2.2489795918367300,0.0,3.231292517006800,0.0,6.462585034013610,0.0,4.756462585034010,0.0,0.012925170068027200,0.0,5.002040816326530,0.0,5.51904761904762,0.0,11.208707482993200,0.0,5.816326530612250
136,134.0,NOP,GSW,2013-11-26,2013.0,102.0,101.0,0.0,136,0.0,11.107894736842100,0.0,10.626315789473700,0.0,3.9473684210526300,0.0,0.07894736842105260,0.0,1.35,0.0,2.2578947368421100,0.0,4.507894736842110,0.0,3.757894736842110,0.0,0.015789473684210500,0.0,6.363157894736840,0.0,6.694736842105260,0.0,6.815526315789470,0.0,4.168421052631580
137,135.0,NOP,DAL,2013-12-04,2013.0,100.0,97.0,0.0,137,0.0,6.627692307692310,0.0,4.7323076923076900,0.0,4.615384615384620,0.0,0.13846153846153800,0.0,1.4953846153846200,0.0,1.12,0.0,3.513846153846150,0.0,2.6953846153846200,0.0,0.01230769230769230,0.0,3.636923076923080,0.0,3.6923076923076900,0.0,6.278153846153850,0.0,4.756923076923080
138,136.0,NOP,CHA,2013-11-02,2013.0,84.0,105.0,1.0,138,0.0,10.419157894736800,0.0,12.039157894736800,0.0,4.740631578947370,0.0,0.10657894736842100,0.0,1.705263157894740,0.0,2.438526315789470,0.0,4.2631578947368400,0.0,3.410526315789470,0.0,0.01705263157894740,0.0,5.968421052631580,0.0,5.746736842105260,0.0,7.687326315789470,0.0,3.743052631578950
