,DRPM_adv_h,Net_ORPM_adv_a,weighted_ORPM_a,weighted_DRPM_h,weighted_ORPM_h,Winpercent_h,ORPM_adv_h,weighted_DRPM_a,Net_ORPM_adv_h,Winpercent_a
100,0.8319598167047024,0.2842343001535181,0.3723763137791127,0.8245841883883043,0.7404612048055591,1.0,0.7045898720766004,0.16914580645321026,0.8056791255818581,0.14285714300000002
101,0.5519199349852026,0.5797175958248391,0.8053918167539298,0.7075272227475244,0.9659448269344733,0.7142857140000001,0.5892389788745512,0.6050138567784487,0.7180136303798743,0.5
102,0.4491829095922953,0.6609523246911982,0.6583182897493599,0.3737501192691921,0.3680010824835496,0.28571428600000004,0.3386351579644693,0.4740859726929946,0.4522195812247026,0.5
103,0.5643180982623276,0.5529356458983551,0.4522452789937584,0.3623915771618593,0.5874176539170154,0.333333333,0.5751318502009702,0.2353986456899665,0.6891487033569919,0.5
104,0.5034082293436016,0.5496767247662203,0.3628362916477015,0.267766795857044,0.8139574853367222,1.0,0.750743319157995,0.2610374141252148,0.8014994702605723,0.14285714300000002
105,0.9430371144307528,0.2881763347753801,0.5140672994040859,0.9770556382477568,0.66325704760739,0.625,0.5829230219554467,0.10230057812552906,0.7956394962304566,0.28571428600000004
106,0.5782965280614055,0.4258424563588796,0.3680010824835496,0.5283427750102758,0.5419710401860692,0.75,0.5966964204704963,0.3737501192691921,0.5968492568727821,0.375
107,0.4356819017376724,0.6891487033569919,0.5874176539170154,0.2353986456899665,0.4522452789937584,0.571428571,0.42486814979902976,0.3623915771618593,0.5529356458983551,0.28571428600000004
108,0.3684018349842719,0.5065134283206829,0.5489107497773811,0.5674325423784039,0.4637218658276599,0.5,0.4526500997609011,0.8272666668810834,0.3332582536652875,0.666666667
109,0.6898881870010047,0.4655907684511194,0.39226982515271824,0.4740859726929946,0.6583182897493599,0.428571429,0.6478757283033715,0.09916105776800076,0.7944447100266155,0.7142857140000001
110,0.6885382049988871,0.30576073872605825,0.31493530972921513,0.7152065032841484,0.4865508653991465,0.5,0.5953877907972683,0.3429470616320739,0.5812897818352384,0.28571428600000004
111,0.4757078163808666,0.652872534220922,0.8053918167539298,0.5570501312798333,0.8573625726916365,0.833333333,0.528886516584175,0.6050138567784487,0.6581887902248116,0.571428571
112,0.5800977239911946,0.5259931728128711,0.3723763137791127,0.327294835244166,0.3367981636785738,0.5,0.4802248629181892,0.16914580645321026,0.5832755930679661,0.125
113,0.6717113241781936,0.3881249563602681,0.3628362916477015,0.6000730046268324,0.5075495894248767,0.833333333,0.5804349099944123,0.2610374141252148,0.6326799562156742,0.125
114,0.036723384115693314,0.5423060841853422,0.16928424708576584,0.06357311279112733,0.32954276508695496,0.14285714300000002,0.5890752934890042,0.9782900761809756,0.1859099571516013,0.14285714300000002
115,0.4812506869897982,0.5659819340360291,0.4388457295765061,0.3203699609035783,0.28015468289783857,0.2,0.4117959423730931,0.3573895601544512,0.460551785563957,0.166666667
116,0.7745447980642796,0.3843300807735214,0.39226982515271824,0.6412363004833624,0.2996590290959494,0.5,0.44852483386283537,0.09916105776800076,0.5968366101732382,0.75
117,0.3461061880162927,0.6347560775895947,0.7404612048055591,0.520728402113568,0.7291862678567879,0.5,0.4937331361208872,0.8245841883883043,0.4808234999015096,1.0
118,0.43600653964087616,0.41429519048917857,0.5051496827664107,0.7075272227475244,0.9659448269344733,0.625,0.7561203187013974,0.8338791725966931,0.6067499960526618,0.75
119,0.4611684043049613,0.6668287109314798,0.8053918167539298,0.5283427750102758,0.5419710401860692,0.666666667,0.3535847998812177,0.6050138567784487,0.4844196218650506,0.625
120,0.7452933056960891,0.2512823175615391,0.31493530972921513,0.8272666668810834,0.5489107497773811,0.7142857140000001,0.6300488189423707,0.3429470616320739,0.615647791263489,0.25
121,0.5310378859452564,0.5181919035369578,0.4388457295765061,0.41867234415098975,0.3604851964252869,0.5,0.4564454509160761,0.3573895601544512,0.5048109526337984,0.14285714300000002
122,0.5803954306538585,0.6362709753964992,0.5140672994040859,0.2610374141252148,0.3628362916477015,0.111111111,0.4159424000137212,0.10230057812552906,0.6301186767385628,0.25
123,0.3455569821956435,0.7604213917341358,0.6583182897493599,0.16914580645321026,0.3723763137791127,0.222222222,0.3410670100531781,0.4740859726929946,0.4546301732199021,0.375
124,0.36738129282240894,0.4976732426283266,0.66325704760739,0.7152065032841484,0.4865508653991465,0.571428571,0.4017827243266785,0.9770556382477568,0.2730157887224192,0.666666667
125,0.7499312599330137,0.3906971571077412,0.32954276508695496,0.5570501312798333,0.8573625726916365,0.7142857140000001,0.7933741361026933,0.06357311279112733,0.9214120083584916,0.125
126,0.4593967089632669,0.5453654435709873,0.3367981636785738,0.2471256278908861,1.0,0.428571429,0.8686225166036994,0.327294835244166,0.8717908076798309,0.428571429
127,0.16678326003885247,0.4174634425530236,0.16928424708576584,0.3203699609035783,0.28015468289783857,0.333333333,0.5616242851387213,0.9782900761809756,0.15869893502710974,0.25
128,0.6890531723321596,0.448085334264782,0.8053918167539298,0.9782900761809756,0.16928424708576584,0.333333333,0.14643708699247746,0.6050138567784487,0.2790828660516623,0.666666667
129,0.6625091453435233,0.3225587488820324,0.28015468289783857,0.6412363004833624,0.2996590290959494,0.571428571,0.510840954874517,0.3203699609035783,0.4892951663314506,0.28571428600000004
130,0.4071773868837316,0.5641172413551439,0.3604851964252869,0.2353986456899665,0.4522452789937584,0.5,0.5510023204214407,0.41867234415098975,0.5255745638770554,0.428571429
131,0.3650527998258001,0.4824026852052258,0.5051496827664107,0.5674325423784039,0.4637218658276599,0.444444444,0.4769734863490963,0.8338791725966931,0.3300435620231844,0.7777777779999999
132,0.8261433785373498,0.31754221871165833,0.32954276508695496,0.7075272227475244,0.9659448269344733,0.5555555560000001,0.8537265983930695,0.06357311279112733,0.9812368485135542,0.222222222
133,0.6390710965933001,0.5143693772383092,0.39226982515271824,0.3737501192691921,0.3680010824835496,0.444444444,0.4865108862678408,0.09916105776800076,0.6344905753473097,0.666666667
134,0.4014113000916629,0.7761404182484011,0.8573625726916365,0.3623915771618593,0.5874176539170154,0.375,0.3499585347124178,0.5570501312798333,0.5327767640549391,0.625
135,0.14076654556670734,0.715197544258114,0.66325704760739,0.267766795857044,0.8139574853367222,1.0,0.5837626972162695,0.9770556382477568,0.4534048296394532,0.6
136,0.6302265525777773,0.3617332719498935,0.31493530972921513,0.6000730046268324,0.5075495894248767,0.857142857,0.6070593545232766,0.3429470616320739,0.5928593087073742,0.222222222
137,0.6819224554580572,0.4282530483540791,0.3723763137791127,0.5283427750102758,0.5419710401860692,0.6,0.5942645683817877,0.16914580645321026,0.6963183239157197,0.3
138,0.7924653837502409,0.6300319350204779,1.0,0.8245841883883043,0.7404612048055591,0.8888888890000001,0.3557424925547119,0.2471256278908861,0.7677689760848794,0.5
139,0.5591032212700466,0.4912523837552096,0.4388457295765061,0.4740859726929946,0.6583182897493599,0.333333333,0.6219877916881463,0.3573895601544512,0.668906064908335,0.25
140,0.5583116524211097,0.41188414327985257,0.5075495894248767,0.7152065032841484,0.4865508653991465,0.625,0.4883284362739918,0.6000730046268324,0.45628714963155204,0.875
141,0.6139528206026079,0.6040597097947787,0.5140672994040859,0.327294835244166,0.3367981636785738,0.375,0.40146982208349785,0.10230057812552906,0.6157726230988365,0.333333333
142,0.9098072234852554,0.20950967168738135,0.3723763137791127,0.9782900761809756,0.16928424708576584,0.3,0.3871168554930474,0.16914580645321026,0.4909815681023314,0.272727273
143,0.7833698479529037,0.5262252361602315,0.8139574853367222,0.8272666668810834,0.5489107497773811,0.75,0.3526810552555114,0.267766795857044,0.6521969274657547,1.0
144,0.498409927414765,0.7149677043244169,0.5140672994040859,0.09916105776800076,0.39226982515271824,0.6,0.43230222080875896,0.10230057812552906,0.6463354743121174,0.4
145,0.4486671664168198,0.6766843308260094,0.5874176539170154,0.2610374141252148,0.3628362916477015,0.1,0.3751726210512499,0.3623915771618593,0.5036745726806129,0.333333333
146,0.49474162121074,0.4646249209945579,0.4637218658276599,0.5570501312798333,0.8573625726916365,0.666666667,0.7187943700619248,0.5674325423784039,0.6764590711889368,0.4
147,0.3614284282334664,0.7615568993010421,0.7291862678567879,0.2471256278908861,1.0,0.5555555560000001,0.6505243713244009,0.520728402113568,0.7777524359247259,0.5555555560000001
148,0.4441907405113476,0.4538851379283072,0.4865508653991465,0.6050138567784487,0.8053918167539298,0.7,0.6772189813837535,0.7152065032841484,0.5759842880561705,0.5555555560000001
149,0.4455299637204364,0.5390209241928623,0.31493530972921513,0.2353986456899665,0.4522452789937584,0.444444444,0.5763199732766441,0.3429470616320739,0.5623886617816968,0.2
150,0.5236229869166387,0.5894983437418725,0.6583182897493599,0.520728402113568,0.7291862678567879,0.5,0.5393900182506657,0.4740859726929946,0.6512193729678935,0.3
151,0.3562401676666785,0.4712979650549576,0.2996590290959494,0.3573895601544512,0.4388457295765061,0.333333333,0.5773631027523899,0.6412363004833624,0.4099916960776115,0.625
152,0.4444552270215089,0.5750101678673405,0.5419710401860692,0.41867234415098975,0.3604851964252869,0.5,0.3991260807929641,0.5283427750102758,0.42170147876364894,0.636363636
153,0.292538228503883,0.5695140451130423,0.66325704760739,0.5674325423784039,0.4637218658276599,0.363636364,0.38909385223268206,0.9770556382477568,0.2604378471445091,0.545454545
154,0.2716661106919493,0.7062100585389205,0.7404612048055591,0.3737501192691921,0.3680010824835496,0.5,0.2929782758346908,0.8245841883883043,0.2818237081583187,0.8
155,0.6300598759231592,0.5057600089649416,0.32954276508695496,0.3203699609035783,0.28015468289783857,0.25,0.4725489916497171,0.06357311279112733,0.6033916284727687,0.2
156,0.7600769629733144,0.2289047760118761,0.28015468289783857,0.8338791725966931,0.5051496827664107,0.8,0.6250572880419549,0.3203699609035783,0.6025129807424617,0.333333333
157,0.13418508668388435,0.8381761556127286,0.7404612048055591,0.10230057812552906,0.5140672994040859,0.363636364,0.3741651687580909,0.8245841883883043,0.3623008371354259,0.818181818
158,0.7331795531838371,0.6869395681143982,1.0,0.7075272227475244,0.9659448269344733,0.6,0.4810713678532326,0.2471256278908861,0.8920021829335647,0.6
159,0.4534596659575548,0.5976216467076924,0.3628362916477015,0.16914580645321026,0.3723763137791127,0.25,0.5053025591515875,0.2610374141252148,0.5582044384145916,0.090909091
160,0.21663015204709635,0.6521969274657547,0.5489107497773811,0.267766795857044,0.8139574853367222,0.8888888890000001,0.6473189447444886,0.8272666668810834,0.5262252361602315,0.7777777779999999
161,0.6812235141074385,0.3740308360140775,0.4388457295765061,0.7152065032841484,0.4865508653991465,0.6,0.5265155888581409,0.3573895601544512,0.5742685131531754,0.3
162,0.6414944980419126,0.4947840763705115,0.32954276508695496,0.3429470616320739,0.31493530972921513,0.181818182,0.4918808473374966,0.06357311279112733,0.6225544783803286,0.181818182
163,0.4256547061868382,0.6835367154969775,0.6583182897493599,0.327294835244166,0.3367981636785738,0.333333333,0.3212918729713673,0.4740859726929946,0.4350279172378387,0.272727273
164,0.4791520293530074,0.3533166015333342,0.2996590290959494,0.6000730046268324,0.5075495894248767,0.8888888890000001,0.6155502553365391,0.6412363004833624,0.4478450033433866,0.666666667
165,0.6228808835274705,0.5094590394107782,0.5874176539170154,0.6050138567784487,0.8053918167539298,0.636363636,0.6211549487034074,0.3623915771618593,0.7475064376003506,0.4
