,DRPM_adv_h,Net_ORPM_adv_a,weighted_ORPM_a,weighted_DRPM_h,weighted_ORPM_h,Winpercent_h,ORPM_adv_h,weighted_DRPM_a,Net_ORPM_adv_h,Winpercent_a,DRtg_a,+/-_a,FTA_h,OREB%_h,PIE_h,+/-_h,DRtg_h,DEFRTG_h,Def_Adv_h,Previous_Win_h,DEFRTG_a,3P%_h,TRB%_a,FT_h,TOV%_h,EFG%_h,eFG%_h,BLK_h,DRB%_a,BLK%_a
1658,0.9081447570976616,0.2943402693339761,0.5455002667942795,1.0000000000000002,0.588013134088277,0.5555555560000001,0.5236296090747814,0.1941381886430177,0.7095356994899964,0.266666667,0.5760085740223245,0.6075045392405422,0.28762930974521345,0.1078094468027761,0.35449515002957666,0.5598703106462775,0.4826521550624844,0.10069109628392826,0.5332774241482626,0.8333333333333333,0.05181535829035877,0.33292278802575703,0.448629070816264,0.26809649402104496,0.3978553835979265,0.11809035222551832,0.534565502029721,0.5308356113547883,0.590652069269375,0.5329485923509016
1659,0.3447550643058366,0.7546557714706034,0.566301721278331,0.07672201298743002,0.27596037823818265,0.384615385,0.3386217427575302,0.3832455267822211,0.4456709133556712,0.607142857,0.6773178385336138,0.5395656486970009,0.20539612026336493,0.029131652661064437,0.30480702125409753,0.4592839107163892,0.6173701733896093,0.11590904723471307,0.5134291283285826,0.3333333333333333,0.0961852081915974,0.3967693247501393,0.4278166544927721,0.12323762962633268,0.31214570634469474,0.07419501133786849,0.4019951200708037,0.2774894081536699,0.4987984694256869,0.4953677672106389
1660,0.5347977878782287,0.5228109505326779,0.6891642216806475,0.6928600448853366,0.6814003669893014,0.620689655,0.4956846747126882,0.6241535188719314,0.5519352574042624,0.5862068970000001,0.6379007831960901,0.574696070182607,0.5101450601708823,0.05457056061861365,0.33857695395168946,0.6590881887198365,0.4944600718061019,0.08914140208482531,0.5072303329329844,0.16666666666666666,0.07852195460402417,0.5466403829997897,0.4663615010132064,0.4876356382936288,0.5948266295563237,0.11033586132177678,0.7596684506540949,0.55164835443413,0.572462952878896,0.5377832168307023
1661,0.35288935736333393,0.5523197545105785,0.4519030996235952,0.3632706477780741,0.4417593952458119,0.44,0.49436190066034397,0.6537333987591099,0.4055215131281803,0.517241379,0.6714084732175449,0.4355759764347633,0.16920089765578222,0.03767124581924,0.3145864992035739,0.5093457329051176,0.5661783599948356,0.06672669075615711,0.4809181135595459,0.8333333333333333,0.09475293695632678,0.3480590343439374,0.3090756141281233,0.15578737899457246,0.3104566029645578,0.07468696203678536,0.2232920673990849,0.418521240273496,0.3667132600746459,0.5428060966658514
1662,0.34482521566673474,0.6276148273163739,0.6439612976632619,0.4260532094943064,0.5750675823624141,0.551724138,0.4617073214796271,0.7324382128665589,0.4407068284521,0.7857142859999999,0.5066221021429054,0.8047640223634946,0.43507696376807015,0.0845977011494253,0.3285417187779168,0.6541680825728471,0.5236315417702676,0.13075420481849467,0.5194931115073144,0.5,0.10212397771719804,0.5507175547511302,0.4787122045760643,0.4438035553688393,0.4928769069428126,0.11370232832301798,0.7793580718423697,0.43469119839963466,0.5392075041382131,0.5390439916030146
1663,0.56432990024405,0.3693694543195152,0.20773643535631964,0.4628758952401091,0.6204770031584546,0.653846154,0.7294105029195429,0.3358596613339621,0.6585237356185198,0.24137931,0.6147832531328358,0.5648023572166118,0.3178409527526846,0.1845986997329088,0.3892080419873569,0.6426310179946364,0.4926653515518176,0.22458693678045327,0.5199579625071636,0.16666666666666666,0.1952739664604071,0.3062145456621401,0.4781368997119037,0.3355525749295596,0.5066556562192255,0.2389843166542196,0.4740950452135696,0.4311297600794879,0.5086689538112794,0.2988914957940978
1664,0.5783244693522129,0.262447316831159,0.15457254314272295,0.6225596379393508,0.3218196285922273,0.428571429,0.5929596966663865,0.4679118134895428,0.4297768817262864,0.17857142899999998,0.6864542217757149,0.41133327332701297,0.3763737878766287,0.16511867905056762,0.3250264521407145,0.5920725419499151,0.6616558878637324,0.20760769154524733,0.4252233435276535,0.16666666666666666,0.31743483001288525,0.4553933029458305,0.4782389971178302,0.4197870383873093,0.14088739276133572,0.14916059379217275,0.7028797678829177,0.7069943246820252,0.4966486625446699,0.4966577166709213
1665,0.5524834053308777,0.5424651875405087,0.35415628435905033,0.2727635147868545,0.5776174567826796,0.448275862,0.6242047522047101,0.16913760424746327,0.7159621797632454,0.107142857,0.8054389548633305,0.2578390375610587,0.479875228041185,0.21318352869155013,0.4842250949332125,0.5325745550741343,0.6013458839454483,0.29058951092849394,0.5828757687843715,0.16666666666666666,0.16886691776522286,0.5169278983897132,0.4241227109266202,0.490069389300716,0.38925390173390173,0.3069632699262329,0.5270292083605497,0.5746206092614106,0.4995940184570748,0.5509534892996845
1666,0.4106920803619476,0.5704160005373778,0.5686773466581302,0.4583889557982656,0.521028200745154,0.275862069,0.4735155315945998,0.634723064313651,0.458437655314955,0.517241379,0.5671086527441375,0.5488067399383311,0.5926406798234015,0.13629868152322303,0.31129187017537346,0.33797080765657106,0.7048924707705828,0.22105852891345876,0.4939051849228863,0.16666666666666666,0.2300102008788449,0.5241307685893081,0.4064881920240695,0.6319938349767581,0.5473628347533802,0.12312593817970165,0.5237276380070437,0.5094005167882947,0.4766972479639209,0.58976019421372
1667,0.3857135585177569,0.33496793153601545,0.10033939735080304,0.4119242604351301,0.87814071215499,0.482758621,0.9323194876406022,0.6375772356230157,0.6538059881845946,0.35714285700000004,0.6603968037159551,0.46892690908058204,0.6160626740845969,0.07338607957803006,0.37340605399509136,0.7212710999904369,0.33264402628044776,0.11038644948844174,0.5323507755929087,0.0,0.06287171322991696,0.3893236965075884,0.35201149087935096,0.5293871656096777,0.33742864710821985,0.12034188034188036,0.4990099427070421,0.522685842812839,0.36912137860716,0.5339517329135446
1668,0.4861699224255153,0.3571656978939185,0.3750330726365563,0.6775778483679715,0.6223352763896873,0.620689655,0.6374561343417904,0.7048846584434836,0.4801448465645465,0.689655172,0.5252622659117456,0.6445181075258645,0.677075169123647,0.1412266322700849,0.3704074778035255,0.6265422410755532,0.4765767230634725,0.17458081367288425,0.5372647410042236,0.16666666666666666,0.11984876140808345,0.6283444872741224,0.4785073907274373,0.6750235109636417,0.6530988442769802,0.15329983249581242,0.6432090630162695,0.4921268379316741,0.574785727643498,0.55702797197855
1669,0.2331564910784385,0.5066350975139757,0.26478293153022264,0.2451768478208888,0.6409458694651871,0.413793103,0.7090798324741429,0.7720462727218381,0.4577477587478749,0.620689655,0.6595861706675811,0.456220323087144,0.35253547436292065,0.10007192669731373,0.3878920098172894,0.4640249482995433,0.4985164730701367,0.282459444279248,0.4585497912200003,0.16666666666666666,0.3433388421281883,0.4049279898562438,0.4961724457027123,0.34100924964913504,0.7065002899723424,0.2399160293897136,0.5446519097448722,0.399704585889136,0.5713903927778115,0.4948914044207997
1670,0.2748136928807293,0.7378161592999029,0.4841528974980903,0.0182602568106508,0.2579900443886389,0.3,0.3742935928255279,0.4628795792254748,0.3970555590122409,0.689655172,0.5456838189112934,0.6574566978843911,0.2467876511649591,0.17749424065213545,0.4515953095173168,0.5569517987033306,0.3637964458782829,0.25865552141496234,0.5819328891804532,0.16666666666666666,0.13831776910581733,0.4634740704769231,0.39972587051154257,0.2767796814632306,0.4663341045371713,0.2719048333083421,0.3853261072182104,0.18845227327387604,0.39202515849982267,0.4411110431087053
1671,0.355043358858409,0.4569051367667073,0.588013134088277,0.7137902193592681,0.8254117436926799,0.774193548,0.6319514936749684,1.0000000000000002,0.4485612281801964,0.535714286,0.6596118866444018,0.4587207547510049,0.3854706386218145,0.02450214700063093,0.2854263483076047,0.9326981039874288,0.3402573424425399,0.1257434264598339,0.5032989168566362,0.6666666666666666,0.12089818978438832,0.513857482997226,0.3707993327572329,0.4058887978272376,0.5297070969365554,0.0795136135342321,0.6683973950188207,0.3914050986467903,0.3903242159312357,0.5850950057479782
1672,0.4619421144531034,0.5806942964200918,0.521028200745154,0.3832455267822211,0.566301721278331,0.5862068970000001,0.525164042317821,0.4583889557982656,0.5691071180721369,0.266666667,0.7366342883710756,0.3727060178284132,0.5044783703172405,0.022752755216452,0.3494236925589496,0.5318982393286971,0.6447175622006885,0.05863624066588394,0.4967191094084668,0.5,0.06345500152378272,0.46654133314863006,0.4052827770643107,0.4969947054968508,0.4917477743880305,0.11992990737760613,0.6458334206487842,0.5017738558868341,0.4297329489963633,0.5588030672243919
1673,0.5966635821628746,0.5039883611488308,0.6204770031584546,0.6537333987591099,0.4519030996235952,0.533333333,0.4063028279604877,0.4628758952401091,0.5038963322411742,0.666666667,0.4711095136055007,0.5698172697281157,0.3474890562123377,0.10119983822405967,0.3467235598902774,0.4795814499643163,0.6152552283464103,0.0761833546978113,0.5302160047887429,0.6666666666666666,0.031804032347402235,0.3524452736722994,0.4845057710342864,0.390385069525268,0.4724807383895243,0.07239819004524888,0.2568827573904497,0.4558953833416811,0.6174923974953032,0.4957386686866995
1674,0.051329762904978316,0.9167715890810229,0.8605423891837383,0.07672201298743002,0.27596037823818265,0.4074074070000001,0.17507615293820888,0.9625993976155623,0.1640161025338845,0.7666666670000001,0.4892533256451298,0.5544355170253824,0.263745660575774,0.05541547754287773,0.3066927971220704,0.477397548246191,0.6049371871289404,0.1225813061678522,0.5271857738394143,0.5,0.08265259193180692,0.4079155176560597,0.4625700001058016,0.16970165680585425,0.39349665033862224,0.09034143749169657,0.4394989349488584,0.30870701992591065,0.4969535501951442,0.5272764361951122
