,DRPM_adv_h,Net_ORPM_adv_a,weighted_ORPM_a,weighted_DRPM_h,weighted_ORPM_h,Winpercent_h,ORPM_adv_h,weighted_DRPM_a,Net_ORPM_adv_h,Winpercent_a,DRtg_a,+/-_a,FTA_h,OREB%_h,PIE_h,+/-_h,DRtg_h,DEFRTG_h,Def_Adv_h,Previous_Win_h
251,0.5848547164042744,0.5061658984461227,0.4817874714835768,0.4679209075781899,0.7045960972473877,0.2,0.6114043128819054,0.298211474769641,0.7032351510682362,0.466666667,0.42549816670439533,0.5574386240487995,0.1594597452582006,0.10807227964964887,0.18487889204756386,0.3214400539876795,0.7093105552652992,0.11481004175472966,0.3008613408180284,0.0
252,0.735727883378332,0.3851934075257255,0.7475728718492067,0.9999999999999998,0.7209182980020721,0.7857142859999999,0.4866727130764327,0.528544233243336,0.5999935001052789,0.5,0.3299320876278216,0.4998682414608127,0.4257160769517748,0.0,0.21156206676637507,0.6314345736365934,0.3566020656905311,0.1014956641149926,0.4771385578766898,0.6666666666666666
253,0.33314990711021786,0.5546961687875542,0.5228973311146252,0.4115030675255193,0.457927590313536,0.28571428600000004,0.4675151295994554,0.7452032533050835,0.3594616760595739,0.529411765,0.6154709190935937,0.4271817646908255,0.3053172281535248,0.056459728251057724,0.2182134134940445,0.4463379881486772,0.5678531731888135,0.15360417795830025,0.5748470750650171,0.5
254,0.7400915026548867,0.6013925591158187,0.6783071716674496,0.4803642858880605,0.5455355227999101,0.4,0.4336141755662303,0.00018128057828725733,0.7657453613882929,0.6,0.4765270743474158,0.6348976813684886,0.4967918945298748,0.1249375312343828,0.4003242814165602,0.4123365073127235,0.4664609796071672,0.1115700719669548,0.4305160704890559,0.3333333333333333
255,0.7009562466737671,0.3936074792458023,0.4817874714835768,0.7001239681171751,0.4271786667430117,0.466666667,0.4726955976297175,0.298211474769641,0.5602934133635454,0.5,0.4043228198302711,0.4998860441830405,0.5810209554366679,0.4178555883348648,0.2361399388637701,0.4031140714696615,0.6141441615745427,0.3784887626326801,0.703185329703394,0.0
256,0.1588816046162969,0.6103926420227216,0.4834943626657077,0.2547200769721767,0.6805277407479986,0.8235294120000001,0.5985166890411455,0.9369568677395828,0.38120743355410697,0.941176471,0.211454948121548,0.7162113501795035,0.4149365374243741,0.3591954022988506,0.5153064430879377,0.6013808684714583,0.7372815969608261,0.4784524975514203,0.5738053425762789,0.3333333333333333
257,0.5735585576890561,0.4897103672352696,0.7383798015612529,0.7746142874035928,0.6899719872825893,0.8235294120000001,0.4757960928606682,0.6274971720254806,0.5360815663999948,0.5,0.6348102241657979,0.3247614070916064,0.413943988776028,0.11094452773613192,0.1837583031838174,0.7008537010120506,0.3918663827306772,0.14904398926883278,0.5170182454931304,0.16666666666666666
258,0.39645816100832026,0.7083234037676374,0.9067922484239924,0.5026402354209026,0.4429433884021954,0.166666667,0.2680755699891014,0.7097239134042621,0.368939238262977,0.7222222220000001,0.32116068726151026,0.8898057188899269,0.6527981301702803,0.06675609563639233,0.18349418269648127,0.4847764605672021,0.5899507236452141,0.09081956263993887,0.5942628338381598,0.5
259,0.5600727622125921,0.28993809626713585,0.0,0.4018704793618469,0.4705238440037264,0.470588235,0.7352619220018632,0.2817249549366631,0.5906190894389972,0.375,0.5639750740514937,0.5175150139033364,0.4431824556976855,0.6825566808432519,0.6179889736638903,0.5660928868712773,0.5647276168311376,0.4772188652320786,0.8622467607778186,0.6666666666666666
260,0.4540061540223591,0.4760220150526739,0.34806716866981485,0.3879676197362129,0.11508251754155675,0.368421053,0.38350767443587097,0.4799553116914948,0.31138441671400546,0.1875,0.7311348009172811,0.3304118370540796,0.2990852036027614,0.02427851818035619,0.1629391546129368,0.531786921396132,0.4679105328888896,0.08275146255400548,0.5819551055074689,0.16666666666666666
261,0.8173045527534937,0.5265358467145177,0.6783071716674496,0.6347903860852747,0.8862000796296116,0.294117647,0.603946453981081,0.00018128057828725733,0.9412757296102988,0.625,0.4666530631519628,0.7027419116821396,0.7013690901305427,0.4834317535109996,0.6256849433226283,0.4573615165614238,0.5760139168173896,0.4880647485328075,0.5773108958351001,0.3333333333333333
262,0.872197212666669,0.3437102557990586,0.489828497136266,0.8116069981392137,0.7511355515149973,0.5555555560000001,0.6306535271893656,0.06721257280587567,0.8391897223935196,0.444444444,0.5542121928937879,0.4325226674075411,0.2981606140662998,0.12334421024781725,0.2001745001442773,0.5629206782032107,0.6358224590946927,0.11728534534369045,0.4961468731302561,0.3333333333333333
263,0.6324194837085115,0.4046024232849722,0.5455355227999101,0.7452032533050835,0.5228973311146252,0.5555555560000001,0.4886809041573576,0.4803642858880605,0.521316290567584,0.375,0.4650306716894493,0.32853869979973305,0.6471296426907245,0.2786691760502727,0.42423916123768063,0.5121776502558958,0.5859564408703697,0.19074731290449132,0.4304516726017804,0.16666666666666666
264,0.8586284895956348,0.133742942718225,0.132585058675586,0.8650262775499917,0.5173205902090593,0.5,0.6923677657667366,0.1477692983587221,0.6796653613309912,0.529411765,0.4991200096794913,0.41664740408020895,0.5767052942083455,0.31546391752577324,0.2420138556692695,0.3892103419721756,0.6118600979291843,0.14975904920910102,0.5745302902871632,0.3333333333333333
265,0.6638007083796116,0.5705232314634966,0.7438577678943934,0.6137237452639392,0.9292828286212996,0.8235294120000001,0.5927125303634532,0.2861223285047161,0.8248670473761155,0.411764706,0.5057999040628334,0.6134166782450112,0.4742263628737706,0.17053973013493254,0.2967916146573749,0.6481475936689469,0.43292143905889,0.1971639058041988,0.5182771767419219,0.5
266,0.4742597157283032,0.3731323559518697,0.0,0.23024438639326944,0.2705735803426271,0.333333333,0.6352867901713135,0.2817249549366631,0.4875929814894545,0.352941176,0.6014922003770771,0.4530631269880233,0.4721012071159814,0.0,0.2293126765578589,0.4123367693177541,0.7128268875014059,0.12414573460436425,0.4851259875844958,0.3333333333333333
267,0.20575153376275973,0.6567281898375373,0.7209182980020721,0.4115030675255193,0.457927590313536,0.266666667,0.36850464615573203,0.9999999999999998,0.23595116349874085,0.8,0.34060148220744835,0.6414669621438587,0.3789649923850901,0.226460196475189,0.234259757829248,0.4184182151806849,0.558858894016663,0.2711844217614349,0.5993080631327155,0.3333333333333333
268,0.6879829461748469,0.6958261894915838,1.0,0.6274971720254806,0.7383798015612529,0.473684211,0.3691899007806265,0.2515312796757869,0.743270317408733,0.666666667,0.31328056136874205,0.9166975419749832,0.7053869780538806,0.2784339788868453,0.4717335681753393,0.32856478198864714,0.6145535151268362,0.23350008407046816,0.500729726478264,0.3333333333333333
269,0.6608980603182205,0.6781692274315259,0.6783071716674496,0.3219774012147283,0.5699188228521488,0.294117647,0.4458058255923496,0.00018128057828725733,0.7783090682689494,0.647058824,0.34956107153762817,0.7918053111019824,0.3892393282708641,0.13696182211924346,0.3371195261372629,0.298382337902669,0.7372842932544945,0.43137330809263696,0.6724073278369402,0.16666666666666666
270,0.7809773075227701,0.20902441646684927,0.132585058675586,0.7097239134042621,0.9067922484239924,0.684210526,0.8871035948742033,0.1477692983587221,0.8803440119505737,0.5,0.6114966604767433,0.324464760551637,0.6352753587153147,0.09891961235876903,0.19640322682560024,0.824130607280935,0.3284018000493063,0.058750111398857975,0.4827569330205854,0.6666666666666666
271,0.5969164915933893,0.635366319176759,0.7438577678943934,0.4799553116914948,0.34806716866981485,0.176470588,0.3021047003877108,0.2861223285047161,0.5253906364541514,0.444444444,0.4858610912719967,0.6541928165686943,0.6070995296277995,0.1607946026986507,0.2031859035933351,0.392718668922776,0.6968906446202432,0.21424008857471366,0.5546708039382363,0.16666666666666666
