0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
"M. Finley, .D. Stoudamire, .T. Duncan, .I. Udoka, .F. Oberto",SAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,03-09-2008
"R. Horry, .J. Vaughn, .M. Ginobili, .I. Udoka, .F. Oberto",SAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,100,100,0.0,0.0,0.0,472.13,0.0,03-09-2008
"R. Horry, .T. Duncan, .M. Ginobili, .I. Udoka, .T. Parker",SAS,1,0,300.0,0.0,300.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,100,104.2,72.00,150.0,03-09-2008
"K. Thomas, .B. Bowen, .T. Duncan, .M. Ginobili, .T. Parker",SAS,1,16,117.1,88.2,28.9,75.0,3.00,24.0,21.4,77.8,53.1,0.1,56.9,61.4,101.98,69.3,03-10-2008
"B. Bowen, .T. Duncan, .I. Udoka, .T. Parker, .F. Oberto",SAS,1,4,87.5,88.9,-1.4,100,0.00,21.4,37.5,100,54.5,0.0,31.8,31.8,105.97,42.9,03-10-2008
"M. Finley, .B. Bowen, .T. Duncan, .I. Udoka, .T. Parker",SAS,1,4,55.6,128.6,-73.0,0.0,0.00,0.0,0.0,33.3,14.3,0.1,0.0,37.7,89.30,-11.1,03-10-2008
"M. Finley, .B. Bowen, .T. Duncan, .T. Parker, .M. Bonner",SAS,1,4,133.3,44.4,88.9,66.7,0.00,16.7,20.0,100,55.6,0.0,50.0,58.8,107.60,137.5,03-10-2008
"B. Bowen, .T. Duncan, .M. Ginobili, .T. Parker, .F. Oberto",SAS,1,3,83.3,183.3,-100.0,0.0,0.00,0.0,0.0,66.7,66.7,0.3,100,86.8,93.41,23.3,03-10-2008
"B. Bowen, .T. Duncan, .M. Ginobili, .T. Parker, .M. Bonner",SAS,1,3,140.0,60.0,80.0,66.7,0.00,25.0,33.3,40.0,37.5,0.0,50.0,54.3,83.72,92.9,03-10-2008
"M. Finley, .D. Stoudamire, .B. Bowen, .M. Ginobili, .M. Bonner",SAS,1,3,83.3,133.3,-50.0,50.0,1.00,14.3,0.0,0.0,0.0,0.2,62.5,62.5,108.68,20.7,03-10-2008
"K. Thomas, .M. Finley, .B. Bowen, .T. Duncan, .T. Parker",SAS,1,2,150.0,133.3,16.7,0.0,0.00,0.0,66.7,100,75.0,0.0,40.0,51.0,68.11,55.6,03-10-2008
"K. Thomas, .M. Finley, .J. Vaughn, .M. Ginobili, .M. Bonner",SAS,1,2,50.0,100.0,-50.0,100,0.50,16.7,33.3,100,50.0,0.5,33.3,29.1,90.71,-37.5,03-10-2008
"M. Finley, .D. Stoudamire, .M. Ginobili, .I. Udoka, .M. Bonner",SAS,1,2,150.0,60.0,90.0,66.7,0.00,33.3,0.0,66.7,50.0,0.0,75.0,75.0,113.68,106.7,03-10-2008
"D. Stoudamire, .M. Ginobili, .I. Udoka, .M. Bonner, .F. Oberto",SAS,1,1,100.0,100.0,0.0,100,0.00,33.3,0.0,0.0,0.0,0.0,50.0,50.0,112.50,50.0,03-10-2008
"K. Thomas, .B. Bowen, .T. Duncan, .I. Udoka, .T. Parker",SAS,1,1,133.3,200.0,-66.7,100,2.00,40.0,0.0,0.0,0.0,0.3,100,100,97.30,55.6,03-10-2008
"K. Thomas, .M. Finley, .J. Vaughn, .M. Ginobili, .I. Udoka",SAS,1,1,0.0,66.7,-66.7,0.0,0.00,0.0,0.0,100,50.0,0.0,0.0,0.0,126.32,-100.0,03-10-2008
"K. Thomas, .T. Duncan, .M. Ginobili, .I. Udoka, .T. Parker",SAS,1,1,200.0,300.0,-100.0,50.0,0.00,33.3,0.0,0.0,0.0,0.0,100,100,130.02,45.5,03-10-2008
"B. Bowen, .T. Duncan, .M. Ginobili, .I. Udoka, .T. Parker",SAS,1,0,50.0,150.0,-100.0,0.0,0.00,0.0,0.0,50.0,33.3,0.0,0.0,56.8,246.15,-200.0,03-10-2008
"M. Finley, .B. Bowen, .T. Duncan, .J. Vaughn, .I. Udoka",SAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,03-10-2008
"M. Finley, .B. Bowen, .T. Duncan, .J. Vaughn, .M. Bonner",SAS,1,0,0.0,100.0,-100.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.85,0.0,03-10-2008
"M. Finley, .B. Bowen, .T. Duncan, .M. Ginobili, .T. Parker",SAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,03-10-2008
"M. Finley, .D. Stoudamire, .B. Bowen, .T. Duncan, .M. Ginobili",SAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,03-10-2008
"M. Finley, .T. Duncan, .J. Vaughn, .M. Ginobili, .I. Udoka",SAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,03-10-2008
"M. Finley, .T. Duncan, .J. Vaughn, .M. Ginobili, .M. Bonner",SAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,03-10-2008
"M. Finley, .T. Duncan, .M. Ginobili, .T. Parker, .M. Bonner",SAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,993.10,100,03-10-2008
"A. Daniels, .A. Jamison, .D. Stevenson, .B. Haywood, .D. Songaila",WAS,1,6,63.6,118.2,-54.5,100,3.00,18.8,25.0,100,45.5,0.1,27.3,30.6,94.57,19.1,03-11-2008
"A. Jamison, .D. Stevenson, .R. Mason Jr., .D. Songaila, .N. Young",WAS,1,6,130.8,66.7,64.1,83.3,1.67,26.3,25.0,66.7,50.0,0.2,65.0,72.3,99.45,108.3,03-11-2008
"A. Daniels, .A. Jamison, .D. Stevenson, .B. Haywood, .A. Blatche",WAS,1,5,155.6,100.0,55.6,33.3,2.00,14.3,80.0,44.4,57.1,0.1,60.0,61.8,80.00,89.2,03-11-2008
"A. Daniels, .A. Jamison, .B. Haywood, .N. Young, .D. McGuire",WAS,1,4,177.8,112.5,65.3,71.4,0.00,33.3,50.0,33.3,37.5,0.0,88.9,88.9,105.52,78.4,03-11-2008
"A. Daniels, .A. Jamison, .D. Stevenson, .D. Songaila, .D. McGuire",WAS,1,4,77.8,155.6,-77.8,66.7,2.00,18.2,0.0,100,16.7,0.1,42.9,44.4,106.67,14.3,03-11-2008
"A. Daniels, .A. Jamison, .D. Stevenson, .D. Songaila, .A. Blatche",WAS,1,3,85.7,114.3,-28.6,66.7,1.00,20.0,33.3,66.7,50.0,0.3,50.0,50.0,105.00,32.0,03-11-2008
"R. Mason Jr., .D. Songaila, .A. Blatche, .N. Young, .D. McGuire",WAS,1,3,128.6,83.3,45.2,50.0,2.00,22.2,0.0,44.4,44.4,0.1,100,92.2,96.49,138.9,03-11-2008
"A. Daniels, .A. Jamison, .B. Haywood, .A. Blatche, .N. Young",WAS,1,2,160.0,80.0,80.0,50.0,1.00,12.5,100,100,100,0.2,62.5,69.4,97.96,100,03-11-2008
"A. Daniels, .A. Jamison, .D. Stevenson, .A. Blatche, .D. McGuire",WAS,1,2,75.0,133.3,-58.3,100,1.00,20.0,0.0,0.0,0.0,0.3,50.0,52.1,90.00,20.0,03-11-2008
"A. Daniels, .A. Jamison, .D. Stevenson, .B. Haywood, .N. Young",WAS,1,2,100.0,50.0,50.0,0.0,0.00,0.0,0.0,80.0,57.1,0.2,33.3,57.9,132.22,171.4,03-11-2008
"B. Haywood, .R. Mason Jr., .D. Songaila, .A. Blatche, .N. Young",WAS,1,2,80.0,100.0,-20.0,50.0,0.00,16.7,0.0,50.0,25.0,0.0,50.0,50.0,88.16,61.1,03-11-2008
"D. Stevenson, .R. Mason Jr., .D. Songaila, .A. Blatche, .N. Young",WAS,1,2,50.0,50.0,0.0,0.0,0.00,0.0,33.3,100,50.0,0.3,25.0,25.0,105.69,-100.0,03-11-2008
"A. Daniels, .A. Jamison, .D. Stevenson, .R. Mason Jr., .D. Songaila",WAS,1,1,0.0,100.0,-100.0,0.0,0.00,0.0,0.0,100,100,1.0,0.0,0.0,100.00,200.0,03-11-2008
"A. Daniels, .B. Haywood, .D. Songaila, .A. Blatche, .N. Young",WAS,1,1,100.0,66.7,33.3,100,0.00,25.0,50.0,100,66.7,0.0,33.3,33.3,80.90,71.4,03-11-2008
"A. Daniels, .D. Stevenson, .D. Songaila, .N. Young, .D. McGuire",WAS,1,1,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.41,-80.0,03-11-2008
"A. Jamison, .B. Haywood, .R. Mason Jr., .A. Blatche, .N. Young",WAS,1,1,33.3,100.0,-66.7,0.0,0.00,0.0,0.0,0.0,0.0,0.3,0.0,56.8,205.71,-100.0,03-11-2008
"A. Jamison, .R. Mason Jr., .D. Songaila, .N. Young, .D. McGuire",WAS,1,1,0.0,200.0,-200.0,0.0,0.00,0.0,66.7,0.0,66.7,0.0,0.0,0.0,74.48,-250.0,03-11-2008
"D. Stevenson, .B. Haywood, .R. Mason Jr., .A. Blatche, .N. Young",WAS,1,1,100.0,66.7,33.3,0.0,0.00,0.0,0.0,0.0,0.0,0.0,50.0,50.0,102.86,66.7,03-11-2008
"A. Daniels, .A. Jamison, .A. Blatche, .N. Young, .D. McGuire",WAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,03-11-2008
"A. Daniels, .A. Jamison, .D. Songaila, .N. Young, .D. McGuire",WAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,03-11-2008
"A. Daniels, .A. Jamison, .D. Stevenson, .D. Songaila, .N. Young",WAS,1,0,200.0,0.0,200.0,100,0.00,50.0,0.0,0.0,0.0,0.0,100,100,210.22,200.0,03-11-2008
"A. Jamison, .D. Stevenson, .B. Haywood, .R. Mason Jr., .N. Young",WAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,03-11-2008
"K. Thomas, .B. Bowen, .T. Duncan, .M. Ginobili, .T. Parker",SAS,1,15,100.0,112.9,-12.9,66.7,2.00,22.7,21.4,91.7,53.8,0.2,57.4,54.7,96.62,41.1,03-12-2008
"R. Horry, .B. Bowen, .T. Duncan, .I. Udoka, .T. Parker",SAS,1,5,137.5,114.3,23.2,0.0,0.00,0.0,50.0,100,71.4,0.0,50.0,56.4,79.70,60.0,03-12-2008
"D. Stoudamire, .J. Vaughn, .I. Udoka, .M. Bonner, .F. Oberto",SAS,1,4,50.0,87.5,-37.5,50.0,1.00,10.0,16.7,50.0,25.0,0.1,28.6,28.6,90.35,-55.6,03-12-2008
"R. Horry, .M. Finley, .B. Bowen, .T. Duncan, .T. Parker",SAS,1,4,12.5,157.1,-144.6,0.0,0.00,0.0,0.0,0.0,0.0,0.3,0.0,10.5,83.08,-58.8,03-12-2008
"K. Thomas, .B. Bowen, .J. Vaughn, .M. Ginobili, .F. Oberto",SAS,1,3,40.0,120.0,-80.0,100,0.50,16.7,0.0,0.0,0.0,0.4,50.0,50.0,90.00,12.5,03-12-2008
"M. Finley, .T. Duncan, .M. Ginobili, .I. Udoka, .T. Parker",SAS,1,3,220.0,150.0,70.0,60.0,0.00,37.5,0.0,50.0,50.0,0.0,110.0,101.1,85.54,70.3,03-12-2008
"R. Horry, .D. Stoudamire, .M. Ginobili, .I. Udoka, .F. Oberto",SAS,1,3,66.7,33.3,33.3,50.0,0.00,14.3,0.0,100,20.0,0.0,33.3,33.3,100.47,60.0,03-12-2008
"K. Thomas, .M. Finley, .T. Duncan, .M. Ginobili, .T. Parker",SAS,1,2,60.0,175.0,-115.0,0.0,0.00,0.0,33.3,100,50.0,0.0,25.0,33.8,99.69,5.3,03-12-2008
"K. Thomas, .M. Finley, .B. Bowen, .T. Duncan, .T. Parker",SAS,1,1,0.0,100.0,-100.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.00,200.0,03-12-2008
"K. Thomas, .M. Finley, .D. Stoudamire, .M. Ginobili, .F. Oberto",SAS,1,1,100.0,0.0,100.0,100,0.00,33.3,0.0,100,50.0,0.0,50.0,50.0,104.73,80.0,03-12-2008
"M. Finley, .T. Duncan, .M. Ginobili, .T. Parker, .F. Oberto",SAS,1,1,100.0,200.0,-100.0,0.0,0.00,0.0,50.0,0.0,50.0,0.0,0.0,53.2,128.19,33.3,03-12-2008
"R. Horry, .B. Bowen, .T. Duncan, .M. Ginobili, .T. Parker",SAS,1,1,0.0,0.0,0.0,0.0,0.00,0.0,0.0,100,50.0,0.0,0.0,0.0,104.35,25.0,03-12-2008
"R. Horry, .M. Finley, .B. Bowen, .J. Vaughn, .F. Oberto",SAS,1,1,100.0,100.0,0.0,100,0.00,33.3,0.0,0.0,0.0,0.0,50.0,50.0,83.48,28.6,03-12-2008
"R. Horry, .M. Finley, .D. Stoudamire, .M. Ginobili, .F. Oberto",SAS,1,1,0.0,66.7,-66.7,0.0,0.00,0.0,0.0,0.0,0.0,0.3,0.0,0.0,112.21,0.0,03-12-2008
"R. Horry, .M. Finley, .T. Duncan, .I. Udoka, .T. Parker",SAS,1,1,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.00,-20.0,03-12-2008
"R. Horry, .M. Ginobili, .I. Udoka, .T. Parker, .F. Oberto",SAS,1,1,66.7,133.3,-66.7,0.0,0.00,0.0,0.0,0.0,0.0,0.0,50.0,50.0,140.03,0.0,03-12-2008
"B. Bowen, .T. Duncan, .M. Ginobili, .I. Udoka, .T. Parker",SAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,03-12-2008
"K. Thomas, .M. Finley, .D. Stoudamire, .T. Duncan, .M. Ginobili",SAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,03-12-2008
"M. Finley, .B. Bowen, .T. Duncan, .J. Vaughn, .M. Ginobili",SAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.64,0.0,03-12-2008
"M. Finley, .J. Vaughn, .I. Udoka, .M. Bonner, .F. Oberto",SAS,1,0,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.00,200.0,03-12-2008
"M. Finley, .T. Duncan, .J. Vaughn, .M. Ginobili, .F. Oberto",SAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,03-12-2008
"R. Horry, .B. Bowen, .J. Vaughn, .M. Ginobili, .F. Oberto",SAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,100,0.0,100,0.0,0.0,0.0,65.45,20.0,03-12-2008
"R. Horry, .J. Vaughn, .I. Udoka, .T. Parker, .F. Oberto",SAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.70,0.0,03-12-2008
"R. Horry, .M. Finley, .B. Bowen, .T. Parker, .F. Oberto",SAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,03-12-2008
"R. Horry, .M. Finley, .I. Udoka, .M. Bonner, .F. Oberto",SAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,03-12-2008
"A. Daniels, .A. Jamison, .D. Stevenson, .B. Haywood, .C. Butler",WAS,1,27,106.0,122.6,-16.6,63.2,2.40,17.6,22.2,57.1,37.5,0.1,51.2,53.9,90.83,38.5,03-13-2008
"C. Butler, .R. Mason Jr., .D. Songaila, .A. Blatche, .N. Young",WAS,1,5,122.2,100.0,22.2,60.0,0.00,23.1,25.0,100,57.1,0.0,55.6,55.7,96.34,67.5,03-13-2008
"D. Stevenson, .C. Butler, .D. Songaila, .A. Blatche, .N. Young",WAS,1,4,85.7,33.3,52.4,66.7,1.00,20.0,33.3,42.9,40.0,0.3,50.0,50.0,84.71,300.0,03-13-2008
"A. Jamison, .D. Stevenson, .C. Butler, .D. Songaila, .N. Young",WAS,1,3,60.0,33.3,26.7,0.0,0.00,0.0,0.0,80.0,57.1,0.4,33.3,43.6,88.49,0.0,03-13-2008
"A. Daniels, .A. Jamison, .B. Haywood, .D. Songaila, .N. Young",WAS,1,2,200.0,133.3,66.7,33.3,0.00,20.0,0.0,0.0,0.0,0.0,100,103.1,93.33,71.4,03-13-2008
"A. Jamison, .D. Stevenson, .B. Haywood, .C. Butler, .N. Young",WAS,1,2,133.3,50.0,83.3,0.0,0.00,0.0,0.0,66.7,50.0,0.0,50.0,69.4,96.92,111.1,03-13-2008
"A. Jamison, .D. Stevenson, .B. Haywood, .R. Mason Jr., .D. Songaila",WAS,1,2,200.0,50.0,150.0,33.3,0.00,25.0,0.0,100,100,0.0,100,100,112.00,112.5,03-13-2008
"A. Daniels, .A. Jamison, .D. Songaila, .N. Young, .D. McGuire",WAS,1,1,300.0,200.0,100.0,100,0.00,50.0,0.0,0.0,0.0,0.0,150.0,150.0,69.68,54.5,03-13-2008
"A. Daniels, .D. Songaila, .A. Blatche, .N. Young, .D. McGuire",WAS,1,1,33.3,150.0,-116.7,0.0,0.00,0.0,33.3,50.0,40.0,0.0,0.0,17.4,91.14,-40.0,03-13-2008
"A. Jamison, .D. Stevenson, .C. Butler, .A. Blatche, .N. Young",WAS,1,1,0.0,100.0,-100.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.78,100,03-13-2008
"A. Jamison, .D. Stevenson, .R. Mason Jr., .D. Songaila, .A. Blatche",WAS,1,1,33.3,133.3,-100.0,0.0,0.00,0.0,0.0,33.3,25.0,0.0,0.0,26.6,128.96,-100.0,03-13-2008
"A. Daniels, .A. Jamison, .B. Haywood, .C. Butler, .N. Young",WAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,03-13-2008
"A. Daniels, .A. Jamison, .D. Stevenson, .C. Butler, .D. Songaila",WAS,1,0,166.7,0.0,166.7,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,81.2,"1,080.00",0.0,03-13-2008
"A. Jamison, .C. Butler, .R. Mason Jr., .A. Blatche, .N. Young",WAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,03-13-2008
"A. Jamison, .D. Stevenson, .B. Haywood, .C. Butler, .R. Mason Jr",WAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,03-13-2008
"K. Thomas, .M. Finley, .T. Duncan, .M. Ginobili, .T. Parker",SAS,1,14,116.7,88.0,28.7,53.8,7.00,21.2,18.2,53.8,37.5,0.0,58.3,58.3,84.30,61.0,03-14-2008
"R. Horry, .M. Finley, .T. Duncan, .M. Ginobili, .T. Parker",SAS,1,5,109.1,150.0,-40.9,60.0,3.00,20.0,40.0,75.0,55.6,0.1,55.6,60.7,103.92,33.9,03-14-2008
"R. Horry, .D. Stoudamire, .J. Vaughn, .M. Ginobili, .F. Oberto",SAS,1,3,83.3,128.6,-45.2,50.0,1.00,14.3,33.3,50.0,44.4,0.2,50.0,50.0,93.18,17.4,03-14-2008
"R. Horry, .K. Thomas, .M. Finley, .D. Stoudamire, .T. Parker",SAS,1,3,100.0,120.0,-20.0,0.0,0.00,0.0,50.0,50.0,50.0,0.0,33.3,33.3,81.51,14.3,03-14-2008
"R. Horry, .M. Finley, .T. Duncan, .T. Parker, .M. Bonner",SAS,1,3,150.0,0.0,150.0,0.0,0.00,0.0,50.0,100,83.3,0.0,60.0,55.1,63.30,1300.0,03-14-2008
"D. Stoudamire, .T. Duncan, .J. Vaughn, .M. Ginobili, .F. Oberto",SAS,1,2,50.0,100.0,-50.0,100,1.00,20.0,0.0,33.3,25.0,0.3,50.0,50.0,95.21,33.3,03-14-2008
"K. Thomas, .D. Stoudamire, .T. Duncan, .M. Ginobili, .T. Parker",SAS,1,2,40.0,100.0,-60.0,0.0,0.00,0.0,33.3,50.0,40.0,0.2,25.0,25.0,99.69,0.0,03-14-2008
"K. Thomas, .M. Finley, .D. Stoudamire, .T. Duncan, .T. Parker",SAS,1,2,0.0,100.0,-100.0,0.0,0.00,0.0,0.0,100,40.0,0.3,0.0,0.0,87.94,-50.0,03-14-2008
"M. Finley, .D. Stoudamire, .T. Duncan, .T. Parker, .F. Oberto",SAS,1,2,66.7,100.0,-33.3,0.0,0.00,0.0,50.0,0.0,50.0,0.3,33.3,33.3,73.47,33.3,03-14-2008
"M. Finley, .T. Duncan, .M. Ginobili, .T. Parker, .F. Oberto",SAS,1,2,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.26,-75.0,03-14-2008
"R. Horry, .M. Finley, .D. Stoudamire, .T. Duncan, .T. Parker",SAS,1,2,233.3,100.0,133.3,33.3,0.00,25.0,0.0,100,100,0.0,116.7,101.7,75.79,88.9,03-14-2008
"R. Horry, .M. Finley, .D. Stoudamire, .T. Parker, .F. Oberto",SAS,1,2,0.0,133.3,-133.3,0.0,0.00,0.0,50.0,33.3,42.9,0.0,0.0,0.0,85.54,-166.7,03-14-2008
"R. Horry, .T. Duncan, .J. Vaughn, .M. Ginobili, .M. Bonner",SAS,1,2,100.0,50.0,50.0,50.0,0.33,16.7,0.0,100,100,0.6,125.0,125.0,96.72,75.0,03-14-2008
"M. Finley, .T. Duncan, .J. Vaughn, .M. Ginobili, .F. Oberto",SAS,1,1,0.0,0.0,0.0,0.0,0.00,0.0,100,0.0,33.3,1.0,0.0,0.0,69.40,76.9,03-14-2008
"R. Horry, .D. Stoudamire, .T. Duncan, .M. Ginobili, .T. Parker",SAS,1,1,166.7,150.0,16.7,100,0.00,16.7,66.7,0.0,50.0,0.0,50.0,64.4,93.02,70.6,03-14-2008
"R. Horry, .J. Vaughn, .M. Ginobili, .M. Bonner, .F. Oberto",SAS,1,1,0.0,100.0,-100.0,0.0,0.00,0.0,33.3,50.0,40.0,0.0,0.0,0.0,80.90,-66.7,03-14-2008
"R. Horry, .D. Stoudamire, .J. Vaughn, .T. Parker, .F. Oberto",SAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.00,50.0,03-14-2008
"R. Horry, .D. Stoudamire, .M. Ginobili, .T. Parker, .F. Oberto",SAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.02,66.7,03-14-2008
"R. Horry, .T. Duncan, .M. Ginobili, .T. Parker, .M. Bonner",SAS,1,0,200.0,0.0,200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,100,100,120.00,150.0,03-14-2008
"K. Thomas, .M. Finley, .T. Duncan, .M. Ginobili, .T. Parker",SAS,1,14,116.7,88.0,28.7,53.8,7.00,21.2,18.2,53.8,37.5,0.0,58.3,58.3,84.30,61.0,03-14-2008
"R. Horry, .M. Finley, .T. Duncan, .M. Ginobili, .T. Parker",SAS,1,5,109.1,150.0,-40.9,60.0,3.00,20.0,40.0,75.0,55.6,0.1,55.6,60.7,103.92,33.9,03-14-2008
"R. Horry, .D. Stoudamire, .J. Vaughn, .M. Ginobili, .F. Oberto",SAS,1,3,83.3,128.6,-45.2,50.0,1.00,14.3,33.3,50.0,44.4,0.2,50.0,50.0,93.18,17.4,03-14-2008
"R. Horry, .K. Thomas, .M. Finley, .D. Stoudamire, .T. Parker",SAS,1,3,100.0,120.0,-20.0,0.0,0.00,0.0,50.0,50.0,50.0,0.0,33.3,33.3,81.51,14.3,03-14-2008
"R. Horry, .M. Finley, .T. Duncan, .T. Parker, .M. Bonner",SAS,1,3,150.0,0.0,150.0,0.0,0.00,0.0,50.0,100,83.3,0.0,60.0,55.1,63.30,1300.0,03-14-2008
"D. Stoudamire, .T. Duncan, .J. Vaughn, .M. Ginobili, .F. Oberto",SAS,1,2,50.0,100.0,-50.0,100,1.00,20.0,0.0,33.3,25.0,0.3,50.0,50.0,95.21,33.3,03-14-2008
"K. Thomas, .D. Stoudamire, .T. Duncan, .M. Ginobili, .T. Parker",SAS,1,2,40.0,100.0,-60.0,0.0,0.00,0.0,33.3,50.0,40.0,0.2,25.0,25.0,99.69,0.0,03-14-2008
"K. Thomas, .M. Finley, .D. Stoudamire, .T. Duncan, .T. Parker",SAS,1,2,0.0,100.0,-100.0,0.0,0.00,0.0,0.0,100,40.0,0.3,0.0,0.0,87.94,-50.0,03-14-2008
"M. Finley, .D. Stoudamire, .T. Duncan, .T. Parker, .F. Oberto",SAS,1,2,66.7,100.0,-33.3,0.0,0.00,0.0,50.0,0.0,50.0,0.3,33.3,33.3,73.47,33.3,03-14-2008
"M. Finley, .T. Duncan, .M. Ginobili, .T. Parker, .F. Oberto",SAS,1,2,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.26,-75.0,03-14-2008
"R. Horry, .M. Finley, .D. Stoudamire, .T. Duncan, .T. Parker",SAS,1,2,233.3,100.0,133.3,33.3,0.00,25.0,0.0,100,100,0.0,116.7,101.7,75.79,88.9,03-14-2008
"R. Horry, .M. Finley, .D. Stoudamire, .T. Parker, .F. Oberto",SAS,1,2,0.0,133.3,-133.3,0.0,0.00,0.0,50.0,33.3,42.9,0.0,0.0,0.0,85.54,-166.7,03-14-2008
"R. Horry, .T. Duncan, .J. Vaughn, .M. Ginobili, .M. Bonner",SAS,1,2,100.0,50.0,50.0,50.0,0.33,16.7,0.0,100,100,0.6,125.0,125.0,96.72,75.0,03-14-2008
"M. Finley, .T. Duncan, .J. Vaughn, .M. Ginobili, .F. Oberto",SAS,1,1,0.0,0.0,0.0,0.0,0.00,0.0,100,0.0,33.3,1.0,0.0,0.0,69.40,76.9,03-14-2008
"R. Horry, .D. Stoudamire, .T. Duncan, .M. Ginobili, .T. Parker",SAS,1,1,166.7,150.0,16.7,100,0.00,16.7,66.7,0.0,50.0,0.0,50.0,64.4,93.02,70.6,03-14-2008
"R. Horry, .J. Vaughn, .M. Ginobili, .M. Bonner, .F. Oberto",SAS,1,1,0.0,100.0,-100.0,0.0,0.00,0.0,33.3,50.0,40.0,0.0,0.0,0.0,80.90,-66.7,03-14-2008
"R. Horry, .D. Stoudamire, .J. Vaughn, .T. Parker, .F. Oberto",SAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.00,50.0,03-14-2008
"R. Horry, .D. Stoudamire, .M. Ginobili, .T. Parker, .F. Oberto",SAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.02,66.7,03-14-2008
"R. Horry, .T. Duncan, .M. Ginobili, .T. Parker, .M. Bonner",SAS,1,0,200.0,0.0,200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,100,100,120.00,150.0,03-14-2008
"A. Daniels, .A. Jamison, .D. Stevenson, .C. Butler, .D. Songaila",WAS,1,26,134.7,104.2,30.5,71.4,5.00,20.8,33.3,80.0,54.5,0.1,54.5,61.5,88.57,63.6,03-15-2008
