,weighted_DRPM_h,ORPM_adv_h,weighted_ORPM_a,weighted_ORPM_h,Net_ORPM_adv_h,DRPM_adv_h,+/-_h,Winpercent_h,Net_ORPM_adv_a,weighted_DRPM_a,DRB_h,+/-_a,ORB_a,DRtg_h,EFG%_a,3PA_h,FGA_a,ORtg_h,DRtg_a,TRB_a
288,0.6225730781612477,0.588148916300044,0.4576908526237762,0.6339886852238641,0.5362177333535523,0.5203641098594403,0.4830134492988978,0.6875,0.4213319031277698,0.5818448584423673,0.6032380973295739,0.561621689153577,0.32592838948654224,0.6495244926909661,0.1555172391935623,0.5181981976487374,0.5330391003923035,0.591593272439518,0.5499767608126735,0.5153311980352533
289,0.6276085843641921,0.6296808482993199,0.4847082637388974,0.7440699603375374,0.5677546761869227,0.4912275198171296,0.3952317480551011,0.45,0.4338295867567227,0.6451535447299328,0.228507990787232,0.4905041662841245,0.3753391139905242,0.3773498080967525,0.4505381358542456,0.29697836008094297,0.5114866180318433,0.336463563469168,0.5941054794787501,0.5046612087369532
290,0.4955438947282811,0.5320555497472381,0.4857824747760575,0.5498935742705338,0.6746220596501598,0.6603904584656175,0.5519659511007168,0.526315789,0.4942414872049071,0.17476297779704605,0.2181291056635888,0.6811907697731372,0.2990139278247999,0.3571337969349431,0.21365361086608006,0.3443939315498683,0.3359633115151231,0.4471024601682161,0.4133243785760325,0.29240743087187365
291,0.3223862353943122,0.32359497174362795,1.0,0.6471899434872557,0.5183210175002398,0.3425462659126,0.524245706246462,0.647058824,0.8539614900956666,0.6372937035691124,0.7313550696415151,0.4676310348409088,0.3459099772758787,0.6027925512553034,0.19127683460412648,0.6181254749361957,0.3605675651480002,0.7859684393067818,0.5950023444530944,0.3613056647756147
292,0.6870941682893468,0.4215589323533518,0.28652159083115564,0.12963945553785922,0.4295136828326823,0.7393593812457815,0.20342113482052832,0.35,0.2984734510533704,0.2083754057977837,0.3757811720089905,0.43803058852938503,0.3189567443860212,0.7886382605598438,0.1047785862099225,0.3074866061860212,0.5570373713847171,0.2873447415086179,0.5452557619466075,0.534242110187845
293,0.0,0.4118130171395007,0.4328960095652699,0.2565220438442713,0.3556169156701903,0.2376390986217936,0.3994236785239599,0.444444444,0.6897897991608246,0.5247218027564129,0.6355235577793732,0.5153450021362208,0.43756293178444505,0.6080751748613419,0.12604230612444067,0.32532207638569083,0.4471496084675146,0.6461642101762933,0.5126964737928189,0.4936743034439551
294,0.21538208748684373,0.4272954288012433,0.1454091423975133,0.0,0.4113852401778556,0.5617662700813356,0.4389765037428349,0.05,0.4349658481647258,0.09184954732417244,0.6492674467911986,0.4908514969549466,0.3527653686737072,0.9816266921393988,0.32115887865171266,0.7495851136513378,0.5804738434565883,0.8582208879761957,0.7424089823079735,0.4761545186171536
295,0.5601375266606347,0.517479051763498,0.7522910405623404,0.7872491440893363,0.6097889355827286,0.4778178481825578,0.5380040562961803,0.8,0.610763278519451,0.604501830295519,0.3734981651606896,0.6309892682697543,0.3467205825685397,0.4601613512450465,0.17788883411406184,0.3299179266273109,0.3803461198651095,0.4579328877635376,0.4871578816860446,0.3472316242880533
296,0.3999554946983736,0.3771296940165407,0.8557956027026057,0.6100549907356873,0.33370472504343945,0.1999777473491868,0.4596936380365202,0.6,0.7399423029326739,1.0,0.5691363952356938,0.7470457773475351,0.3967206432119471,0.5669783388539087,0.7024961442915744,0.36802515580322376,0.4980039402472856,0.7226612973655281,0.3687683531011757,0.5171059574469797
297,0.5392819890513988,0.4000704780002583,0.7168189264265907,0.5169598824271073,0.5863974045453688,0.6047640806380881,0.4240676719289848,0.470588235,0.6008071617313755,0.3297538277752225,0.44175729692228544,0.531803940210189,0.2811258023891588,0.6735904551243268,0.3843181275911676,0.36714283846663853,0.3930674904541643,0.4429117392661281,0.7646525538214839,0.43336258456578375
298,0.20210569455696606,0.16699566791589765,0.8557956027026057,0.18978693853440096,0.1038149004634536,0.10105284727848303,0.3532375537602413,0.263157895,0.8295667559189541,1.0,0.19289865896391595,0.6420098554894089,0.33974949412323313,0.7395436087978429,0.34326379113668043,0.1059619941074006,0.4502381333705709,0.39547558965475305,0.4383403707613472,0.5087422746613897
299,0.2314150846053089,0.6215918176073718,0.4383708986183489,0.6815545338330925,0.7630382499371037,0.5464241974597387,0.3729912885930503,0.55,0.5879553338860601,0.13856668968583158,0.6466161394200554,0.3685407499748869,0.5988373570587752,0.6990897974919152,0.96189501896019,0.7547859427240251,0.7582731983371713,0.5823620516498067,0.6311844519936282,0.6497796556044938
300,0.5878339435228596,0.5938987442855266,0.2334985075417481,0.4212959961128012,0.34802576678174874,0.4236913926497611,0.4815808343522137,0.55,0.31443354679015345,0.7404511582233375,0.5289363794720925,0.4808261475460848,0.3494551862658825,0.6846169566069358,0.1292897830964153,0.23845476796227075,0.6341620369943091,0.5432461670735877,0.6007021765190803,0.4973978507378883
301,0.4653353181736009,0.6289881174743523,0.4847082637388974,0.742684498687602,0.5669968181151571,0.410090886721834,0.4632095318812807,0.578947368,0.5073381407518953,0.6451535447299328,0.499246411723084,0.3748909880133603,0.4087524214577515,0.5502446676991801,0.29698488223333724,0.3886635834766246,0.5001682911746491,0.3061611213470346,0.6600825309764611,0.4774290048094783
302,0.9048820652357557,0.2699636472895582,0.9199937259273864,0.4599210205065029,0.5087380803971797,0.7362844131205022,0.29710280639598685,0.470588235,0.5463312733407126,0.4323132389947512,0.2396419442985513,0.4418155240942995,0.21581244920826656,0.7650132531340369,0.20174057803920964,0.2012372716154284,0.3692782847044293,0.2773064998512819,0.6158037454481006,0.2808671160205398
303,0.6225730781612477,0.700245088841058,0.2334985075417481,0.6339886852238641,0.4643702872207402,0.4410609599689551,0.52438733298073,0.647058824,0.2986969833114085,0.7404511582233375,0.6440007480361688,0.5488458518607092,0.3651118156671116,0.6136910961064809,0.3079330498988139,0.4703539220544901,0.6602112907682317,0.6638099299053852,0.5474632303180466,0.5632884761589643
304,0.5818448584423673,0.3880681593953419,0.6815545338330925,0.4576908526237762,0.5985234958339826,0.6752148869185292,0.4857031483616239,0.578947368,0.5622366147210478,0.2314150846053089,0.5129419991580241,0.5954567659168812,0.5509609389478913,0.6480460624438517,0.14331908520325656,0.4987393332760979,0.6905177910255043,0.8474868784139858,0.5035412673275298,0.6542773148869239
305,0.3223862353943122,0.5936344614903765,0.4599210205065029,0.6471899434872557,0.3971055271498478,0.20875208507927834,0.4414902061040402,0.666666667,0.5585341760165264,0.9048820652357557,0.5924444358090106,0.484170395412504,0.192866151854464,0.6108429749591138,0.3712561231233635,0.4748313487601287,0.2372868540065581,0.7160304123594987,0.6548875945196484,0.1893706407846368
306,0.6870941682893468,0.34837172298629465,0.4328960095652699,0.12963945553785922,0.2862111737508753,0.5811861827664669,0.2965651729233881,0.380952381,0.378541372632302,0.5247218027564129,0.34590307989252744,0.5573471209075238,0.30247236959229645,0.6825722400564908,0.5409240420946293,0.21433207664252207,0.3306768807919126,0.24351500341552926,0.5126591411579884,0.3558015151443885
307,0.0,0.35331423478686874,0.5498935742705338,0.2565220438442713,0.3688342858390571,0.25222805263585946,0.39135865527523456,0.421052632,0.7537883579032737,0.4955438947282811,0.745987469092863,0.6423968443905301,0.15127068995465862,0.6221015574249666,0.31688268886912474,0.4605940463041568,0.2478494613484199,0.7498956804845699,0.22467265296054104,0.1817290786494972
308,0.27620850138755365,0.4698307086356236,0.7522910405623404,0.6919524578335877,0.5576609225880712,0.3358533355460174,0.22857015954548035,0.25,0.7393809650616667,0.604501830295519,0.5492320278611171,0.5918426984487181,0.3476483413744824,0.8040573588501779,0.1949981705931522,0.5561146972901427,0.4578997458361314,0.4312105247601937,0.528179068650173,0.3712992165752321
309,0.2083754057977837,0.1832639324518846,0.9199937259273864,0.28652159083115564,0.4138872720582127,0.3880310834015163,0.3248128721951573,0.476190476,0.8618434866905047,0.4323132389947512,0.5769821200792418,0.4708801034988952,0.216291601566486,0.6617301723937195,0.367637872900878,0.47691517998092703,0.3526581555274632,0.5694992688314695,0.5621144356227797,0.3147328900812763
310,0.21538208748684373,0.10637542795533178,0.7872491440893363,0.0,0.19925435120003535,0.3276222804131046,0.40961034528830814,0.047619048,0.7860572162201809,0.5601375266606347,0.5478375403606334,0.6978088964143753,0.3223487057989736,0.9926684129981111,0.18426305106219154,0.7001263152944512,0.4306611219118204,0.8500295875980317,0.3851098323429715,0.4191468072686819
