,weighted_DRPM_h,ORPM_adv_h,weighted_ORPM_a,weighted_ORPM_h,Net_ORPM_adv_h,DRPM_adv_h,+/-_h,Winpercent_h,Net_ORPM_adv_a,weighted_DRPM_a,DRB_h,+/-_a,ORB_a,DRtg_h,EFG%_a,3PA_h,FGA_a,ORtg_h,DRtg_a,TRB_a,OFFRTG_a,Winpercent_a,FT_a,FT_h,AST%_a_y,FG%_a,ORtg_a,AST%_a_x,AST_a,FGA_h
3544,0.85507840353716,0.6352883699733151,0.2795484359974714,0.5501251759441016,0.5214522319941767,0.6718798279922712,0.6780953094701816,0.602739726,0.2167245210445448,0.5113187475526175,0.5295560498702007,0.11459693994637138,0.5613725850731219,0.5004918818459998,0.046870389884088516,0.4850905380515542,0.6740762528316824,0.4315393862214195,0.8378923662289469,0.6132482909043085,0.05091726510168368,0.191780822,0.6321244093433807,0.4944516705163735,0.05330958904109589,0.5971663879978528,0.6221935258557537,0.5915700270246409,0.5915700270246409,0.43321623125203823
3545,0.30890000038190857,0.4602436359049678,0.38442223423780775,0.30490950604774314,0.3083594185876092,0.3106012024273674,0.4705477926457039,0.422535211,0.5275340974948249,0.6876975955271738,0.3876046903227638,0.4645665257826542,0.3339980011371013,0.6242234400108859,0.06381766381766382,0.3925992740469374,0.44687451640469583,0.6806922746364678,0.6257337290729815,0.4182645710148266,0.0550660792951542,0.7638888890000001,0.5711007799927942,0.4405643001236026,0.06724781609195403,0.6436047158647741,0.6765545169336801,0.4969494286734772,0.4969494286734772,0.3681268192110718
3546,0.2797514419237074,0.20861136917929946,0.7149681564849398,0.13219089484353858,0.09412169114726826,0.16518147403658026,0.4182928123977484,0.5,0.7174322676654381,0.9493884938505469,0.4971405153379835,0.8223373632233101,0.5290301023741422,0.6847771740046966,0.3125039569484014,0.331659993614546,0.5321403542124602,0.630444572751099,0.3627417485309032,0.5298687634004071,0.30125734214390604,0.819444444,0.4209833808694163,0.288903669203625,0.23301915708812254,0.5749670668611226,0.5657318243500334,0.5521656636808001,0.5521656636808001,0.5151542458215255
3547,0.3933903569501954,0.4682966245201894,0.6208153653339062,0.557408614374285,0.7103174370421703,0.6392354353015088,0.4964418746163717,0.6478873239999999,0.61418623334428,0.11491948634717768,0.5151497113586875,0.5747328268726888,0.22390646557506344,0.6380705447711806,0.09498786535823577,0.7040245590329441,0.30252192927265065,0.5181374966088198,0.6562304006803164,0.2806468713023001,0.07434876713166913,0.383561644,0.2854588889801115,0.4541154986413675,0.09632598978288633,0.43382918519279207,0.3893097353209611,0.380524616747898,0.380524616747898,0.4452073808543858
3548,0.0,0.3054723611355477,0.7205626905179634,0.3315074127890588,0.4135739999470279,0.2536849127571795,0.40212299856937306,0.430555556,0.8509627342704441,0.492630174485641,0.2116464058398575,0.3725201347364916,0.3670794476667949,0.6659723658459537,0.11868370112272555,0.3669075411101221,0.3572080767047677,0.542531719917284,0.6202584420129487,0.3764297010886154,0.11998745184116415,0.5694444439999999,0.3680036952695279,0.3758849868849565,0.03347542953262045,0.3626196749561773,0.35114986177437185,0.31217471479026165,0.31217471479026165,0.19935490880094275
3549,0.35628222256078945,0.38658799442252206,0.7590235365370707,0.5321995253821146,0.4558031040335078,0.3623850332010589,0.6199535373752069,0.444444444,0.7052158468654789,0.6315121561586716,0.5730145106480905,0.6659707963563132,0.2646180968488856,0.5371132565795697,0.2309947263138753,0.4423342338684516,0.37086725272103377,0.4925815061779176,0.4471186706845194,0.310363677820751,0.21040368122598188,0.6575342470000001,0.2396800352126605,0.5161780033624196,0.2163103448275862,0.4695413733056078,0.423576925027978,0.5446005438178364,0.5446005438178364,0.4378264783174491
3550,0.5768659100931637,0.7682723860084473,0.1762565506481803,0.7128013226650749,0.7213758767929198,0.6540209228651553,0.6038634423937139,0.436619718,0.29146250500161297,0.2688240643628531,0.3121579419026298,0.4638174857580264,0.6691257082363988,0.5512624456555387,0.15564366904573093,0.29763222201721645,0.7288810133257515,0.4043086467912984,0.6954170177024187,0.6616850557320301,0.1532767155638313,0.267605634,0.5738468415672908,0.5424501513856678,0.16841805901173126,0.6704415078354917,0.6332748457709412,0.6590462763349574,0.6590462763349574,0.20944369592701426
3551,0.4550503530380222,0.9610446999203476,0.0,0.9220893998406952,0.9453780015614636,0.7135227216193913,0.6784470269323268,0.635135135,0.2543019682606448,0.02800490979923964,0.5546957363306746,0.4627077825756449,0.4639063307273028,0.4243760381065375,0.1726095532115599,0.7370433184243471,0.5914772011248597,0.6179752623911065,0.6618774700109665,0.489552919078109,0.1600489148851532,0.246575342,0.3623537525143193,0.4639885049542112,0.14750769230769234,0.4661074761260554,0.5196194015974773,0.5219841520966751,0.5219841520966751,0.4642906790176958
3552,0.8298804330229834,0.3023933262301955,0.8304825864246113,0.4352692388850021,0.5042205187265929,0.7064534926239625,0.3854303244500422,0.430555556,0.5223227104649473,0.41697344777505824,0.6722163441131342,0.5141357860890918,0.37799697551044026,0.6102385623999176,0.12475633528265108,0.6610692200113142,0.39400432585400585,0.474196373292091,0.6503952508787316,0.3485141371084378,0.10756723858103412,0.616438356,0.4283917967497993,0.4931156973241561,0.2534189957652753,0.4071077838839347,0.5547688416193611,0.35597249713373624,0.35597249713373624,0.6919985405375578
3553,0.8175133727381696,0.5194760970322041,0.4448177740998577,0.483769968164266,0.6202224717092321,0.7968453041519463,0.5842563827998619,0.458333333,0.3224003593003633,0.2238227644342769,0.5838993094199122,0.5478858643160168,0.4489003298252364,0.6882231597501373,0.08811349017534582,0.6338714109334986,0.6518822099659645,0.6243378412055345,0.5611878070579502,0.5176118017159528,0.06693083246287299,0.388888889,0.5716414950231183,0.5481326133421129,0.04300675435478137,0.4180650337008384,0.3995293366239849,0.6142704541718333,0.6142704541718333,0.6201928833372193
3554,0.014057483184310882,0.551386746559001,0.4424077575061577,0.5451812506241597,0.5658390741154569,0.3017534339261763,0.5923812195083091,0.5277777779999999,0.6960494652878927,0.4105506153319583,0.5123858020666321,0.4187999216430485,0.3286678845397993,0.6060990078298049,0.08709085153529597,0.491738165075683,0.5896706230960125,0.6613921901076488,0.6550706980139405,0.5269964258933477,0.09427198054331866,0.222222222,0.9437663383515248,0.5725679324560801,0.08553639846743294,0.5851755043785714,0.5199802112308686,0.5777753995738868,0.5777753995738868,0.4827043249095034
3555,0.4400136554279813,0.37491113540890586,0.7205626905179634,0.4703849613357751,0.4876440306991556,0.4736917404711701,0.4806800503309613,0.520547945,0.6456293805180304,0.492630174485641,0.6166265321886986,0.3372133021813513,0.3124632221134317,0.5530076695907683,0.08538913019787335,0.5026155377605047,0.3627064648723789,0.3170632834565425,0.6624630160744888,0.39098367478771145,0.08381779446811584,0.561643836,0.3596779869525038,0.5240152304388209,0.04506048615036744,0.16731552848027234,0.2318373867896257,0.3723680112577649,0.3723680112577649,0.5357456642722294
3556,1.0,0.6096551153309728,0.5653889934162729,0.7846992240782187,0.4653196512818779,0.5501466266814689,0.7222185173051265,0.638888889,0.3015489585429323,0.8997067466370625,0.4218451066379361,0.4601301094647949,0.3263401054685125,0.4801072754462486,0.04899559039686429,0.4232000188212467,0.4324130326600603,0.34023810423676626,0.6587571516228001,0.3477341210597733,0.042851581133028435,0.684931507,0.4565715079051274,0.4658019153437815,0.06503404348781024,0.3200444264354628,0.3875260285471568,0.4596657304059033,0.4596657304059033,0.355451316198512
3557,0.4387141911854905,0.2787850620262454,1.0,0.557570124052491,0.4920935703826218,0.427986537018149,0.4118621630164764,0.561643836,0.7952730441347893,0.5827411171491925,0.4027223393646049,0.6325597216868305,0.27491377883052664,0.7668445824093802,0.3333553256360274,0.34117625135759005,0.4283616322787784,0.4006307897593867,0.6143112586788427,0.4339507531805725,0.333309181544169,0.680555556,0.4865432774047557,0.3805769609161367,0.1716907441016334,0.5940264291777204,0.6668723537929871,0.5118209927445497,0.5118209927445497,0.4010379239407701
3558,0.6876975955271738,0.6261156696971346,0.13219089484353858,0.38442223423780775,0.5411363373149715,0.7039730768017332,0.4904897880672351,0.753424658,0.21624033254933028,0.2797514419237074,0.5848466834059848,0.32996488736731555,0.5979389092050675,0.5410699372398335,0.05701742095184719,0.6375852409622088,0.5226158876435002,0.5960452902179224,0.7407288915539764,0.4847800378193909,0.06484933559615802,0.493150685,0.37806195944045895,0.52117922052991,0.061993593367250785,0.5050835184543979,0.6299193180321041,0.5494547124376647,0.5494547124376647,0.5363366210784529
3559,0.30890000038190857,0.3863549903328144,0.5321995253821146,0.30490950604774314,0.4630151416017164,0.4763088889105596,0.5857271092040541,0.430555556,0.6063507861105726,0.35628222256078945,0.3243738865901025,0.5738737901932042,0.477829067671313,0.5613362237075166,0.0637578814627995,0.2784051511740656,0.5531836260182709,0.7232236991936085,0.6293242919239331,0.5482966481317374,0.06349299487253557,0.438356164,0.6169334734087312,0.455547529237661,0.06829214245336349,0.5156650537171437,0.5664171517692638,0.5456519020279409,0.5456519020279409,0.24845441984742198
3560,0.8997067466370625,0.6112665716160828,0.34285585018410736,0.5653889934162729,0.6399707921511409,0.8124594121361226,0.4947100807787227,0.6756756759999999,0.2296634733435725,0.2747879223648172,0.38374535900447293,0.6134222954561316,0.3500312633096868,0.685434747447516,0.0884668143927403,0.3704887122505137,0.4281992655344648,0.5095507520255169,0.5685865469894512,0.4568473703721818,0.09034915973241964,0.361111111,0.6258218075022156,0.452076395607374,0.07283099191145168,0.3570913836185237,0.4658061169086323,0.5399408905675653,0.5399408905675653,0.4373041617642334
3561,0.4105506153319583,0.5554501723585494,0.3315074127890588,0.4424077575061577,0.7026094211709554,0.7052753076659791,0.3207655086409772,0.219178082,0.4518766093038956,0.0,0.7058246824958059,0.3438058701197357,0.3543722000348762,0.637311775118591,0.04769721326012717,0.5206243186906976,0.2789528360280894,0.4850370298654994,0.7503144771548653,0.23428956505886264,0.05240394433585206,0.438356164,0.32825811457155585,0.8961245062993312,0.07152500570906598,0.33945285447478724,0.6087440049161403,0.3005025195813096,0.3005025195813096,0.5867744627229898
3562,0.02800490979923964,0.4118717246759098,0.1762565506481803,0.0,0.3412048812471629,0.3795904227181933,0.3984973895788273,0.243243243,0.5475897150188528,0.2688240643628531,0.5362490350370472,0.4771886589223524,0.6521781588982427,0.6542676448626067,0.24548907882241214,0.7854972645577629,0.7357092395563258,0.5517509743413294,0.6583491840788722,0.6530329698746559,0.2086488160792952,0.263888889,0.6006317790466676,0.41134850891266617,0.2336494252873563,0.6252442341587721,0.6006707724332049,0.6579239294984408,0.6579239294984408,0.5810599390982835
3563,0.3933903569501954,0.5435118265192549,0.4703849613357751,0.557408614374285,0.5586115179206641,0.4766883507611071,0.5248421855012005,0.6527777779999999,0.5339545129056922,0.4400136554279813,0.7266632466773073,0.4089889987292624,0.3755436444864511,0.57385379703885,0.041640789045633335,0.7482510743929764,0.4932085314554561,0.5983760203378896,0.6232594031248483,0.4444376854701908,0.03485025456152921,0.513513514,0.4706046321670762,0.5918435806695386,0.02775921727717456,0.5366574322042137,0.4145342964642067,0.4786628253663852,0.4786628253663852,0.6206654371638239
3564,0.6130665245184452,0.3096005571549416,1.0,0.6192011143098833,0.5249643215689702,0.5151627036846264,0.5242105864497981,0.589041096,0.7139111388934781,0.5827411171491925,0.3915512717907928,0.6351410347100451,0.2847277973768139,0.5996829100813823,0.1104991030916957,0.3220927106307052,0.3649226069547588,0.352482106035534,0.6312741852421108,0.4119369472470461,0.114695504976342,0.684931507,0.3476234596638057,0.4756381700159386,0.09442017879948914,0.4533867301811269,0.5316591172710744,0.4457230524078352,0.4457230524078352,0.2761369678592841
