,weighted_ORPM_h,Net_ORPM_adv_h,DRPM_adv_h,Net_ORPM_adv_a,Winpercent_h,weighted_DRPM_h,ORPM_adv_h,weighted_DRPM_a,Winpercent_a,weighted_ORPM_a,DRtg_h,PIE_h,TOV%_a,DRtg_a,FG_h,+/-_h,EFG%_a,TRB_a,AST/TO_h,TS%_a_x
2160,0.9073899486621151,0.814376242435201,0.3631931022103105,0.7480557586131897,0.609375,0.058750029684159766,0.6854300363122099,0.3246499996192257,0.322580645,0.552178443754072,0.43203737023371613,0.4227335520091665,0.5745007189596665,0.6651039722891456,0.5646112599749341,0.6253429773738218,0.2225115740740741,0.4997565473387828,0.04525945017182128,0.4669683235097753
2161,0.8358699674888717,0.7649890811967075,0.5962806723147437,0.3054428210493648,0.639344262,0.5323509230068858,0.8493660651131036,0.3452183420666014,0.403225806,0.16662107868597714,0.7174154126832092,0.38782838917106105,0.5404910842961351,0.4368987963553852,0.6755528389033537,0.5909113038208139,0.08323244552058111,0.4068965536935197,0.0,0.3518601920820243
2162,0.6073877422425938,0.715123553446243,0.8531028510567582,0.2838627093843021,0.65,0.8753001212154259,0.5924719189199996,0.18900404260458475,0.35593220299999995,0.43024767294981375,0.4778234585509938,0.6361535895539286,0.5925078653988646,0.45761453060228496,0.5496018658212872,0.5580119641392034,0.11278195488721805,0.3847565316962246,0.15505319148936164,0.5448840376814744
2163,0.6602104372194322,0.4777193852246568,0.4630574659212432,0.6062543652400924,0.661290323,0.6652623674510388,0.4112526874298046,0.7370644392732311,0.578125,0.8302156158924616,0.4541015686075592,0.4206975531170737,0.2912645770901806,0.424365393326616,0.5607035977021655,0.6165232783120328,0.07731958762886597,0.3237202003841589,0.07531578947368417,0.37813008873889
2164,0.6099880129665539,0.5836327983165015,0.4006698348655653,0.6141495266208787,0.33870967700000004,0.2693082575017769,0.5600596995220525,0.46236787912621996,0.508196721,0.4949370930841186,0.6160866313631758,0.5102553264422581,0.5172263492934954,0.4860473577713205,0.6828152370992304,0.3820903853671854,0.34691790826760155,0.5152729392843288,0.0,0.4699227241969487
2165,0.933280470421776,0.5546152696584836,0.4605120636009064,0.5505564256811151,0.682539683,0.8114373670932228,0.5392239034450443,0.8881867216283865,0.73015873,0.8581427955974921,0.3511197611384682,0.614928614049143,0.7222606205220139,0.4025644356659463,0.521574748970664,0.8579634550609069,0.21262886597938147,0.3828013222752211,0.09372631578947364,0.30460725982905656
2166,0.2376629094179701,0.4300704395438588,0.4808119652184814,0.4351436584467652,0.33870967700000004,0.31921021649640235,0.5123810335468404,0.3565043731065622,0.606557377,0.21394568622180252,0.5203891497742151,0.3949338771320896,0.5776333354804666,0.4616248981027058,0.4722733555720792,0.5630736973407391,0.14253320375769352,0.551335990730187,0.15330578512396684,0.5021759868457759
2167,0.4207036579391871,0.3577992029133472,0.3554148135461035,0.36353633693435294,0.533333333,0.4314181479768033,0.6240922122547082,0.7124361182128363,0.360655738,0.18299146017988185,0.6512792590479923,0.3383084424382973,0.5655243652620136,0.7271436354634689,0.5118305664602254,0.35595853752609474,0.0914261252446184,0.678735296284489,0.013898601398601395,0.27013920138540914
2168,1.0,0.7513152335985238,0.6129591578944839,0.4689116940017538,0.765625,0.7787728582826761,0.6665037000157965,0.5592237187779773,0.6,0.6810439612070875,0.3912223325122732,0.6212822573021113,0.4843623067893271,0.4567328402200781,0.3764443027616349,0.7186120214715453,0.2630502372770413,0.32351182375360765,0.15807017543859644,0.2937788382221683
2169,0.4511166167304764,0.5538921635600372,0.5504413695267718,0.4264191964088506,0.507936508,0.4416413302767707,0.5756472816646803,0.34360271630811895,0.112903226,0.3062059792916144,0.5127603431816045,0.6649985588222889,0.5049798860057033,0.724262088472832,0.5399932524389054,0.5352948586563325,0.3413551800648575,0.6894971479430294,0.9763157894736836,0.655952638072785
2170,0.3984586917927159,0.3350278469295969,0.3013413995538259,0.6440176867016157,0.222222222,0.3479575750339178,0.3850703429685566,0.7340734561730704,0.671875,0.6186190134137937,0.6904045079017327,0.3641028336615212,0.5031551140281765,0.481286613811735,0.7230958754223625,0.4468430356209362,0.02585956416464891,0.4229686570199415,0.027825,0.3734086613011092
2171,0.4705714757514259,0.6624631289571314,0.8353191378994314,0.2894005005914096,0.4920634920000001,0.7940846109050614,0.5532355996899251,0.1423532280096103,0.274193548,0.3685928650763911,0.5753189624374234,0.37963427119529536,0.39459165872399704,0.6640391199139521,0.66063607696013,0.4616287274977148,0.09752747252747254,0.5112256538251645,0.02031358885017421,0.5293587967482073
2172,0.6328079527246107,0.5501107139784296,0.34540679398209306,0.6643990179146333,0.33870967700000004,0.25668297633678466,0.530158296322113,0.5571526858065428,0.64516129,0.5750364393544487,0.5964926885692708,0.4608680930318916,0.527326647261451,0.3659808856046979,0.7818999979624472,0.3593613582955069,0.14077380952380952,0.5079323574412483,0.039098360655737685,0.6286908593234062
2173,0.3316172090927641,0.362712903208722,0.5521695342601975,0.35279220091927915,0.491803279,0.7028340881958577,0.4626666900317495,0.6014365869336197,0.507936508,0.4031332454413344,0.5533799529834483,0.4196992247959684,0.4196334442239885,0.6284185092537433,0.4796372254046317,0.4380683936718982,0.17262737262737265,0.491587290223132,0.03141083916083915,0.5349949419526556
2174,0.4391615276544893,0.4555300265533301,0.4986708456057045,0.6752523280084037,0.5,0.5297675582848412,0.2929074385614473,0.5323509230068858,0.64516129,0.8358699674888717,0.6081540578828466,0.4241979687192232,0.5826325349654752,0.7223506219165529,0.4631945273604621,0.3673186620181045,0.4045488721804511,0.5218346278236299,0.030837631578947363,0.44552874093971
2175,0.552178443754072,0.4302019720137543,0.3004820538202693,0.41545217366273024,0.317460317,0.3246499996192257,0.6927256150891842,0.7124361182128363,0.370967742,0.18299146017988185,0.6250084938563358,0.42656829892753023,0.6257708543277581,0.6704193453823806,0.6742944455495916,0.4324309359500051,0.02746478873239436,0.5806518126735961,0.05540069686411148,0.289664820432437
2176,0.8581427955974921,0.7353401466389697,0.7350097729772386,0.27234076074501945,0.71875,0.8881867216283865,0.7283550900226619,0.4314181479768033,0.524590164,0.4207036579391871,0.41698563832138896,0.5081799398459931,0.4807049027247507,0.6995346359360236,0.5522030565544166,0.6042494358338603,0.4738863287250383,0.4350368394973808,0.1318026315789473,0.4721298523847887
2177,0.2533027429882065,0.1864196686666992,0.2850931567863401,0.5845173101862358,0.532258065,0.4576039079937944,0.31515803018163113,0.8753001212154259,0.655737705,0.6073877422425938,0.37754328105588497,0.4200600107554022,0.6482138789010711,0.42367704897461533,0.4743043476948756,0.7105072181635912,0.22619047619047625,0.5443971881846834,0.08744999999999997,0.5685085769049635
2178,0.933280470421776,0.8186327521720369,0.7398720786617673,0.16973749612638803,0.6875,0.8114373670932228,0.9002169887078086,0.3452183420666014,0.396825397,0.16662107868597714,0.313699771231787,0.4684434464702248,0.5620011025158136,0.4680773209719553,0.5800852195528171,0.8823556121621103,0.37764550264550256,0.3669517828568665,0.13659793814432986,0.326866102864661
2179,0.8302156158924616,0.7745216551091276,0.7149881399399173,0.2450237325963835,0.569230769,0.7370644392732311,0.809328578495531,0.31921021649640235,0.333333333,0.2376629094179701,0.4663211791473558,0.42039713251108507,0.6286039518669373,0.5840447808988869,0.5541619496025545,0.5682274467817412,0.17503001200480192,0.34030212942992794,0.02654435146443513,0.4552327399809572
2180,0.43024767294981375,0.4846503336895286,0.3593529045845867,0.6531973191820135,0.35,0.18900404260458475,0.4662303687837326,0.46236787912621996,0.5,0.4949370930841186,0.4918231445471977,0.7206623106017759,0.5418884356353564,0.4818883641932244,0.4132340049508992,0.4246787393793024,0.2045254403131116,0.6633881128177931,0.29204081632653045,0.5656420886390622
2181,0.6073877422425938,0.5922790873760546,0.7231196712885414,0.2953551739550231,0.64516129,0.8753001212154259,0.5815777644526562,0.4416413302767707,0.515625,0.4511166167304764,0.39557305027865,0.6245075013444251,0.5889130752895548,0.5158011506405045,0.6590191430435661,0.7010799737617642,0.4210526315789473,0.7175276030423323,0.14492187499999995,0.5110668883479161
2182,0.6186190134137937,0.6461352296023929,0.7008991975877773,0.28422455563153803,0.676923077,0.7340734561730704,0.6630880741790176,0.34360271630811895,0.111111111,0.3062059792916144,0.4826698361154614,0.9175279229186352,0.5028925065769783,0.7832683193507489,0.7847176867743463,0.6482965640300576,0.28634085213032584,0.6493652416654826,0.38971391752577306,0.5494489339174944
2183,0.6099880129665539,0.5496036582053941,0.3646631999888045,0.8019002351028905,0.349206349,0.2693082575017769,0.3820834954650763,0.5323509230068858,0.650793651,0.8358699674888717,0.6124392009339931,0.6016177003193695,0.5576058521924389,0.6225507518087191,0.596289623922394,0.4210571238279569,0.3344155844155844,0.5145995192322116,0.09970625,0.4724301112079736
2184,0.4031332454413344,0.5266822699440232,0.6318256006043768,0.27185003046654205,0.5,0.6014365869336197,0.6234657635345423,0.3452183420666014,0.390625,0.16662107868597714,0.5250089340854129,0.5351459986521028,0.6045322780821762,0.5161434180681385,0.45996696706219703,0.4516140009935452,0.17744360902255638,0.4480005990379922,0.12168367346938773,0.4344956497700079
